"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Graph Convolutional Reinforcement Learning for Advanced Energy-Aware Process Planning","Q. Xiao; B. Niu; B. Xue; L. Hu","College of Management, Shenzhen University, Shenzhen, China; College of Management and the Institute of Big Data Intelligent Management and Decision, Shenzhen University, Shenzhen, China; Evolutionary Computation Research Group, Victoria University of Wellington, Wellington, New Zealand; Department of Mechanical Engineering, School of Engineering, Zhejiang University City College, Hangzhou, China","IEEE Transactions on Systems, Man, and Cybernetics: Systems","14 Apr 2023","2023","53","5","2802","2814","With the growing demands on green short life-cycle products, advanced energy-aware process planning (AEPP) becomes critical. A major limitation of the existing methods is the poor resistance to the perturbations encountered in advanced machining systems. Therefore, a graph convolutional reinforcement learning (GCRL) method is proposed to overcome such limitations. In this method, a graph convolutional policy network is trained to rapidly adapt the learned commonalities to specific tasks. Unlike algorithms that fix decision variables before optimization, this method employs graph generation to represent AEPP while taking into consideration the flexibilities of operations, machines, and cutting tools. The problem is reformulated as a novel Markov decision process (MDP) to describe the dynamic generation procedure of process plans. A graph convolutional network (GCN) is concurrently used to perform graph embedding to compress the topology of input graphs. Additionally, reinforcement learning (RL) is used to achieve robust and intuitive learning for process planning. To improve the adaption performance of the proposed GCRL, a two-phase multitask training strategy is adopted. Learning efficiency is improved because agents can incorporate both intertask similarities and task-specific rules. A comprehensive case study, including energy characteristics and algorithm performance analyses, is also performed to validate the developed method.","2168-2232","","10.1109/TSMC.2022.3219407","Natural Science Foundation of China(grant numbers:71971143); Major Research Plan for National Natural Science Foundation of China(grant numbers:91846301); Natural Science Foundation of Guangdong Province(grant numbers:2020A1515110541); China Postdoctoral Science Foundation(grant numbers:2020M682890); Key Research Foundation of Higher Education of Guangdong Provincial Education Bureau(grant numbers:2019KZDXM030); Guangdong Province Innovation Team “Intelligent Management and Interdisciplinary Innovation”(grant numbers:2021WCXTD002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9953065","Advanced process planning;graph generation;reinforcement learning (RL);sustainable manufacturing","Process planning;Task analysis;Manufacturing;Reinforcement learning;Machining;Metaheuristics;Machine tools","convolutional neural nets;cutting tools;graph theory;learning (artificial intelligence);Markov processes;process planning;reinforcement learning","advanced energy-aware process planning;advanced machining systems;AEPP;graph convolutional network;graph convolutional policy network;graph convolutional reinforcement learning method;graph generation;green short life-cycle products;input graphs;intuitive learning;learned commonalities;learning efficiency;novel Markov decision process;process plans;robust learning","","3","","33","IEEE","16 Nov 2022","","","IEEE","IEEE Journals"
"Reinforcement Learning for Robust Parameterized Locomotion Control of Bipedal Robots","Z. Li; X. Cheng; X. B. Peng; P. Abbeel; S. Levine; G. Berseth; K. Sreenath","University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA","2021 IEEE International Conference on Robotics and Automation (ICRA)","18 Oct 2021","2021","","","2811","2817","Developing robust walking controllers for bipedal robots is a challenging endeavor. Traditional model-based locomotion controllers require simplifying assumptions and careful modelling; any small errors can result in unstable control. To address these challenges for bipedal locomotion, we present a model-free reinforcement learning framework for training robust locomotion policies in simulation, which can then be transferred to a real bipedal Cassie robot. To facilitate sim-to-real transfer, domain randomization is used to encourage the policies to learn behaviors that are robust across variations in system dynamics. The learned policies enable Cassie to perform a set of diverse and dynamic behaviors, while also being more robust than traditional controllers and prior learning-based methods that use residual control. We demonstrate this on versatile walking behaviors such as tracking a target walking velocity, walking height, and turning yaw. (Video1)","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9560769","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560769","","Legged locomotion;Training;Learning systems;Target tracking;Automation;System dynamics;Conferences","collision avoidance;humanoid robots;learning (artificial intelligence);legged locomotion;mobile robots;motion control;robot dynamics","careful modelling;unstable control;bipedal locomotion;model-free reinforcement learning framework;robust locomotion policies;bipedal Cassie robot;sim-to-real transfer;learned policies;diverse behaviors;dynamic behaviors;traditional controllers;prior learning-based methods;residual control;versatile walking;target walking velocity;robust parameterized locomotion control;bipedal robots;robust walking controllers;challenging endeavor;traditional model-based locomotion controllers","","51","","39","IEEE","18 Oct 2021","","","IEEE","IEEE Conferences"
"Robot reinforcement learning using EEG-based reward signals","I. Iturrate; L. Montesano; J. Minguez","Instituto de Investigación en ingeniería de Aragón (I3A) and Departmento de Informática e Ingeniería de Sistemas, Universidad de Zaragoza, Spain; Instituto de Investigación en ingeniería de Aragón (I3A) and Departmento de Informática e Ingeniería de Sistemas, Universidad de Zaragoza, Spain; Instituto de Investigación en ingeniería de Aragón (I3A) and Departmento de Informática e Ingeniería de Sistemas, Universidad de Zaragoza, Spain","2010 IEEE International Conference on Robotics and Automation","15 Jul 2010","2010","","","4822","4829","Reinforcement learning algorithms have been successfully applied in robotics to learn how to solve tasks based on reward signals obtained during task execution. These reward signals are usually modeled by the programmer or provided by supervision. However, there are situations in which this reward is hard to encode, and so would require a supervised approach of reinforcement learning, where a user directly types the reward on each trial. This paper proposes to use brain activity recorded by an EEG-based BCI system as reward signals. The idea is to obtain the reward from the activity generated while observing the robot solving the task. This process does not require an explicit model of the reward signal. Moreover, it is possible to capture subjective aspects which are specific to each user. To achieve this, we designed a new protocol to use brain activity related to the correct or wrong execution of the task. We showed that it is possible to detect and classify different levels of error in single trials. We also showed that it is possible to apply reinforcement learning algorithms to learn new similar tasks using the rewards obtained from brain activity.","1050-4729","978-1-4244-5038-1","10.1109/ROBOT.2010.5509734","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5509734","","Learning;Enterprise resource planning;Robotics and automation;Humans;Electroencephalography;Mobile robots;Brain modeling;Programming profession;Signal processing;Orbital robotics","electroencephalography;learning (artificial intelligence);robots","robot reinforcement learning;EEG-based reward signals;task execution;brain activity;EEG-based BCI system","","50","2","26","IEEE","15 Jul 2010","","","IEEE","IEEE Conferences"
"Vision-based reinforcement learning for purposive behavior acquisition","M. Asada; S. Noda; S. Tawaratsumida; K. Hosoda","Department of Mechanical Engineering for Computer-Controlled Machinery, Osaka University, Suita, Osaka, Japan; Department of Mechanical Engineering for Computer-Controlled Machinery, Osaka University, Suita, Osaka, Japan; Department of Mechanical Engineering for Computer-Controlled Machinery, Osaka University, Suita, Osaka, Japan; Department of Mechanical Engineering for Computer-Controlled Machinery, Osaka University, Suita, Osaka, Japan","Proceedings of 1995 IEEE International Conference on Robotics and Automation","6 Aug 2002","1995","1","","146","153 vol.1","This paper presents a method of vision-based reinforcement learning by which a robot learns to shoot a ball into a goal, and discusses several issues in applying the reinforcement learning method to a real robot with vision sensor. First, a ""state-action deviation"" problem is found as a form of perceptual aliasing in constructing the state and action spaces that reflect the outputs from physical sensors and actuators, respectively. To cope with this, an action set is constructed in such a way that one action consists of a series of the same action primitive which is successively executed until the current state changes. Next, to speed up the learning time, a mechanism of learning form easy missions (or LEM) which is a similar technique to ""shaping"" in animal learning is implemented. LEM reduces the learning time from the exponential order in the size of the state space to about the linear order in the size of the state space. The results of computer simulations and real robot experiments are given.","1050-4729","0-7803-1965-6","10.1109/ROBOT.1995.525277","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=525277","","Robot sensing systems;Orbital robotics;Robotics and automation;Machine learning;State-space methods;Robot vision systems;Actuators;Robot control;Mobile robots;Computer vision","learning (artificial intelligence);robot vision;robot programming;digital simulation","vision-based reinforcement learning;purposive behavior acquisition;vision sensor;state-action deviation problem;perceptual aliasing;action set;action primitive;learning form easy missions","","38","","13","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Decentralized Structural-RNN for Robot Crowd Navigation with Deep Reinforcement Learning","S. Liu; P. Chang; W. Liang; N. Chakraborty; K. Driggs-Campbell","Department of Electrical and Computer Engineering, University of Illinois, Urbana-Champaign; Department of Electrical and Computer Engineering, University of Illinois, Urbana-Champaign; Department of Electrical and Computer Engineering, University of Illinois, Urbana-Champaign; Department of Electrical and Computer Engineering, University of Illinois, Urbana-Champaign; Department of Electrical and Computer Engineering, University of Illinois, Urbana-Champaign","2021 IEEE International Conference on Robotics and Automation (ICRA)","18 Oct 2021","2021","","","3517","3524","Safe and efficient navigation through human crowds is an essential capability for mobile robots. Previous work on robot crowd navigation assumes that the dynamics of all agents are known and well-defined. In addition, the performance of previous methods deteriorates in partially observable environments and environments with dense crowds. To tackle these problems, we propose decentralized structural-Recurrent Neural Network (DS-RNN), a novel network that reasons about spatial and temporal relationships for robot decision making in crowd navigation. We train our network with model-free deep reinforcement learning without any expert supervision. We demonstrate that our model outperforms previous methods in challenging crowd navigation scenarios. We successfully transfer the policy learned in the simulator to a real-world TurtleBot 2i.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561595","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561595","","Automation;Navigation;Conferences;Neural networks;Decision making;Reinforcement learning;Mobile robots","decision making;learning (artificial intelligence);mobile robots;multi-robot systems;path planning;recurrent neural nets;traffic engineering computing","efficient navigation;human crowds;mobile robots;robot crowd navigation;previous methods deteriorates;partially observable environments;dense crowds;structural-Recurrent Neural Network;robot decision;model-free deep reinforcement learning;crowd navigation scenarios;decentralized structural-RNN;safe navigation","","29","","49","IEEE","18 Oct 2021","","","IEEE","IEEE Conferences"
"Bridging Hamilton-Jacobi Safety Analysis and Reinforcement Learning","J. F. Fisac; N. F. Lugovoy; V. Rubies-Royo; S. Ghosh; C. J. Tomlin","Department of Electrical Engineering and Computer Sciences, University of California, Berkeley; Department of Electrical Engineering and Computer Sciences, University of California, Berkeley; Department of Electrical Engineering and Computer Sciences, University of California, Berkeley; Department of Electrical Engineering and Computer Sciences, University of California, Berkeley; Department of Electrical Engineering and Computer Sciences, University of California, Berkeley","2019 International Conference on Robotics and Automation (ICRA)","12 Aug 2019","2019","","","8550","8556","Safety analysis is a necessary component in the design and deployment of autonomous robotic systems. Techniques from robust optimal control theory, such as Hamilton-Jacobi reachability analysis, allow a rigorous formalization of safety as guaranteed constraint satisfaction. Unfortunately, the computational complexity of these tools for general dynamical systems scales poorly with state dimension, making existing tools impractical beyond small problems. Modern reinforcement learning methods have shown promising ability to find approximate yet proficient solutions to optimal control problems in complex and high-dimensional systems, however their application has in practice been restricted to problems with an additive payoff over time, unsuitable for reasoning about safety. In recent work, we introduced a time-discounted modification of the problem of maximizing the minimum payoff over time, central to safety analysis, through a modified dynamic programming equation that induces a contraction mapping. Here, we show how a similar contraction mapping can render reinforcement learning techniques amenable to quantitative safety analysis as tools to approximate the safe set and optimal safety policy. This opens a new avenue of research connecting control-theoretic safety analysis and the reinforcement learning domain. We validate the correctness of our formulation by comparing safety results computed through Q-learning to analytic and numerical solutions, and demonstrate its scalability by learning safe sets and control policies for simulated systems of up to 18 state dimensions using value learning and policy gradient techniques.","2577-087X","978-1-5386-6027-0","10.1109/ICRA.2019.8794107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8794107","","Safety;Automation;Reinforcement learning;Robots;Optimal control;Jacobian matrices;Reachability analysis","approximation theory;control engineering computing;dynamic programming;gradient methods;learning (artificial intelligence);mobile robots;optimal control;partial differential equations","dynamic programming equation;contraction mapping;Hamilton-Jacobi safety analysis;control-theoretic safety analysis;optimal safety policy;quantitative safety analysis;reinforcement learning techniques;time-discounted modification;optimal control problems;robust optimal control theory;autonomous robotic systems;policy gradient techniques;value learning","","23","1","32","IEEE","12 Aug 2019","","","IEEE","IEEE Conferences"
"TrojDRL: Evaluation of Backdoor Attacks on Deep Reinforcement Learning","P. Kiourti; K. Wardega; S. Jha; W. Li","ECE Boston University, Boston, USA; ECE Boston University, Boston, USA; CSL SRI International, Menlo Park, USA; ECE Boston University, Boston, USA","2020 57th ACM/IEEE Design Automation Conference (DAC)","9 Oct 2020","2020","","","1","6","We present TrojDRL, a tool for exploring and evaluating backdoor attacks on deep reinforcement learning agents. TrojDRL exploits the sequential nature of deep reinforcement learning (DRL) and considers different gradations of threat models. We show that untargeted attacks on state-of-the-art actor-critic algorithms can circumvent existing defenses built on the assumption of backdoors being targeted. We evaluated TrojDRL on a broad set of DRL benchmarks and showed that the attacks require only poisoning as little as 0.025% of the training data. Compared with existing works of backdoor attacks on classification models, TrojDRL provides a first step towards understanding the vulnerability of DRL agents.","0738-100X","978-1-7281-1085-1","10.1109/DAC18072.2020.9218663","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9218663","I.2.6.g Machine learning;C.1.3.i Neural nets;K.4.4.f Security;G.4.g Reliability and robustness","Design automation;Training data;Reinforcement learning;Benchmark testing;Reliability engineering;Robustness;Classification algorithms","learning (artificial intelligence);multi-agent systems;neural nets;security of data","TrojDRL;backdoor attacks;deep reinforcement learning agents;actor-critic algorithms;DRL agents","","17","","24","IEEE","9 Oct 2020","","","IEEE","IEEE Conferences"
"DWA-RL: Dynamically Feasible Deep Reinforcement Learning Policy for Robot Navigation among Mobile Obstacles","U. Patel; N. K. S. Kumar; A. J. Sathyamoorthy; D. Manocha","Dept. of Computer Science, University of Maryland, College Park, MD, USA; Dept. of Computer Science, University of Maryland, College Park, MD, USA; Dept. of Electrical and Computer Engineering, University of Maryland, College Park, MD, USA; Dept. of Computer Science, University of Maryland, College Park, MD, USA","2021 IEEE International Conference on Robotics and Automation (ICRA)","18 Oct 2021","2021","","","6057","6063","We present a novel Deep Reinforcement Learning (DRL) based policy to compute dynamically feasible and spatially aware velocities for a robot navigating among mobile obstacles. Our approach combines the benefits of the Dynamic Window Approach (DWA) in terms of satisfying the robot’s dynamics constraints with state-of-the-art DRL-based navigation methods that can handle moving obstacles and pedestrians well. Our formulation achieves these goals by embedding the environmental obstacles’ motions in a novel low-dimensional observation space. It also uses a novel reward function to positively reinforce velocities that move the robot away from the obstacle’s heading direction leading to significantly lower number of collisions. We evaluate our method in realistic 3-D simulated environments and on a real differential drive robot in challenging dense indoor scenarios with several walking pedestrians. We compare our method with state-of-the-art collision avoidance methods and observe significant improvements in terms of success rate (up to 33% increase), number of dynamics constraint violations (up to 61% decrease), and smoothness. We also conduct ablation studies to highlight the advantages of our observation space formulation, and reward structure.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561462","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561462","","Legged locomotion;Automation;Navigation;Conferences;Dynamics;Reinforcement learning;Collision avoidance","collision avoidance;learning (artificial intelligence);mobile robots;navigation;path planning","mobile obstacles;novel Deep Reinforcement Learning based policy;dynamically feasible velocities;spatially aware velocities;robot navigating;Dynamic Window Approach;dynamics constraints;state-of-the-art DRL-based navigation methods;pedestrians;environmental obstacles;novel low-dimensional observation space;obstacle;differential drive robot;state-of-the-art collision avoidance methods;dynamics constraint violations;observation space formulation;DWA-RL;dynamically feasible Deep Reinforcement Learning policy;robot navigation","","15","","27","IEEE","18 Oct 2021","","","IEEE","IEEE Conferences"
"A Safe Hierarchical Planning Framework for Complex Driving Scenarios based on Reinforcement Learning","J. Li; L. Sun; J. Chen; M. Tomizuka; W. Zhan","Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA","2021 IEEE International Conference on Robotics and Automation (ICRA)","18 Oct 2021","2021","","","2660","2666","Autonomous vehicles need to handle various traffic conditions and make safe and efficient decisions and maneuvers. However, on the one hand, a single optimization/sampling-based motion planner cannot efficiently generate safe trajectories in real time, particularly when there are many interactive vehicles near by. On the other hand, end-to-end learning methods cannot assure the safety of the outcomes. To address this challenge, we propose a hierarchical behavior planning framework with a set of low-level safe controllers and a high-level reinforcement learning algorithm (H-CtRL) as a coordinator for the low-level controllers. Safety is guaranteed by the low-level optimization/sampling-based controllers, while the high-level reinforcement learning algorithm makes H-CtRL an adaptive and efficient behavior planner. To train and test our proposed algorithm, we built a simulator that can reproduce traffic scenes using real-world datasets. The proposed HCtRL is proved to be effective in various realistic simulation scenarios, with satisfying performance in terms of both safety and efficiency.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561195","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561195","","Learning systems;Adaptation models;Automation;Conferences;Reinforcement learning;Real-time systems;Safety","collision avoidance;learning (artificial intelligence);mobile robots;path planning","safe hierarchical planning framework;complex driving scenarios;autonomous vehicles;traffic conditions;efficient decisions;maneuvers;motion planner;safe trajectories;interactive vehicles;end-to-end learning methods;hierarchical behavior;low-level safe controllers;high-level reinforcement learning algorithm;low-level controllers;adaptive behavior planner;efficient behavior planner","","13","","27","IEEE","18 Oct 2021","","","IEEE","IEEE Conferences"
"Reinforcement Learning with a Supervisor for a Mobile Robot in a Real-world Environment","K. Conn; R. A. Peters","Department of Electrical Engineering and Computer Science, Vanderbilt University, Nashville, TN, USA; Department of Electrical Engineering and Computer Science, Vanderbilt University, Nashville, TN, USA","2007 International Symposium on Computational Intelligence in Robotics and Automation","16 Jul 2007","2007","","","73","78","This paper describes two experiments with supervised reinforcement learning (RL) on a real, mobile robot. Two types of experiments were preformed. One tests the robot's reliability in implementing a navigation task it has been taught by a supervisor. The other, in which new obstacles are placed along the previously learned path to the goal, measures the robot's robustness to changes in environment. Supervision consisted of human-guided, remote-controlled runs through a navigation task during the initial stages of reinforcement learning. The RL algorithms deployed enabled the robot to learn a path to a goal yet retain the ability to explore different solutions when confronted with a new obstacle. Experimental analysis was based on measurements of average time to reach the goal, the number of failed states encountered during an episode, and how closely the RL learner matched the supervisor's actions.","","1-4244-0789-3","10.1109/CIRA.2007.382878","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4269878","Reinforcement learning;mobile robots;Q-learning","Learning;Mobile robots;Orbital robotics;Testing;Navigation;State-space methods;Computational modeling;Computational intelligence;Robotics and automation;USA Councils","control engineering computing;learning (artificial intelligence);mobile robots;navigation","mobile robot;real-world environment;supervised reinforcement learning;robot reliability;navigation task;human-guided remote-controlled runs","","12","","16","IEEE","16 Jul 2007","","","IEEE","IEEE Conferences"
