"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Deep Reinforcement Learning for Optimization of RAN Slicing Relying on Control-and User-Plane Separation","H. Tu; L. Zhao; Y. Zhang; G. Zheng; C. Feng; S. Song; K. Liang","State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Services Networks, Xi’an; College of Electronic Information Engineering, Hebei University, Baoding, China; Wolfson School of Mechanical, Electrical and Manufacturing Engineering, Loughborough University, Loughborough, U.K.; School of Engineering, The University of British Columbia, Kelowna, Canada; Department of Electronic and Computer Engineering, The Hong Kong University of Science and Technology, Hong Kong, Hong Kong; State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China","IEEE Internet of Things Journal","","2023","PP","99","1","1","The rapid development of radio access network (RAN) slicing and control-and user-plane separation (CUPS) has created a new paradigm for future networks, namely CUPS-based RAN slicing. In this paper, we formulate the utility optimization problems of the CUPS-based RAN slicing system and propose a Lyapunov-based deep reinforcement learning (L-DRL) framework to solve them. Specifically, we propose that the CP and UP slices should control their respective power and subcarrier resources. Firstly, we provide coverage-driven slices in the CP for coverage control and data-driven slices in the UP for diverse user requests, where we consider the influence of coverage-driven slices on data-driven slices. Secondly, we define the system’s utilities as income minus cost, and we formulate the utility maximization problem of the UP as a mixed-integer nonlinear programming problem (MINLP), which is NP-hard because it considers both continuous actions (densities deployment and power allocation) and discrete action (subcarrier allocation). Furthermore, we design an alternating optimization method for the CP and UP based on the densities of deployment. Finally, we develop a novel L-DRL framework for mixed-action optimization problems and propose a specific Lyapunov-based asynchronous advantage actor-critic (L-A3C) algorithm. Simulation results demonstrate that our proposed L-A3C algorithm outperforms the standard A3C algorithm in terms of the convergence while achieving higher performance than Lyapunov optimization. Moreover, our proposed CUPS-based RAN slicing scheme surpasses the benchmark RAN slicing schemes in terms of the achievable rate and delay.","2327-4662","","10.1109/JIOT.2023.3320434","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10266672","Radio access network slicing;control-and User-plane separation;Lyapunov optimization;A3C","Optimization;Resource management;Radio access networks;Base stations;Reinforcement learning;Network slicing;Deep learning","","","","","","","IEEE","28 Sep 2023","","","IEEE","IEEE Early Access Articles"
"A Balance Control Method for Wheeled Bipedal Robot Based on Reinforcement Learning","J. Zhang; B. Lu; Z. Liu; Y. Xie; W. Chen; W. Jiang","Institute of Robotics and Automatic Information System, Nankai University, Tianjin; Institute of Robotics and Automatic Information System, Nankai University, Tianjin; Institute of Robotics and Automatic Information System, Nankai University, Tianjin; Intelligent Manufacturing Department, CISDI Information Technology Co., Ltd, Chongqing; Revo Robotics Co., Ltd., Hangzhou; Revo Robotics Co., Ltd., Hangzhou","2023 42nd Chinese Control Conference (CCC)","18 Sep 2023","2023","","","2288","2293","Wheeled bipedal robot (WBR) fully combines the advantages of wheeled robot and legged robot, which enables it to adapt to more complex terrains and complete more challenging tasks. Therefore, WBR has been widely researched in recent years. However, at the same time, due to its under-actuation, nonlinearity, and instability characteristics, the balance control of WBR is a difficult problem. In this paper, a reinforcement learning (RL) algorithm based on path integral is proposed. First, the relationship between path integral and stochastic optimal control is analyzed, and the numerical solution of stochastic dynamical systems is obtained. Second, the solution framework is extended to a parameter update strategy of RL. Since the matrix inversion and gradient calculation are avoided during the strategy update process, the training is accelerated. Third, a model-based Lyapunov method is introduced to parameterize the control variables, which not only ensures the stability of the system in training, but also guarantees good performance of the system when applying simulation results to actual system. Simulation results show that the proposed method has satisfactory balance control performance and can effectively resist external disturbances.","1934-1768","978-988-75815-4-3","10.23919/CCC58697.2023.10240160","National Natural Science Foundation of China(grant numbers:62203235,62203450,61873132); Natural Science Foundation of Tianjin(grant numbers:21JCQNJC00090); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10240160","Wheeled Bipedal Robot;Balance Control;Path Integral;Reinforcement Learning","Training;Legged locomotion;Simulation;Stochastic processes;Optimal control;Reinforcement learning;Stability analysis","","","","","","22","","18 Sep 2023","","","IEEE","IEEE Conferences"
"Digital Twin Enhanced Federated Reinforcement Learning with Lightweight Knowledge Distillation in Mobile Networks","X. Zhou; X. Zheng; X. Cui; J. Shi; W. Liang; Z. Yan; L. T. Yang; S. Shimizu; K. I. -K. Wang","Faculty of Data Science, Shiga University, Hikone, Japan; School of Frontier Crossover Studies, Hunan University of Technology and Business, Changsha, China; School of Intelligent Engineering and Intelligent Manufacturing, Hunan University of Technology and Business, Changsha, China; School of Frontier Crossover Studies, Hunan University of Technology and Business, Changsha, China; Xiangjiang Laboratory, China; State Key Laboratory on Integrated Services Networks and the School of Cyber Engineering, Xidian University, Xi’an, China; Department of Computer Science, St. Francis Xavier University, Antigonish, NS, Canada; Faculty of Data Science, Shiga University, Hikone, Japan; Department of Electrical, Computer and Software Engineering, The University of Auckland, Auckland, New Zealand","IEEE Journal on Selected Areas in Communications","","2023","PP","99","1","1","The high-speed mobile networks offer great potentials to many future intelligent applications, such as autonomous vehicles in smart transportation systems. Such networks provide the possibility to interconnect mobile devices to achieve fast knowledge sharing for efficient collaborative learning and operations, especially with the help of distributed machine learning, e.g., Federated Learning (FL), and modern digital technologies, e.g., Digital Twin (DT) systems. Typically, FL requires a fixed group of participants that have Independent and Identically Distributed (IID) data for accurate and stable model training, which is highly unlikely in real-world mobile network scenarios. In this paper, in order to facilitate the lightweight model training and real-time processing in high-speed mobile networks, we design and introduce an end-edge-cloud structured three-layer Federated Reinforcement Learning (FRL) framework, incorporated with an edge-cloud structured DT system. A dual-Reinforcement Learning (dual-RL) scheme is devised to support optimizations of client node selection and global aggregation frequency during FL via a cooperative decision-making strategy, which is assisted by a two-layer DT system deployed in the edge-cloud for real-time monitoring of mobile devices and environment changes. A model pruning and federated bidirectional distillation (Bi-distillation) mechanism is then developed locally for the lightweight model training, while a model splitting scheme with a lightweight data augmentation mechanism is developed globally to separately optimize the aggregation weights based on a splitted neural network structure (i.e., the encoder and classifier) in a more targeted manner, which can work together to effectively reduce the overall communication cost and improve the non-IID problem. Experiment and evaluation results compared with three baseline methods using two different real-world datasets demonstrate the usefulness and outstanding performance of our proposed FRL model in communication-efficient model training and non-IID issue alleviation for high-speed mobile network scenarios.","1558-0008","","10.1109/JSAC.2023.3310046","Grants-in-Aid for Scientific Research (C) from Japan Society for the Promotion of Science(grant numbers:23K11064); National Natural Science Foundation of China(grant numbers:62072171,72091515); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10269106","Federated Learning;Reinforcement Learning;Digital Twin;Knowledge Distillation;Lightweight Training;Mobile Networks","Training;Data models;Real-time systems;Reinforcement learning;Knowledge engineering;Semantics;Mobile handsets","","","","","","","IEEE","3 Oct 2023","","","IEEE","IEEE Early Access Articles"
"Towards Optimal Energy Management Strategy for Hybrid Electric Vehicle with Reinforcement Learning","X. Wu; E. Wedernikow; C. Nitsche; M. F. Huber","Department Cyber Cognitive Intelligence (CCI), Fraunhofer IPA; Department Cyber Cognitive Intelligence (CCI), Fraunhofer IPA; Department Cyber Cognitive Intelligence (CCI), Fraunhofer IPA; Department Cyber Cognitive Intelligence (CCI), Fraunhofer IPA","2023 IEEE Intelligent Vehicles Symposium (IV)","27 Jul 2023","2023","","","1","7","In recent years, the development of Artificial Intelligence (AI) has shown tremendous potential in diverse areas. Among them, reinforcement learning (RL) has proven to be an effective solution for learning intelligent control strategies. As an inevitable trend for mitigating climate change, hybrid electric vehicles (HEVs) rely on efficient energy management strategies (EMS) to minimize energy consumption. Many researchers have employed RL to learn optimal EMS for specific vehicle models. However, most of these models tend to be complex and proprietary, making them unsuitable for broad applicability. This paper presents a novel framework, in which we implement and integrate RL-based EMS with the open-source vehicle simulation tool called FASTSim. The learned RL-based EMSs are evaluated on various vehicle models using different test drive cycles and prove to be effective in improving energy efficiency.","2642-7214","979-8-3503-4691-6","10.1109/IV55152.2023.10186787","Ministry of Economic Affairs; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10186787","","Training;Energy consumption;Systematics;Intelligent vehicles;Reinforcement learning;Market research;Energy efficiency","artificial intelligence;energy conservation;energy management systems;hybrid electric vehicles;intelligent control;power engineering computing;reinforcement learning","artificial intelligence;EMS;energy consumption;FASTSim;HEV;hybrid electric vehicle;intelligent control strategies;open-source vehicle simulation tool;optimal energy management strategy;reinforcement learning","","","","40","IEEE","27 Jul 2023","","","IEEE","IEEE Conferences"
"Configuration of the Actor and Critic Network of the Deep Reinforcement Learning controller for Multi-Energy Storage System","P. Páramo-Balsa; F. Gonzalez-Longatt; M. N. Acosta; J. L. R. Torres; P. Palensky; F. Sanchez; J. M. Roldán-Fernández; M. Burgos-Payán","Department of Electrical Engineering, Universidad de Sevilla, Seville, Spain; Department of Electrical Engineering, Information Technology and Cybernetics, University of South-Eastern Norway, Porsgrunn, Norway; Department of Electrical Engineering, Information Technology and Cybernetics, University of South-Eastern Norway, Porsgrunn, Norway; Department of Electrical Sustainable Energy, Delft University of Technology, Delft, The Netherlands; Department of Electrical Sustainable Energy, Delft University of Technology, Delft, The Netherlands; Wolfson School of Mechanical, Electrical and Manufacturing Engineering, Loughborough University, Loughborough, UK; Department of Electrical Sustainable Energy, Delft University of Technology, Delft, The Netherlands; Department of Electrical Sustainable Energy, Delft University of Technology, Delft, The Netherlands","2022 4th Global Power, Energy and Communication Conference (GPECOM)","11 Jul 2022","2022","","","564","568","The computational burden and the time required to train a deep reinforcement learning (DRL) can be appreciable, especially for the particular case of a DRL control used for frequency control of multi-electrical energy storage (MEESS). This paper presents an assessment of four training configurations of the actor and critic network to determine the configuration training that produces the lower computational time, considering the specific case of frequency control of MEESS. The training configuration cases are defined considering two processing units: CPU and GPU and are evaluated considering serial and parallel computing using MATLAB® 2020b Parallel Computing Toolbox. The agent used for this assessment is the Deep Deterministic Policy Gradient (DDPG) agent. The environment represents the dynamic model to provide enhanced frequency response to the power system by controlling the state of charge of energy storage systems. Simulation results demonstrated that the best configuration to reduce the computational time is training both actor and critic network on CPU using parallel computing.","","978-1-6654-6925-8","10.1109/GPECOM55404.2022.9815793","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9815793","actor-network;critic network;deep reinforcement learning;energy storage systems;enhanced frequency response;parallel computing","Training;Economics;Computational modeling;Power system dynamics;Graphics processing units;Reinforcement learning;Parallel processing","control engineering computing;deep learning (artificial intelligence);energy storage;frequency control;frequency response;gradient methods;learning (artificial intelligence);parallel processing;power engineering computing;reinforcement learning","deep reinforcement learning controller;multienergy storage system;DRL control;frequency control;multielectrical energy storage;MEESS;critic network;configuration training;parallel computing;deep deterministic policy gradient agent;enhanced frequency response;energy storage systems;actor network","","","","15","IEEE","11 Jul 2022","","","IEEE","IEEE Conferences"
"Deep reinforcement learning based dynamic power allocation for uplink device-to-device enabled cell-free network","G. Xia; Y. Zhang; L. Ge; H. Zhou","School of engineering University of Leicester, Leicester, UK; School of engineering University of Leicester, Leicester, UK; Wolfson school of Mechanical, Electrical and Manufacturing Engineering Loughborough University, Leicester, UK; School of computing and mathematical science University of Leicester, Leicester, UK","2022 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB)","25 Jul 2022","2022","","","01","06","In this paper, we consider device-to-device enabled uplink cell-free communication between external users with the base station. By exploiting the channel gain differences, external and cellular users are multiplexed into the transmission power domain and then non-orthogonally scheduled for transmission with the same spectrum resources. Successive interference can-cellation is then applied at the base station to decode the message signals. We introduce an effective deep reinforcement learning (DRL) scheme to optimise the worst-case user rate through the dynamic power allocation of both external and cellular users. We also compare the performance of the DRL scheme under zero-forcing beamforming and conjugate beamforming methods. Simulation results verify the effectiveness of the DRL method for guaranteeing the user fairness through the worst-case rate maximisation.","2155-5052","978-1-6654-6901-2","10.1109/BMSB55706.2022.9828568","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9828568","Cell-free network;worst-case rate maximisation;uplink beamforming;power allocation;deep reinforcement learning","Performance evaluation;Multiplexing;Base stations;Array signal processing;Simulation;Reinforcement learning;Dynamic scheduling","array signal processing;cellular radio;decoding;interference suppression;learning (artificial intelligence);mobile computing;multi-access systems;radiofrequency interference;scheduling;telecommunication scheduling;wireless channels","interference cancellation;base station;deep reinforcement learning scheme;worst-case user rate;dynamic power allocation;cellular users;worst-case rate maximisation;uplink device-to-device;cell-free network;uplink cell-free communication;channel gain differences;transmission power domain;spectrum resources;uplink device-to-device enabled cell-free network;zero-forcing beamforming;conjugate beamforming methods","","","","21","IEEE","25 Jul 2022","","","IEEE","IEEE Conferences"
"A Computational Framework for Robot Hand Design via Reinforcement Learning","Z. Zhang; Y. Zheng; Z. Hu; L. Liu; X. Zhao; X. Li; J. Pan","Department of Biomedical Engineering, City University of Hong Kong; Tencent Robotics X, Shenzhen, China; Department of Biomedical Engineering, City University of Hong Kong; Faculty of Intelligent Manufacturing, Wuyi University; Department of Biomedical Engineering, City University of Hong Kong; Tencent Robotics X, Shenzhen, China; Department of Computer Science, The University of Hong Kong","2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","16 Dec 2021","2021","","","7216","7222","Robot hand is essential for a fully functional robot and designing a good robot hand is a sophisticated job that challenges the designer’s knowledge and experience. This paper presents a computational framework for automatic optimal robot hand design based on reinforcement learning (RL), which considers desired grasping tasks, grasp control strategies, and performance quality measures altogether. The RL-based framework intends to grow finger joints with different types and link lengths at different positions from null. Then, the reward function for such a growing action is defined in terms of quality indexes of the generated robot hand to perform desired grasping tasks under expected control strategies. To demonstrate the effectiveness of this framework, in this paper we set the desired task to simply grasping objects of three primitive shapes (i.e., box, cylinder, and sphere) with predefined hand positions and strategies to close fingers to achieve grasps for each object. The force closure condition, quantitative stability indexes, and energy consumption of grasps as well as some penalty terms are used to assemble the reward function. Through simulation and practical prototype experiments, we show that capable robot hands can be automatically generated by the proposed framework. Potential factors that affect the output of the framework and deserve further exploration are also discussed.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636305","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636305","","Shape;Force;Prototypes;Grasping;Reinforcement learning;Stability analysis;Indexes","dexterous manipulators;energy consumption;grippers;learning (artificial intelligence);mobile robots","computational framework;automatic optimal robot hand design;reinforcement learning;performance quality measures;RL-based framework;finger joints;link lengths;reward function;quality indexes;predefined hand positions;fully functional robot;grasping tasks;grasp control strategies;force closure condition;quantitative stability indexes;grasp energy consumption;penalty terms","","","","30","IEEE","16 Dec 2021","","","IEEE","IEEE Conferences"
"Reinforcement Learning With Data Envelopment Analysis and Conditional Value-At-Risk for the Capacity Expansion Problem","C. -Y. Lee; Y. -W. Chen","Department of Information Management, National Taiwan University, Taipei, Taiwan; Institute of Manufacturing Information and Systems, National Cheng Kung University, Tainan, Taiwan","IEEE Transactions on Engineering Management","","2023","PP","99","1","12","The capacity expansion problem is solved by accurately measuring the existing demand-supply mismatch and controlling the emissions output, considering multiple objectives, specific constraints, resource diversity, and resource allocation. This article proposes a reinforcement learning (RL) framework embedded with data envelopment analysis (DEA) to generate the optimal policy and guide the productivity improvement. The proposed framework uses DEA to evaluate efficiency and effectiveness for reward estimation in RL, and also assesses conditional value-at-risk to characterize the risk-averse capacity decision. Instead of focusing on short-term fluctuations in demand, RL optimizes the expected future reward with sequential capacity decisions over time. An empirical study of U.S. power generation validates the proposed framework and provides the managerial implications to policy makers. The results show that the RL agent can successfully learn the optimal policy through observing the interactions between the agent and the environment, and suggest the capacity adjustment that can improve efficiency by 8.3% and effectiveness by 0.9%. We conclude that RL complements productivity analysis, and emphasizes ex-ante planning over ex-post evaluation.","1558-0040","","10.1109/TEM.2023.3264566","Ministry of Science and Technology of Taiwan(grant numbers:MOST111-2628-E-002-019-MY3); 2021 Seed Research Grant from College of Management; National Taiwan University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10104118","Capacity expansion;conditional value-at-risk (CVAR);data envelopment analysis (DEA);efficiency and effectiveness measure;reinforcement learning (RL);risk-averse decision","Productivity;Costs;Indexes;Capacity planning;Power generation;Uncertainty;Optimization","","","","","","","IEEE","18 Apr 2023","","","IEEE","IEEE Early Access Articles"
"Multitask Neuroevolution for Reinforcement Learning With Long and Short Episodes","N. Zhang; A. Gupta; Z. Chen; Y. -S. Ong","School of Computer Science and Engineering, Nanyang Technological University, Jurong West, Singapore; Agency for Science, Technology and Research, Singapore Institute of Manufacturing Technology, 2 Fusionopolis Way, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Jurong West, Singapore; Data Science and Artificial Intelligence Research Centre, School of Computer Science and Engineering, Nanyang Technological University, Jurong West, Singapore","IEEE Transactions on Cognitive and Developmental Systems","7 Sep 2023","2023","15","3","1474","1486","Studies have shown evolution strategies (ES) to be a promising approach for reinforcement learning (RL) with deep neural networks. However, the issue of high sample complexity persists in applications of ES to deep RL over long horizons. This article is the first to address the shortcoming of today’s methods via a novel neuroevolutionary multitasking (NuEMT) algorithm, designed to transfer information from a set of auxiliary tasks (of short episode length) to the target (full length) RL task at hand. The auxiliary tasks, extracted from the target, allow an agent to update and quickly evaluate policies on shorter time horizons. The evolved skills are then transferred to guide the longer and harder task toward an optimal policy. We demonstrate that the NuEMT algorithm achieves data-efficient evolutionary RL, reducing expensive agent-environment interaction data requirements. Our key algorithmic contribution in this setting is to introduce a first multitask skills transfer mechanism based on the statistical importance sampling technique. In addition, an adaptive resource allocation strategy is utilized to assign computational resources to auxiliary tasks based on their gleaned usefulness. Experiments on a range of continuous control tasks from the OpenAI Gym confirm that our proposed algorithm is efficient compared to recent ES baselines.","2379-8939","","10.1109/TCDS.2022.3221805","Data Science and Artificial Intelligence Research Center (DSAIR), School of Computer Science and Engineering, Nanyang Technological University; A*STAR AI3 Seed Grant(grant numbers:C211118016); A*STAR RIE2020 IAF-PP(grant numbers:A19C1a0018); A*Star Center for Frontier AI Research; National Natural Science Foundation of China(grant numbers:62206313); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9950429","Evolution strategies (ESs);evolutionary multi-tasking (EMT);reinforcement learning (RL)","Task analysis;Genetic algorithms;Multitasking;Monte Carlo methods;Computer science;Complexity theory;Neural networks","","","","","","47","IEEE","14 Nov 2022","","","IEEE","IEEE Journals"
"Secure Task Offloading in Blockchain-Enabled Mobile Edge Computing With Deep Reinforcement Learning","A. Samy; I. A. Elgendy; H. Yu; W. Zhang; H. Zhang","School of Cyberspace Science, Harbin Institute of Technology, Harbin, China; Department of Computer Science, Faculty of Computers and Information, Menoufia University, Shibin El Kom, Egypt; School of Cyberspace Science, Harbin Institute of Technology, Harbin, China; School of Cyberspace Science, Harbin Institute of Technology, Harbin, China; School of Cyberspace Science, Harbin Institute of Technology, Harbin, China","IEEE Transactions on Network and Service Management","1 Feb 2023","2022","19","4","4872","4887","Mobile Edge Computing (MEC) is a promising and fast-developing paradigm that provides cloud services at the edge of the network. MEC enables IoT devices to offload and execute their real-time applications at the proximity of these devices with low latency. Such applications include efficient manufacture inspection, virtual/augmented reality, image recognition, Internet of Vehicles (IoV), and e-Health. However, task offloading experiences security and privacy attacks such as data tampering, private data leakage, data replication, etc. To this end, in this paper, we propose a new blockchain-based framework for secure task offloading in MEC systems with guaranteed performance in terms of execution delay and energy consumption. First, blockchain technology is introduced as a platform to achieve data confidentiality, integrity, authentication, and privacy of task offloading in MEC. Second, we formulate an integration model of resource allocation and task offloading for a multi-user with multi-task MEC systems to optimize the energy and time cost. This is an NP-hard problem because of the curse-of-dimensionality and dynamic characteristics challenges of the considered scenario. Therefore, a deep reinforcement learning-based algorithm is developed to derive the close-optimal task offloading decision efficiently. Theoretical analysis and experimental results demonstrate that the proposed framework is resilient to several task offloading security attacks and it can save about 22.2% and 19.4% of system consumption with respect to the local and edge execution scenarios. Moreover, the benchmark analysis proves that the framework consumes few resources in terms of memory and disk usage, CPU utilization, and transaction throughput.","1932-4537","","10.1109/TNSM.2022.3190493","National Natural Science Foundation of China (NSFC)(grant numbers:62172123,61732022,61872110); National Key Research and Development Program of China(grant numbers:2020YFB1406902); Key-Area Research and Development Program of Guangdong Province(grant numbers:2020B0101360001); Shenzhen Science and Technology Research and Development Foundation(grant numbers:JCYJ20190806143418198); Peng Cheng Laboratory Project(grant numbers:PCL2021A02); Fundamental Research Funds for the Central Universities(grant numbers:HIT.OCEF.2021007); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9831127","Blockchain;mobile edge computing;task offloading;security;privacy;deep reinforcement learning","Task analysis;Blockchains;Internet of Things;Peer-to-peer computing;Security;Hafnium;Privacy","augmented reality;blockchains;cloud computing;computer crime;data privacy;deep learning (artificial intelligence);edge computing;image recognition;Internet of Things;mobile computing;reinforcement learning;resource allocation;telecommunication computing;vehicular ad hoc networks","blockchain technology;blockchain-based framework;blockchain-enabled mobile edge computing;close-optimal task offloading decision;cloud services;data replication;data tampering;deep reinforcement learning-based algorithm;e-health;image recognition;integration model;Internet of Vehicles;IoV;manufacture inspection;multitask MEC systems;NP-hard problem;private data leakage;resource allocation;secure task offloading;task offloading security attacks;virtual/augmented reality","","6","","49","IEEE","15 Jul 2022","","","IEEE","IEEE Journals"
