"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Exposing Surveillance Detection Routes via Reinforcement Learning, Attack Graphs, and Cyber Terrain","L. Huang; T. Cody; C. Redino; A. Rahman; A. Kakkar; D. Kushwaha; C. Wang; R. Clark; D. Radke; P. Beling; E. Bowen","National Security Institute, Virginia Polytechnic University; National Security Institute, Virginia Polytechnic University; Deloitte & Touche LLP; Deloitte & Touche LLP; Deloitte & Touche LLP; Deloitte & Touche LLP; Deloitte & Touche LLP; Deloitte & Touche LLP; Deloitte & Touche LLP; National Security Institute, Virginia Polytechnic University; Deloitte & Touche LLP","2022 21st IEEE International Conference on Machine Learning and Applications (ICMLA)","23 Mar 2023","2022","","","1350","1357","Reinforcement learning (RL) operating on attack graphs leveraging cyber terrain principles are used to develop reward and state associated with determination of surveillance detection routes (SDR). This work extends previous efforts on developing RL methods for path analysis within enterprise networks. This work focuses on building SDR where the routes focus on exploring the network services while trying to evade risk. RL is utilized to support the development of these routes by building a reward mechanism that would help in realization of these paths. The RL algorithm is modified to have a novel warm-up phase which decides in the initial exploration which areas of the network are safe to explore based on the rewards and penalty scale factor.","","978-1-6654-6283-9","10.1109/ICMLA55696.2022.00282","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10069285","attack graphs;reinforcement learning;surveillance detection routes;SDR;cyber terrain","Sensitivity;Surveillance;Buildings;MIMICs;Reinforcement learning;Production;Data models","computer network security;cyber-physical systems;graph theory;learning (artificial intelligence);reinforcement learning","attack graphs;cyber terrain principles;enterprise networks;network services;path analysis;reinforcement learning;reward mechanism;RL algorithm;RL methods;routes focus;SDR;surveillance detection routes","","2","","23","IEEE","23 Mar 2023","","","IEEE","IEEE Conferences"
"ReLeaSER: A Reinforcement Learning Strategy for Optimizing Utilization Of Ephemeral Cloud Resources","M. Handaoui; J. -E. Dartois; J. Boukhobza; O. Barais; L. d'Orazio","Univ Brest, Lab-STICC, CNRS, UMR 6285, Brest, France; Univ. Rennes, Inria, CNRS, IRISA; Univ Brest, Lab-STICC, CNRS, UMR 6285, Brest, France; Univ. Rennes, Inria, CNRS, IRISA; Univ. Rennes, Inria, CNRS, IRISA","2020 IEEE International Conference on Cloud Computing Technology and Science (CloudCom)","26 Apr 2021","2020","","","65","73","Cloud data center capacities are over-provisioned to handle demand peaks and hardware failures which leads to low resources' utilization. One way to improve resource utilization and thus reduce the total cost of ownership is to offer unused resources (referred to as ephemeral resources) at a lower price. However, reselling resources needs to meet the expectations of its customers in terms of Quality of Service. The goal is so to maximize the amount of reclaimed resources while avoiding SLA penalties. To achieve that, cloud providers have to estimate their future utilization to provide availability guarantees. The prediction should consider a safety margin for resources to react to unpredictable workloads. The challenge is to find the safety margin that provides the best trade-off between the amount of resources to reclaim and the risk of SLA violations. Most state-of-the-art solutions consider a fixed safety margin for all types of metrics (e.g., CPU, RAM). However, a unique fixed margin does not consider various workloads variations over time which may lead to SLA violations or/and poor utilization. In order to tackle these challenges, we propose ReLeaSER, a Reinforcement Learning strategy for optimizing the ephemeral resources' utilization in the cloud. ReLeaSER dynamically tunes the safety margin at the host-level for each resource metric. The strategy learns from past prediction errors (that caused SLA violations). Our solution reduces significantly the SLA violation penalties on average by 2.7× and up to 3.4×. It also improves considerably the CPs' potential savings by 27.6% on average and up to 43.6%.","2330-2186","978-1-6654-0388-7","10.1109/CloudCom49646.2020.00009","French government(grant numbers:ANR-A0-AIRT-07); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407327","Cloud;Ephemeral Resources;Resource Optimization;SLA;Safety Margin;Reinforcement Learning","Measurement;Cloud computing;Stochastic processes;Random access memory;Reinforcement learning;Quality of service;Production","cloud computing;computer centres;contracts;learning (artificial intelligence);resource allocation","SLA violations;fixed safety margin;ReLeaSER;reinforcement learning strategy;resource metric;SLA violation penalties;ephemeral cloud resources;cloud data center capacities;resource utilization;cloud providers","","1","","30","IEEE","26 Apr 2021","","","IEEE","IEEE Conferences"
"Swarm Reinforcement Learning using DEEPSO-Q with Advantage for Operational Planning of Energy Plants","K. Takahashi; Y. Fukuyama","Meiji University, Tokyo, Japan; Meiji University, Tokyo, Japan","2020 International Conference on Artificial Intelligence in Information and Communication (ICAIIC)","16 Apr 2020","2020","","","398","403","This paper proposes a new swarm reinforcement learning technique and its application to operational planning of energy plants (OPEPs) in buildings and factories. The proposed technique is differential evolutionary particle swarm optimization based q-learning with advantage (DEEPSO-Q w/A). The proposed DEEPSO-Q w/A based method can reduce engineering man-hour to develop the planning system and operational costs of the system. The results of the proposed method are compared with those of the conventional PSO-Q and DEEPSO-Q based methods. It is verified that the proposed method can reduce energy costs the most among the three applied methods.","","978-1-7281-4985-1","10.1109/ICAIIC48513.2020.9065286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065286","Swarm Reinforcement Learning;DEEPSO-Q with Advantage;Operational Planning of Energy Plants","Heating systems;Buildings;Production facilities;Learning (artificial intelligence);Generators;Planning;Power systems","evolutionary computation;learning (artificial intelligence);particle swarm optimisation;planning (artificial intelligence);power engineering computing;power plants","planning system;DEEPSO-Q based methods;swarm reinforcement learning technique;operational planning of energy plants;OPEPs;differential evolutionary particle swarm optimization based q-learning","","1","","13","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Multi-Agent Reinforcement Learning Based Coded Computation for Mobile Ad Hoc Computing","B. Wang; J. Xie; K. Lu; Y. Wan; S. Fu","Department of Electrical and Computer Engineering, University of California, San Diego; Department of Electrical and Computer Engineering, San Diego State University, San Diego, CA; Department of Computer Science and Engineering, University of Puerto Rico at Mayagüez, Mayagüez, Puerto Rico; Department of Electrical Engineering, University of Texas at Arlington, Arlington, Texas; Department of Electrical Engineering, University of North Texas, Denton, Texas","ICC 2021 - IEEE International Conference on Communications","6 Aug 2021","2021","","","1","6","Mobile ad hoc computing (MAHC), which allows mobile devices to directly share their computing resources, is a promising solution to address the growing demands for computing resources required by mobile devices. However, offloading a computation task from a mobile device to other mobile devices is a challenging task due to frequent topology changes and link failures because of node mobility, unstable and unknown communication environments, and the heterogeneous nature of these devices. To address these challenges, in this paper, we introduce a novel coded computation scheme based on multi-agent reinforcement learning (MARL), which has many promising features such as adaptability to network changes, high efficiency and robustness to uncertain system disturbances, consideration of node heterogeneity, and decentralized load allocation. Comprehensive simulation studies demonstrate that the proposed approach can outperform state-of-the-art distributed computing schemes.","1938-1883","978-1-7281-7122-7","10.1109/ICC42927.2021.9500600","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9500600","","Uncertain systems;Computational modeling;Batch production systems;Reinforcement learning;Mobile handsets;Robustness;Topology","learning (artificial intelligence);mobile ad hoc networks;mobile computing;multi-agent systems;telecommunication network topology","multiagent reinforcement learning;mobile ad hoc computing;mobile device;computing resources;computation task;node mobility;computation scheme;state-of-the-art distributed computing schemes","","1","","24","IEEE","6 Aug 2021","","","IEEE","IEEE Conferences"
"Multi-Agent Reinforcement Learning in Cournot Games","Y. Shi; B. Zhang","Department of Electrical and Computer Engineering, University of Washington, Seattle, WA; Department of Electrical and Computer Engineering, University of Washington, Seattle, WA","2020 59th IEEE Conference on Decision and Control (CDC)","11 Jan 2021","2020","","","3561","3566","In this work, we study the interaction of strategic agents in continuous action Cournot games with limited information feedback. Cournot game is the essential market model for many socio-economic systems where agents learn and compete without the full knowledge of the system or each other. We consider the dynamics of the policy gradient algorithm, which is a widely adopted continuous control reinforcement learning algorithm, in concave Cournot games. We prove the convergence of policy gradient dynamics to the Nash equilibrium when the price function is linear or the number of agents is two. This is the first result (to the best of our knowledge) on the convergence property of learning algorithms with continuous action spaces that do not fall in the no-regret class.","2576-2370","978-1-7281-7447-1","10.1109/CDC42340.2020.9304089","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9304089","","Games;Convergence;Production;Nash equilibrium;Reinforcement learning;Heuristic algorithms;Standards","game theory;gradient methods;learning (artificial intelligence);multi-agent systems","continuous action Cournot games;information feedback;Cournot game;essential market model;socio-economic systems;policy gradient algorithm;continuous control reinforcement learning;concave Cournot games;policy gradient dynamics;multiagent reinforcement learning;strategic agents;Nash equilibrium","","1","","37","IEEE","11 Jan 2021","","","IEEE","IEEE Conferences"
"Reinforcement Learning-Based Grant-Free Mode Selection for O-RAN Systems","H. -W. Hsu; Y. -C. Lin; C. -W. Huang; P. Lin; S. -R. Yang","Department of Communication Engineering, National Central University, Taoyuan, Taiwan; Department of Communication Engineering, National Central University, Taoyuan, Taiwan; Department of Communication Engineering, National Central University, Taoyuan, Taiwan; Department of Computer Science and Information Engineering, National Taiwan University, Taiwan; Department of Computer Science and Institute of Communications Engineering, National Tsing Hua University, Taiwan","2023 International Wireless Communications and Mobile Computing (IWCMC)","21 Jul 2023","2023","","","1002","1007","As technology advancements are leading to the creation of 5G and next-generation base stations (BS) that offer improved performance and application integration, current solutions are mostly reliant on established technical standards. By incorporating intelligent wireless resource management technology, the current small cell system can be optimized and its transmission performance enhanced. The implementation of deep reinforcement learning was then added. By using indication reports as the state, the smart agent is able to dynamically select the optimal GF parameters to achieve high-efficiency transmission. In the context of ultra-reliable low latency communication (URLLC) applications, we have utilized 5G ns-3 simulation to simulate an IIoT factory scenario that diverges from traditional uplink methods. By implementing grant-free (GF) techniques, we can reduce delays while maintaining a suitable level of reliability. To dynamically select the most appropriate transmission mode under varying conditions, we have developed reinforcement learning (RL) methods. Our numerical results demonstrate a promising trend in the overall satisfaction rate.","2376-6506","979-8-3503-3339-8","10.1109/IWCMC58020.2023.10182990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10182990","Grant free mode;O-RAN;xApps;industrial IoT","Wireless communication;5G mobile communication;Reinforcement learning;Ultra reliable low latency communication;Production facilities;Numerical models;Resource management","5G mobile communication;deep learning (artificial intelligence);millimetre wave communication;reinforcement learning;resource allocation;telecommunication computing;telecommunication network reliability;telecommunication scheduling","5G NS-3 simulation;current small cell system;deep reinforcement learning;grant-free techniques;high-efficiency transmission;intelligent wireless resource management technology;next-generation base stations;o-RAN systems;optimal GF parameters;reinforcement learning methods;reinforcement learning-based grant-free mode selection;smart agent;transmission mode;transmission performance;ultra-reliable low latency communication applications","","","","13","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"An Imputation Reinforcement Learning Agent For Power Transformers Load Study","T. Houngbadji","METLAB Research Inc., Ecole Polytechnique de Montreal, Montreal, Canada","2022 IEEE International Conference on Power Systems Technology (POWERCON)","4 Nov 2022","2022","","","1","6","Among the challenges occurring when performing power transformers load study is the lack of data stemming from the loss of the heat-run factory test report, or the inability to properly collect the required inputs. To address the issue, this paper introduces a novel imputation strategy for the required attributes values. By adopting a data-driven approach, a reinforcement learning agent with little prior knowledge and using a multivariate random walks simulation of the state space is devised to navigate a thermal environment where unknown temperature rises are estimated against the normal life expectancy loading scenario. A performance evaluation of the imputation agent with a case study evidencing a natural cooled air transformer showcases prediction error within 5% range, signaling the efficacy of the imputation agent.","","978-1-6654-1775-4","10.1109/POWERCON53406.2022.9929886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9929886","power transformer loading;data imputation;reinforcement learning;random walk","Performance evaluation;Sensitivity analysis;Atmospheric modeling;Reinforcement learning;Production facilities;Power transformers;Thermal loading","cooling;data analysis;learning (artificial intelligence);power engineering computing;power transformer insulation;power transformer testing;power transformers;random processes","natural cooled air transformer;imputation agent;imputation reinforcement;power transformers load study;heat-run factory test report;required inputs;novel imputation strategy;required attributes values;data-driven approach;reinforcement learning agent;multivariate random walks simulation;normal life expectancy loading scenario;case study evidencing","","","","15","IEEE","4 Nov 2022","","","IEEE","IEEE Conferences"
"Distributed Emergent Agreements with Deep Reinforcement Learning","K. Schmid; R. Müller; L. Belzner; J. Tochtermann; C. Linhoff-Popien","Ludwig-Maximilians-Universität, München; Ludwig-Maximilians-Universität, München; Maiborn Wolff GmbH; Ludwig-Maximilians-Universität, München; Ludwig-Maximilians-Universität, München","2021 International Joint Conference on Neural Networks (IJCNN)","20 Sep 2021","2021","","","1","8","Building autonomous agents that are capable to cooperate with other machines is an essential step towards large scale application of AI systems. Especially systems comprised of multiple self-interested agents with general sum returns can profit from cooperative behavior as cooperation can help to increase the return from all agents simultaneously. A critical aspect that might undermine cooperation is given if agents cannot make credible threats or promises (called commitment problems). Inspired by this idea in this work we augment deep reinforcement learning agents with the capability to build agreements with one another, thereby enabling agents to autonomously learn at which time to cooperate with other agents. This approach, called distributed emergent agreement learning (DEAL), enables agents to commit to specific policies defined by the agreement. We evaluate DEAL with up to 16 agents, represented as Deep Q-Networks or instances of Proximal Policy Optimization in a factory domain and empirically show that agreements increase cooperation by improving both overall and agent individual returns.","2161-4407","978-1-6654-3900-8","10.1109/IJCNN52387.2021.9533333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9533333","","Waste materials;Neural networks;Buildings;Reinforcement learning;Production facilities;Robustness;Autonomous agents","deep learning (artificial intelligence);multi-agent systems;optimisation","DEAL;Deep Q-Networks;autonomous agents;AI systems;self-interested agents;deep reinforcement learning;cooperative behavior;distributed emergent agreements learning;proximal policy optimization","","","","21","IEEE","20 Sep 2021","","","IEEE","IEEE Conferences"
"Comparison of Genetic and Reinforcement Learning Algorithms for Energy Cogeneration Optimization","G. Ghione; V. Randazzo; A. Recchia; E. Pasero; M. Badami","DET, Politecnico di Torino, Turin, Italy; DET, Politecnico di Torino, Turin, Italy; DENERG, Politecnico di Torino, Turin, Italy; DET, Politecnico di Torino, Turin, Italy; DENERG, Politecnico di Torino, Turin, Italy","2023 8th International Conference on Smart and Sustainable Technologies (SpliTech)","1 Aug 2023","2023","","","1","7","Large process plants generally require energy in different forms: mechanical, electrical, or thermal (in the form of steam or hot water). A commonly used source of energy is cogeneration, also defined as Combined Heat and Power (CHP). Cogeneration can offer substantial economic as well as energy savings; however, its real-time operation scheduling is still a challenge today. Multiple algorithms have been proposed for the CHP control problem in the literature, such as genetic algorithms (GAs), particle swarm optimization algorithms, artificial neural networks, fuzzy decision making systems and, most recently, reinforcement learning (RL) algorithms.This paper presents the comparison of a RL approach and a GA for the control of a cogenerator, using as a case study a thermal power plant serving a factory during the year 2021. The two methods were compared based on an earnings before interest, taxes, depreciation, and amortization (EBITDA) metric. The EBITDA that could be obtained using the RL algorithm, exceeds both the EBITDA that could be generated using a per-week genetic algorithm and the one from the manual scheduling of the CHP. Thus, the RL algorithm proves to be the most cost-effective strategy for the control of a CHP.","","978-953-290-128-3","10.23919/SpliTech58164.2023.10193518","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10193518","CHP;cogeneration optimization;EBITDA;energy cogeneration;genetic algorithm;neural networks;reinforcement learning","Thermal factors;Processor scheduling;Cogeneration;Manuals;Reinforcement learning;Scheduling;Production facilities","","","","","","30","","1 Aug 2023","","","IEEE","IEEE Conferences"
"Multi-Agent Distributed Reinforcement Learning Algorithm for Free-Model Economic-Environmental Power and CHP Dispatch Problems","S. Safiri; A. Nikoofard; M. Khosravy; T. Senjyu","Control Engineering Department, K.N. Toosi University of Tehran, Tehran, Iran; Control Engineering Department, K.N. Toosi University of Tehran, Tehran, Iran; Cross Labs, Cross Compass Ltd., Tokyo, Japan; Electrical and Electronics Engineering Department, University of the Ryukyus, Okinawa, Japan","IEEE Transactions on Power Systems","18 Aug 2023","2023","38","5","4489","4500","In conventional methods for Economic Dispatch Problem (EDP) and Economic-Environmental Dispatch Problem (EEDP), a full connection between the units and the control center is considered, while some faults in the communication system are possible in practical conditions. Hence, an intelligent and high-speed distributed method that is robust against disconnection is needed. In this paper, a Multi-Agent Distributed Reinforcement Learning (MADRL) algorithm based on consensus control for EDP and EEDP is presented. In this method, the incremental cost of units is optimized based on Lagrange method and the reinforcement learning algorithm. Thus, a performance index is defined for each agent in proposed algorithm to be independent of the unit model. The performance index of each agent is the sum of two terms, including i) the difference between the previous performance index value and local power and heat mismatch values and ii) the sum of the difference between the incremental cost of the unit with other neighboring units. In other words, optimizing the defined performance indexes of the agents eliminates the need for the system model. The MADRL method is tested on several grids and compared with other methods. The numerical results show an improvement in the algorithm speed and optimal point.","1558-0679","","10.1109/TPWRS.2022.3217905","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9932023","Combined heat and power;consensus control;distributed systems;economic/environmental dispatch problem;multi-agent systems;reinforcement learning","Costs;Cogeneration;Reinforcement learning;Performance analysis;Production;Optimization;Consensus control","deep learning (artificial intelligence);multi-agent systems;optimisation;power generation dispatch;power generation economics;reinforcement learning","algorithm speed;CHP Dispatch problems;communication system;consensus control;control center;defined performance indexes;Economic Dispatch Problem;Economic-Environmental Dispatch Problem;EDP;EEDP;free-model Economic-Environmental power;heat mismatch values;high-speed distributed method;incremental cost;intelligent speed distributed method;Lagrange method;local power;MADRL method;MultiAgent Distributed Reinforcement Learning algorithm;neighboring units;practical conditions;previous performance index value;system model;unit model","","","","42","IEEE","28 Oct 2022","","","IEEE","IEEE Journals"
