"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Multi-Agent Reinforcement Learning Based Actuator Control for EV HVAC Systems","S. Joo; D. Lee; M. Kim; T. Lee; S. Choi; S. Kim; J. Lee; J. Kim; Y. Lim; J. Lee","MakinaRocks, Seoul, Republic of Korea; MakinaRocks, Seoul, Republic of Korea; MakinaRocks, Seoul, Republic of Korea; MakinaRocks, Seoul, Republic of Korea; MakinaRocks, Seoul, Republic of Korea; MakinaRocks, Seoul, Republic of Korea; MakinaRocks, Seoul, Republic of Korea; Hanon Systems, Deajeon, Republic of Korea; MakinaRocks, Seoul, Republic of Korea; Hanon Systems, Deajeon, Republic of Korea","IEEE Access","26 Jan 2023","2023","11","","7574","7587","While electric vehicles (EVs) continue to draw more attention as an alternative to traditional fossil fuel vehicles, the relatively short driving range of EVs is often pointed out as their biggest drawback. In terms of energy consumption, one of the most energy-intensive systems in EVs is the heating, ventilation, and air conditioning (HVAC) system. Most HVAC systems use On/Off or PID control for the actuators, but these control methods have low efficiency and are difficult to apply in multiple-input multiple-output systems. In this paper, we propose a novel multi-agent deep reinforcement learning (MADRL) method to efficiently control the low-level actuators of the EV HAVC systems. Through this method, multiple objectivs such as setpoint temperature, subcooling and efficiency can be considered simultaneously by giving independent rewards for each actuator agent. The proposed method is evaluated via a actual vehicle simulator, and experimental results show that the MADRL-based method consumes only 53% of the energy consumption of PID control on average in a transient phase.","2169-3536","","10.1109/ACCESS.2022.3227450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9973292","Multi-agent reinforcement learning;energy consumption efficiency;HVAC;EV;RL","HVAC;Actuators;PI control;PD control;Temperature control;Reinforcement learning;Convergence","actuators;deep learning (artificial intelligence);electric vehicles;energy conservation;energy consumption;HVAC;multi-agent systems;reinforcement learning;three-term control","actuator agent;actuator control;air conditioning system;electric vehicles;energy consumption;energy-intensive systems;EV HVAC systems;fossil fuel vehicles;heating-ventilation-and-air conditioning;low-level actuators;MADRL-based method;multiagent deep reinforcement learning method;multiple-input multiple-output systems;PID control;subcooling;vehicle simulator","","1","","42","CCBY","7 Dec 2022","","","IEEE","IEEE Journals"
"Reinforcement Learning-Based Control Strategy for Multi-Agent Systems Subjected to Actuator Cyberattacks During Affine Formation Maneuvers","S. El-Ferik; M. Maaruf; F. M. Al-Sunni; A. A. Saif; M. M. Al Dhaifallah","Control and Instrumentation Engineering Department, King Fahd University of Petroleum and Minerals, Dhahran, Saudi Arabia; Control and Instrumentation Engineering Department, King Fahd University of Petroleum and Minerals, Dhahran, Saudi Arabia; Control and Instrumentation Engineering Department, King Fahd University of Petroleum and Minerals, Dhahran, Saudi Arabia; Control and Instrumentation Engineering Department, King Fahd University of Petroleum and Minerals, Dhahran, Saudi Arabia; Control and Instrumentation Engineering Department, King Fahd University of Petroleum and Minerals, Dhahran, Saudi Arabia","IEEE Access","31 Jul 2023","2023","11","","77656","77668","In this research, we investigate the reinforcement learning-based control strategy for second-order continuous-time multi-agent systems (MASs) subjected to actuator cyberattacks during affine formation maneuvers. In this case, a long-term performance index is created to track the MASs tracking faults using a leader-follower structure. In order to approximate the ideal solution, which is challenging to find for systems vulnerable to cyberattacks during time-varying maneuvers, a critical neural network is used. The distributed control protocol is obtained, and the long-term performance index is minimized, using an actor neural network strengthened with critic signals. The actor-critic neural networks calculate unknown dynamics and the severity of attacks on the MAS actuators. The Nussbaum functions are applied to address this issue since attacks can result in a loss of control direction. The stability of the closed-loop system has been emphasized with the use of a Lyapunov candidate function. The performance of the suggested strategy is then supported by a numerical simulation.","2169-3536","","10.1109/ACCESS.2023.3296741","Research Center for Smart Mobility and Logistics, King Fahd University of Petroleum and Minerals(grant numbers:INML2300); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10187130","Reinforcement learning;actor-critic neural networks;multi-agent systems;affine formation maneuver;actuator attacks;Nussbaum functions","Actuators;Stress;Neural networks;Frequency modulation;Protocols;Cyberattack;Robot sensing systems;Reinforcement learning;Neural networks;Multi-agent systems","adaptive control;closed loop systems;control system synthesis;distributed control;Lyapunov methods;multi-agent systems;neurocontrollers;nonlinear control systems;reinforcement learning;stability","actor neural network;actor-critic neural networks;actuator cyberattacks;affine formation maneuvers;closed-loop system;control direction;critical neural network;distributed control protocol;long-term performance index;MAS actuators;MASs tracking faults;multiagent systems subjected;reinforcement learning-based control strategy;second-order continuous-time multiagent systems;time-varying maneuvers","","1","","62","CCBYNCND","19 Jul 2023","","","IEEE","IEEE Journals"
"Multiagent Reinforcement Learning for Strategic Decision Making and Control in Robotic Soccer Through Self-Play","B. Brandão; T. W. De Lima; A. Soares; L. Melo; M. R. O. A. Maximo","Deep Learning Brazil, Federal University of Goiás (UFG), Goiânia, Goiás, Brazil; Deep Learning Brazil, Federal University of Goiás (UFG), Goiânia, Goiás, Brazil; Deep Learning Brazil, Federal University of Goiás (UFG), Goiânia, Goiás, Brazil; Deep Learning Brazil, Federal University of Goiás (UFG), Goiânia, Goiás, Brazil; Autonomous Computational Systems Laboratory (LAB-SCA), Computer Science Division, Aeronautics Institute of Technology, São José dos Campos, São Paulo, Brazil","IEEE Access","15 Jul 2022","2022","10","","72628","72642","Reinforcement Learning (RL) has shown promising performance in environments for both robotic control and strategic decision making. However, they are usually treated as separate problems with different objectives. In this work, we propose the use of Reinforcement Learning to solve both control and strategic problems as one, in a multi-agent robotic soccer environment. We use the IEEE Very Small Size Soccer (VSSS) challenge from the Latin American Robotics Competition (LARC) as a study case. In the VSSS, two autonomous teams of wheeled robots compete by pushing the ball around to score goals. To unify both control and strategy problems, our approach gives full control of the actuators’ speed to the RL algorithm whilst keeping the broader objective of winning the game. Our method achieves win rates as high as 93% against hand-coded heuristic strategies. In this work we contribute by developing an RL agent that can learn from self-play and generalize against new opponents. Our methodology uses multi-agent Reinforcement Learning with self-play in order to build up the knowledge for complex tasks. We also developed a simulated environment for the robotic soccer game.","2169-3536","","10.1109/ACCESS.2022.3189021","Brazilian Coordination for the Improvement of Higher Education Personnel (CAPES)(grant numbers:88882.385785/2019-01); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9817118","Decision making;multi-agent;reinforcement learning;self-play;strategy","Robots;Robot kinematics;Reinforcement learning;Games;Sports;Decision making;Task analysis","actuators;control engineering computing;decision making;mobile robots;multi-agent systems;multi-robot systems;reinforcement learning;velocity control","wheeled robots;RL agent;multiagent reinforcement learning;robotic soccer game;strategic decision making;robotic control;IEEE Very Small Size Soccer challenge;VSSS;Latin American Robotics Competition;multiagent robotic soccer;self-play;actuators speed control","","1","","46","CCBY","7 Jul 2022","","","IEEE","IEEE Journals"
"Highlighted Map for Mobile Robot Localization and Its Generation Based on Reinforcement Learning","R. Yoshimura; I. Maruta; K. Fujimoto; K. Sato; Y. Kobayashi","Regional Technology Support Division, Tokyo Metropolitan Industrial Technology Research Institute, Tokyo, Japan; Graduate School of Engineering, Kyoto University, Kyoto, Japan; Graduate School of Engineering, Kyoto University, Kyoto, Japan; Business Development Section, Tokyo Metropolitan Industrial Technology Research Institute, Tokyo, Japan; Business Development Section, Tokyo Metropolitan Industrial Technology Research Institute, Tokyo, Japan","IEEE Access","18 Nov 2020","2020","8","","201527","201544","This article proposes a new kind of map for mobile robot localization and its generation method. We call the map a highlighted map, on which uniquely shaped objects (landmarks) in monotonous environments are highlighted. By using this map, robots can use such landmarks as clues for localization, and thus, their localization performance can be improved without having to update their sensors or online computation. Furthermore, this map can be easily combined with many other existing localization algorithms. We formulate the problem of making a highlighted map and propose a numerical optimization method based on reinforcement learning. This optimization method automatically identifies and emphasizes the important landmarks on the map. The generated highlighted map is adapted to situations such as the sensor characteristics and robot dynamics because this method uses the actual sensor measurement data. It is proven that the optimization converges under certain technical assumptions. We performed a numerical simulation and real-world experiment showing that the highlighted map provides better localization accuracy than a conventional map.","2169-3536","","10.1109/ACCESS.2020.3035725","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9247228","Highlighted map;mobile robots;Monte Carlo localization;particle filters;reinforcement learning","Robot sensing systems;Mobile robots;Sensor phenomena and characterization;Shape;Robot kinematics;Noise measurement;Reinforcement learning","learning (artificial intelligence);mobile robots;optimisation;path planning;robot dynamics;SLAM (robots)","reinforcement learning;highlighted map;conventional map;mobile robot localization;localization algorithms","","1","","43","CCBY","3 Nov 2020","","","IEEE","IEEE Journals"
"A Controllable Agent by Subgoals in Path Planning Using Goal-Conditioned Reinforcement Learning","G. T. Lee; K. Kim","Department of Industrial and Systems Engineering, Rutgers University, The State University of New Jersey, Piscataway, NJ, USA; Department of Medicine, Channing Division of Network Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA","IEEE Access","10 Apr 2023","2023","11","","33812","33825","The aim of path planning is to search for a path from the starting point to the goal. Numerous studies, however, have dealt with a single predefined goal. That is, an agent who has completed learning cannot reach other goals that have not been visited in the training. In the present study, we propose a novel reinforcement learning (RL) framework for an agent reachable to any subgoal as well as the final goal in path planning. To do this, we utilize goal-conditioned RL and propose bidirectional memory editing to obtain various bidirectional trajectories of the agent. Bidirectional memory editing can generate various behavior and subgoals of the agent from the limited trajectory. Then, the generated subgoals and behaviors of the agent are trained on the policy network so that the agent can reach any subgoals from any starting point. In addition, we present reward shaping for the short path of the agent to reach the goal. In the experimental result, the agent was able to reach the various goals that had never been visited by the agent during the training. We confirmed that the agent could perform difficult missions, such as a round trip, and the agent used the shorter route with reward shaping.","2169-3536","","10.1109/ACCESS.2023.3264264","Center for Discrete Mathematics and Theoretical Computer Science (DIMACS) through NSF(grant numbers:CCF-1445755); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10091554","Controllable agent;path planning;goal-conditioned reinforcement learning;bidirectional memory editing","Trajectory;Training;Behavioral sciences;Robots;Reinforcement learning;Task analysis;Memory","learning (artificial intelligence);mobile robots;path planning;reinforcement learning","agent reachable;bidirectional memory editing;bidirectional trajectories;controllable agent;generated subgoals;goal-conditioned reinforcement learning;goal-conditioned RL;path planning;reinforcement learning framework;short path;single predefined goal;subgoal","","1","","76","CCBYNCND","3 Apr 2023","","","IEEE","IEEE Journals"
"Utilizing Skipped Frames in Action Repeats for Improving Sample Efficiency in Reinforcement Learning","T. M. Luu; T. Nguyen; T. Vu; C. D. Yoo","School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea","IEEE Access","24 Jun 2022","2022","10","","64965","64975","Action repeat has become the de-facto mechanism in deep reinforcement learning (RL) for stabilizing training and enhancing exploration. Here, the action is taken at the action-decision point and is executed repeatedly for a designated number of times until the next decision point. Although showing several advantages, in this mechanism, the intermediate states which stem from repeated actions are discarded in training agents, causing sample inefficiency. To utilize the discarded states as training data is nontrivial as the action, which causes the transition between these states, is unavailable. This paper proposes to infer the action at the intermediate states via an inverse dynamic model. The proposed method is simple and easily incorporated into the existing off-policy RL algorithms - integrating the proposed method with SAC shows consistent improvement across various tasks.","2169-3536","","10.1109/ACCESS.2022.3182107","Institute for Information & communications Technology Promotion (IITP); Korea government (MSIT)(grant numbers:2021-0-01381); Institute of Information & communications Technology Planning & Evaluation (IITP); Korea government (MSIT)(grant numbers:2022-0-00951); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9793636","Action repeat mechanism;off-policy reinforcement learning;reinforcement learning;sample efficiency","Task analysis;Training;Heuristic algorithms;Benchmark testing;Data models;Training data;Robots","deep learning (artificial intelligence);reinforcement learning","skipped frames;action repeat;de-facto mechanism;deep reinforcement learning;sample inefficiency;inverse dynamic model;off-policy RL algorithms;SAC","","1","","46","CCBY","10 Jun 2022","","","IEEE","IEEE Journals"
"Integrating Multiple Policies for Person-Following Robot Training Using Deep Reinforcement Learning","C. K. Dewa; J. Miura","Department of Computer Science and Engineering, Toyohashi University of Technology, Toyohashi, Japan; Department of Computer Science and Engineering, Toyohashi University of Technology, Toyohashi, Japan","IEEE Access","25 May 2021","2021","9","","75526","75541","Given a training environment which follows Markov decision process for a specific task, a deep reinforcement learning (DRL) agent is able to find possible optimal policies which map states of the environment to appropriate actions by repeatedly trying various actions to maximize training rewards. However, the learned policies cannot be reused directly in the training process for other new tasks resulting wasted precious time and resources. To solve this problem, we propose a DRL-based method for training an agent capable of selecting the appropriate policy for current state of the environment from a set of previously trained optimal policies for a given task which can be decomposed into other sub tasks. We implement our proposed method to a person-following robot task training that can be broken down into three sub tasks, namely: navigation, left attending, and right attending. Using the proposed method, the previously learned optimal navigation policy obtained from our previous work is integrated to attending policies which are trained in this study. We also introduce the use of weight-scheduled action smoothing which is able to stabilize actions generated by the agent in the attending task training. Our experiment results show that the proposed method is able to integrate all sub policies using the action smoothing method even though the navigation and the attending policies have dissimilar input structures, unalike output ranges, and are trained in different ways. Moreover, our proposed method shows better results compared to training from scratch and training using transfer learning strategy.","2169-3536","","10.1109/ACCESS.2021.3082136","Japan Society for the Promotion of Science (JSPS) KAKENHI(grant numbers:17H01799); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9437214","Deep reinforcement learning;policies integration;person-following robot;robot training","Task analysis;Robots;Training;Navigation;Smoothing methods;Reinforcement learning;Collision avoidance","learning (artificial intelligence);Markov processes;mobile robots;navigation","multiple policies;person-following robot training;training environment;Markov decision process;deep reinforcement learning agent;possible optimal policies;map states;training rewards;learned policies;training process;precious time;DRL-based method;appropriate policy;trained optimal policies;person-following robot task training;learned optimal navigation policy;attending policies;weight-scheduled action smoothing;attending task training;action smoothing method","","1","","51","CCBY","20 May 2021","","","IEEE","IEEE Journals"
"Sensitivity Adaptation of Lower-Limb Exoskeleton for Human Performance Augmentation Based on Deep Reinforcement Learning","R. Zheng; Z. Yu; H. Liu; Z. Zhao; J. Chen; L. Jia","School of Aerospace Engineering, Beijing Institute of Technology, Beijing, China; Beijing Institute of Precision Mechatronics and Controls, Beijing, China; Beijing Institute of Precision Mechatronics and Controls, Beijing, China; Beijing Institute of Precision Mechatronics and Controls, Beijing, China; Beijing Institute of Precision Mechatronics and Controls, Beijing, China; Beijing Institute of Precision Mechatronics and Controls, Beijing, China","IEEE Access","13 Apr 2023","2023","11","","36029","36040","The lower-limb exoskeleton for human performance augmentation (LEHPA) in sensitivity amplification control (SAC) is vulnerable to model parameter uncertainties and unmodeled dynamics due to its large sensitivity to external disturbances resulting from the positive feedback by the inverse dynamic model of the exoskeleton. This paper firstly proposes to combine SAC with deep reinforcement learning (DRL) to reduce the dependence on the model accuracy and tackle the ever-changing human-exoskeleton interaction (HEI) dynamics. The sensitivity adjustment is interpreted as finding the optimal policy for a Markov Decision Process (MDP) and solved using deep reinforcement learning algorithms. To train the policy safely and efficiently, a multibody simulation environment is created to implement the training process, accompanied by a novel hybrid inverse-forward dynamics simulation method to carry out the simulation. For comparison purposes, the SAC controller is introduced as a benchmark. A novel performance evaluation method based on the HEI forces at the back, thighs, and shanks is proposed to evaluate the control effect of the trained SADRL controller quantitatively. The SADRL controller is compared with the SAC controller at five specified walking speeds, resulting in a lumped HEI force ratio as low as 0.54. The total decrease of HEI forces demonstrates the superior control effect of the SADRL strategy.","2169-3536","","10.1109/ACCESS.2023.3265895","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10097746","Lower-limb exoskeleton for human performance augmentation;sensitivity amplification control;sensitivity adaptation;deep reinforcement learning","Exoskeletons;Sensitivity;Legged locomotion;Mathematical models;Deep learning;Performance evaluation;Reinforcement learning","deep learning (artificial intelligence);gait analysis;learning (artificial intelligence);Markov processes;medical robotics;motion control;patient rehabilitation;reinforcement learning;robot dynamics;wearable robots","deep reinforcement learning algorithms;external disturbances;HEI forces;human performance augmentation;human-exoskeleton interaction dynamics;inverse dynamic model;lower-limb exoskeleton;lumped HEI force ratio;Markov Decision Process;model accuracy;model parameter uncertainties;multibody simulation environment;novel hybrid inverse-forward dynamics simulation method;novel performance evaluation method;optimal policy;positive feedback;SAC controller;sensitivity adaptation;sensitivity adjustment;sensitivity amplification control;superior control effect;trained SADRL controller;training process;unmodeled dynamics","","1","","51","CCBYNCND","10 Apr 2023","","","IEEE","IEEE Journals"
"A Biologically Constrained Cerebellar Model With Reinforcement Learning for Robotic Limb Control","R. Liu; Q. Zhang; Y. Chen; J. Wang; L. Yang","Liaoning Key Laboratory of Integrated Circuit and Biomedical Electronic System, School of Biomedical Engineering, Dalian University of Technology, Dalian, China; Liaoning Key Laboratory of Integrated Circuit and Biomedical Electronic System, School of Biomedical Engineering, Dalian University of Technology, Dalian, China; Liaoning Key Laboratory of Integrated Circuit and Biomedical Electronic System, School of Biomedical Engineering, Dalian University of Technology, Dalian, China; Liaoning Key Laboratory of Integrated Circuit and Biomedical Electronic System, School of Biomedical Engineering, Dalian University of Technology, Dalian, China; Department of Electrical and Computer Engineering, University of Canterbury, Christchurch, New Zealand","IEEE Access","21 Dec 2020","2020","8","","222199","222210","The cerebellum is known to be critical for accurate adaptive control and motor learning. It has long been recognized that the cerebellum acts as a supervised learning machine. However, recent evidence shows that cerebellum is integral to reinforcement learning. This paper proposes a biologically plausible cerebellar model with reinforcement learning based on the cerebellar neural circuitry to eliminate the need for explicit teacher signals. The learning capacity of cerebellar reinforcement learning is first demonstrated by constructing a simulated cerebellar neural network agent and a detailed model of the human arm and muscle system in the Emergent virtual environment. Next, the cerebellar model is incorporated in both a simulated arm and a Geomagic Touch device to further verify the effectiveness of the cerebellar model in reaching tasks. Results from these experiments indicate that the cerebellar simulation is capable of driving the “arm plant” to arrive at the target positions accurately. Moreover, by examining the effect of the number of basic units, we find the results are consistent with previous findings that the central nervous system may recruit the muscle synergies to realize motor control. The study described here prompts several hypotheses about the relationship between motor control and learning and may be useful in the development of general-purpose motor learning systems for machines.","2169-3536","","10.1109/ACCESS.2020.3042994","National Natural Science Foundation of China (NSFC)(grant numbers:81741137); Liaoning Provincial Natural Science Foundation of China(grant numbers:2020-KF-12-04); China Postdoctoral Science Foundation Funded Project(grant numbers:2020M670714); Fundamental Research Funds for the Central Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9285238","Cerebellum;cerebellar model;reinforcement learning;robotic limb control","Cerebellum;Brain modeling;Computer architecture;Microprocessors;Integrated circuit modeling;Reinforcement learning;Adaptation models","adaptive control;biocontrol;brain models;learning (artificial intelligence);learning systems;neurocontrollers;neurophysiology;robots","cerebellar neural circuitry;cerebellar reinforcement learning;simulated cerebellar neural network agent;human arm;muscle system;cerebellar simulation;motor control;biologically constrained cerebellar model;robotic limb control;supervised learning machine;biologically plausible cerebellar model;adaptive control;Geomagic touch device;general-purpose motor learning systems","","1","","39","CCBY","7 Dec 2020","","","IEEE","IEEE Journals"
"Automatic Curriculum Design for Object Transportation Based on Deep Reinforcement Learning","G. Eoh; T. -H. Park","Industrial AI Research Center, Chungbuk National University, Cheongju, South Korea; Industrial AI Research Center, Chungbuk National University, Cheongju, South Korea","IEEE Access","12 Oct 2021","2021","9","","137281","137294","This paper presents an automatic curriculum learning (ACL) method for object transportation based on deep reinforcement learning (DRL). Previous studies on object transportation using DRL have a sparse reward problem that an agent receives a rare reward for only the transportation completion of an object. Generally, curriculum learning (CL) has been used to solve the sparse reward problem. However, the conventional CL methods should be manually designed by users, which is difficult and tedious work. Moreover, there were no standard CL methods for object transportation. Therefore, we propose an ACL method for object transportation in which human intervention is unnecessary at the training step. A robot automatically designs curricula itself and iteratively trains according to the curricula. First, we define the difficult level of object transportation using a map, which is determined by the predicted travelling distance of an object and the existence of obstacles and walls. In the beginning, a robot learns the object transportation at an easy level (i.e., travelling distance is short and there are less obstacles around), then learns a difficult task (i.e., the long travelling distance of an object is required and there are many obstacles around). Second, training time also affects the performance of object transportation, and thus, we suggest an adaptive determining method of the number of training episodes. The number of episodes for training is adaptively determined based on the current success rate of object transportation. We verified the proposed method in simulation environments, and the success rate of the proposed method was 14% higher than no-curriculum. Also, the proposed method showed 63% (maximum) and 14% (minimum) higher success rates compared with the manual curriculum methods. Additionally, we conducted real experiments to verify the gap between simulation and practical results.","2169-3536","","10.1109/ACCESS.2021.3118109","Institute for Information and Communications Technology Planning and Evaluation (IITP) through the Ministry of Science and ICT (MSIT), South Korea(grant numbers:IITP-2021-2020-0-01462); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9559919","Curriculum learning;object transportation;deep reinforcement learning;difficulty level","Transportation;Robots;Training;Grasping;Reinforcement learning;Tools;Task analysis","collision avoidance;computer based training;deep learning (artificial intelligence);educational courses;educational robots;mobile robots;transportation","object transportation;deep reinforcement learning;automatic curriculum learning;automatic curriculum design;ACL;DRL;sparse reward problem;transportation completion;travelling distance;training time;adaptive determining method;training episodes;robot learning","","1","","58","CCBYNCND","5 Oct 2021","","","IEEE","IEEE Journals"
