"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Reinforcement Learning in Quasi-Continuous Time","P. Wawrzynski; A. Pacut","Institute of Control and Computation Engineering, Warsaw University of Technology, Warsaw, Poland; Institute of Control and Computation Engineering, Warsaw University of Technology, Warsaw, Poland","International Conference on Computational Intelligence for Modelling, Control and Automation and International Conference on Intelligent Agents, Web Technologies and Internet Commerce (CIMCA-IAWTIC'06)","22 May 2006","2005","2","","1031","1036","Reinforcement Learning (RL) is used here as a tool for control systems optimization. State and action spaces are assumed to be continuous. Time is assumed to be discrete, yet the discretization may be arbitrarily fine. Within the proposed algorithm, a piece of information that leads to a policy improvement, is inferred from an experiment that lasts for several consecutive steps, rather than from a single step, as in more traditional RL methods. Simulations reveal that the algorithm is able to optimize the control policies for plants for which it is very difficult to apply the traditional methods.","","0-7695-2504-0","10.1109/CIMCA.2005.1631605","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1631605","Machine Learning;Reinforcement Learning;Adaptive Control.","Optimization methods;Process control;Control systems;Space technology;Adaptive control;Intelligent agent;Information resources;Control engineering computing;Machine learning algorithms;Machine learning","adaptive control;continuous time systems;control system analysis;learning (artificial intelligence);learning systems;optimal control","Machine Learning;Reinforcement Learning;Adaptive Control.","","","","13","IEEE","22 May 2006","","","IEEE","IEEE Conferences"
"Trade-Off Between Robustness and Rewards Adversarial Training for Deep Reinforcement Learning Under Large Perturbations","J. Huang; H. J. Choi; N. Figueroa","Department of Electrical and Systems Engineering, University of Pennsylvania, Philadelphia, PA, USA; Department of Mechanical Engineering and Applied Mechanics, University of Pennsylvania, Philadelphia, PA, USA; Department of Mechanical Engineering and Applied Mechanics, University of Pennsylvania, Philadelphia, PA, USA","IEEE Robotics and Automation Letters","","2023","PP","99","1","8","Deep Reinforcement Learning (DRL) has become a popular approach for training robots due to its generalization promise, complex task capacity and minimal human intervention. Nevertheless, DRL-trained controllers are vulnerable to even the smallest of perturbations on its inputs which can lead to catastrophic failures in real-world human-centric environments with large and unexpected perturbations. In this work, we study the vulnerability of state-of-the-art DRL subject to large perturbations and propose a novel adversarial training framework for robust control. Our approach generates aggressive attacks on the state space and the expected state-action values to emulate real-world perturbations such as sensor noise, perception failures, physical perturbations, observations mismatch, etc. To achieve this, we reformulate the adversarial risk to yield a trade-off between rewards and robustness (TBRR). We show that TBRR-aided DRL training is robust to aggressive attacks and outperforms baselines on standard DRL benchmarks (Cartpole, Pendulum), Meta-World tasks (door manipulation) and a vision-based grasping task with a 7DoF manipulator. Finally, we show that the vision-based grasping task trained in simulation via TBRR transfers sim2real with 70% success rate subject to sensor impairment and physical perturbations without any retraining.","2377-3766","","10.1109/LRA.2023.3324590","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10284990","","Perturbation methods;Training;Robustness;Task analysis;Robots;Robot sensing systems;Standards","","","","","","","IEEE","13 Oct 2023","","","IEEE","IEEE Early Access Articles"
"Sim2Real Transfer of Reinforcement Learning for Concentric Tube Robots","K. Iyengar; S. M. H. Sadati; C. Bergeles; S. Spurgeon; D. Stoyanov","Wellcome/ EPSRC Centre for Interventional and Surgical Sciences (WEISS), University College London, London, U.K.; School of Biomedical Engineering and Imaging Sciences, King's College London, London, U.K.; School of Biomedical Engineering and Imaging Sciences, King's College London, London, U.K.; Department of Electronic and Electrical Engineering, University College London, London, U.K.; Wellcome/ EPSRC Centre for Interventional and Surgical Sciences (WEISS), University College London, London, U.K.","IEEE Robotics and Automation Letters","18 Aug 2023","2023","8","10","6147","6154","Concentric Tube Robots (CTRs) are promising for minimally invasive interventions due to their miniature diameter, high dexterity, and compliance with soft tissue. CTRs comprise individual pre-curved tubes usually composed of NiTi and are arranged concentrically. As each tube is relatively rotated and translated, the backbone elongates, twists, and bends with a dexterity that is advantageous for confined spaces. Tube interactions, unmodelled phenomena, and inaccurate tube parameter estimation make physical modeling of CTRs challenging, complicating in turn kinematics and control. Deep reinforcement learning (RL) has been investigated as a solution. However, hardware validation has remained a challenge due to differences between the simulation and hardware domains. With simulation-only data, in this work, domain randomization is proposed as a strategy for translation to hardware of a simulation policy with no additionally acquired physical training data. The differences in simulation and hardware forward kinematics accuracy and precision are characterized by errors of $14.74 \pm 8.87$ mm or $26.61 \pm 17.00$% robot length. We showcase that the proposed domain randomization approach reduces errors by 56% in mean errors as compared to no domain randomization. Furthermore, we demonstrate path following capability in hardware with a line path with resulting errors of $4.37 \pm 2.39$ mm or $5.61 \pm 3.11$% robot length.","2377-3766","","10.1109/LRA.2023.3303714","Wellcome / EPSRC Centre for Interventional and Surgical Sciences(grant numbers:203145Z/16/Z); Engineering and Physical Sciences Research Council(grant numbers:EP/P027938/1,EP/R004080/1); Wellcome/EPSRC Centre for Medical Engineering at KCL(grant numbers:WT 203148/Z/16/Z); ERC Starting(grant numbers:714562); NIHR Cardiovascular MIC Grant; Royal Academy of Engineering Chair in Emerging Technologies and an EPSRC Early Career Research Fellowship(grant numbers:EP/P012841/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10214097","Surgical robotics;robot control;reinforcement learning;concentric tube robots","Hardware;Robots;Electron tubes;Kinematics;Deep learning;Visualization;Training","deep learning (artificial intelligence);medical robotics;parameter estimation;pipes;reinforcement learning;robot kinematics;surgery","concentric tube robots;CTR;deep reinforcement learning;domain randomization approach;hardware domains;hardware validation;inaccurate tube parameter estimation;minimally invasive interventions;physical training data;precurved tubes;robot length;sim2real transfer;Sim2Real transfer;simulation-only data;tube interactions;turn kinematics","","","","28","IEEE","9 Aug 2023","","","IEEE","IEEE Journals"
"Distilling deep neural networks with reinforcement learning","Y. Huang; Y. Yu","College of Mathematics and Computer Science, Fuzhou University, Fuzhou, China; College of Mathematics and Computer Science, Fuzhou University, Fuzhou, China","2018 IEEE International Conference on Information and Automation (ICIA)","26 Aug 2019","2018","","","133","138","Deep architecture can improve performance of neural networks whereas it increases the computational complexity. Compressing networks is the key to solve this problem. The framework Knowledge Distilling (KD) compresses cumbersome networks well. It improved mimic learning, enabling knowledge to be transferred from cumbersome networks to compressed networks without constraint of architectures. Inspired by AlphaGo Zero, this paper proposed an algorithm combining KD with reinforcement learning to compress networks on changing datasets. In this algorithm, the compressed networks interact with the environment made by KD to produce datasets that are appropriate w.r.t the model. Monte Carlo Tree Search (MCTS) of AlphaGo Zero is used to produce the datasets by making a trade-off between the prediction of compressed networks and the knowledge. In experiments, the algorithm proved to be effective in compressing networks by training ResNet on CIFAR datasets, with mean squared error as the object function.","","978-1-5386-8069-8","10.1109/ICInfA.2018.8812321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8812321","Compressing neural networks;Knowledge Distilling;Policy Iteration;Monte Carlo Tree Search","Training;Feature extraction;Task analysis;Computer architecture;Data models;Reinforcement learning;Knowledge engineering","computational complexity;learning (artificial intelligence);Monte Carlo methods;neural nets;tree searching","deep neural networks;reinforcement learning;compressed networks;deep architecture;computational complexity;knowledge distilling;mimic learning;AlphaGo Zero;Monte Carlo tree search","","","","12","IEEE","26 Aug 2019","","","IEEE","IEEE Conferences"
"Intelligent Control Strategy of Vehicle Active Suspension Based on Deep Reinforcement Learning","X. Zhu; Z. Chen; S. Zhang; C. Zhang","Science and Technology Committee, Beijing Institute of Space Launch Technology, Beijing, China; Technology R&D Center of eDrive Special Vehicles, Beijing Institute of Space Launch Technology, Beijing, China; Technology R&D Center of eDrive Special Vehicles, Beijing Institute of Space Launch Technology, Beijing, China; Electrical and Computer Department, Pratt School of Engineering, Duke University, Durham, United States","2022 China Automation Congress (CAC)","13 Mar 2023","2022","","","4871","4876","Aiming at the uncertainty and nonlinearity of vehicle active suspension systems, this paper proposes a suspension vibration control strategy based on the twin delayed deep deterministic policy gradient (TD3) algorithm. A quarter-vehicle active suspension model and the time domain model of road excitation are established to develop the controller. Simulation results of vibration characteristics show that the intelligent control strategy has excellent performance and self-learning ability. Compared with the linear quadratic gaussian, proportional-integral-derivative, and sky-hook strategy, the deep reinforcement learning controller has better robustness and generalization ability, which can adapt to sophisticated driving conditions of the vehicle, and has an extensive application prospect in the development of the active control arithmetic for suspension.","2688-0938","978-1-6654-6533-5","10.1109/CAC57257.2022.10054782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10054782","Deep reinforcement learning;TD3;Vehicle active suspension;Intelligent control","Vibrations;Deep learning;Suspensions (mechanical systems);Uncertainty;Simulation;Roads;Reinforcement learning","control engineering computing;deep learning (artificial intelligence);gradient methods;intelligent control;reinforcement learning;road vehicles;suspensions (mechanical components);vehicle dynamics;vibration control;vibrations","active control arithmetic;deep deterministic policy gradient algorithm;deep reinforcement learning controller;intelligent control strategy;nonlinearity;proportional-integral;quarter-vehicle active suspension model;self-learning ability;sky-hook strategy;suspension vibration control strategy;time domain model;uncertainty;vehicle active suspension systems;vibration characteristics","","","","16","IEEE","13 Mar 2023","","","IEEE","IEEE Conferences"
"Spatial-Temporal-Aware Safe Multi-Agent Reinforcement Learning of Connected Autonomous Vehicles in Challenging Scenarios","Z. Zhang; S. Han; J. Wang; F. Miao","Department of Computer Science and Engineering; Department of Computer Science and Engineering; Department of Electrical and Computer Engineering, University of Connecticut, Storrs Mansfield, CT, USA; Department of Computer Science and Engineering","2023 IEEE International Conference on Robotics and Automation (ICRA)","4 Jul 2023","2023","","","5574","5580","Communication technologies enable coordination among connected and autonomous vehicles (CAVs). However, it remains unclear how to utilize shared information to improve the safety and efficiency of the CAV system in dynamic and complicated driving scenarios. In this work, we propose a framework of constrained multi-agent reinforcement learning (MARL) with a parallel Safety Shield for CAVs in challenging driving scenarios that includes unconnected hazard vehicles. The coordination mechanisms of the proposed MARL include information sharing and cooperative policy learning, with Graph Convolutional Network (GCN)-Transformer as a spatial-temporal encoder that enhances the agent's environment awareness. The Safety Shield module with Control Barrier Functions (CBF)-based safety checking protects the agents from taking unsafe actions. We design a constrained multi-agent advantage actor-critic (CMAA2C) algorithm to train safe and cooperative policies for CAVs. With the experiment deployed in the CARLA simulator, we verify the performance of the safety checking, spatial-temporal encoder, and coordination mechanisms designed in our method by comparative experiments in several challenging scenarios with unconnected hazard vehicles. Results show that our proposed methodology significantly increases system safety and efficiency in challenging scenarios.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161216","NSF(grant numbers:1849246); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161216","","Connected vehicles;Information sharing;Reinforcement learning;Hazards;Robustness;Communications technology;Noise measurement","convolutional neural nets;deep learning (artificial intelligence);graph theory;learning (artificial intelligence);mobile robots;multi-agent systems;reinforcement learning;road vehicles;telecommunication computing;traffic engineering computing","agent;CAV system;communication technologies;complicated driving scenarios;connected autonomous vehicles;connected vehicles;constrained multiagent reinforcement learning;Control Barrier Functions-based safety checking;cooperative policies;cooperative policy learning;coordination mechanisms;dynamic scenarios;Graph Convolutional Network-Transformer;information sharing;MARL;multiagent advantage actor-critic;parallel Safety Shield;safe policies;Safety Shield module;spatial-temporal encoder;spatial-temporal-aware safe multiagent reinforcement learning;system safety;unconnected hazard vehicles","","","","37","IEEE","4 Jul 2023","","","IEEE","IEEE Conferences"
"Efficient Multi-Task and Transfer Reinforcement Learning With Parameter-Compositional Framework","L. Sun; H. Zhang; W. Xu; M. Tomizuka","School of Mechanical Engineering, University of California, Berkeley, Albany, CA, USA; Horizon Robotics, Cupertino, CA, USA; Horizon Robotics, Cupertino, CA, USA; School of Mechanical Engineering, University of California, Berkeley, Albany, CA, USA","IEEE Robotics and Automation Letters","21 Jun 2023","2023","8","8","4569","4576","In this work, we investigate the potential of improving multi-task training and also leveraging it for transferring in the reinforcement learning setting. We identify several challenges towards this goal and propose a transferring approach with a parameter-compositional formulation. We investigate ways to improve the training of multi-task reinforcement learning which serves as the foundation for transferring. Then we conduct a number of transferring experiments on various manipulation tasks. Experimental results demonstrate that the proposed approach can have improved performance in the multi-task training stage, and further show effective transferring in terms of both sample efficiency and performance.","2377-3766","","10.1109/LRA.2023.3284660","Lingfeng Sun was interning at Horizon Robotics; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10147360","Reinforcement learning;transfer learning","Task analysis;Multitasking;Training;Robots;Reinforcement learning;Transfer learning;Supervised learning","reinforcement learning","manipulation tasks;multitask reinforcement learning;multitask training stage;parameter-compositional formulation;parameter-compositional framework;reinforcement learning setting;transferring approach;transferring experiments","","","","35","IEEE","9 Jun 2023","","","IEEE","IEEE Journals"
"Reinforcement Learning-based Analog Circuit Optimizer using gm/ID for Sizing","M. Choi; Y. Choi; K. Lee; S. Kang","Samsung Advanced Institute of Technology, Suwon, Korea; Electrical Engineering POSTECH, Pohang, Korea; Electrical Engineering POSTECH, Pohang, Korea; Electrical Engineering POSTECH, Pohang, Korea","2023 60th ACM/IEEE Design Automation Conference (DAC)","15 Sep 2023","2023","","","1","6","Designing analog circuits incurs high time costs because designers must consider numerous design variables or trade-off relationships of circuit performance based on a lot of knowledge and experience. To reduce design time, various machine learning methods have been used to optimize analog circuits by learning the correlation between the device size and the circuit performance. However, it is difficult to train the correlation because of its high non-linearity and wide design space. In this paper, this study proposes a new framework to optimize analog circuit designs by combining reinforcement learning (RL) and the sensitivity analysis with gm/ID sizing, which is more intuitive for interpreting circuit performance. Furthermore, the universal value function approximator (UVFA), previously proposed in RL, is modified more simply to make it easier to find the target design. Additionally, the dataset is rearranged and sampled by the criteria that are established based on the principle of circuit operation, which helps to orient the agent to learn the circuit operation. Using the proposed methods, we optimize three types of differential amplifiers with common mode feedback circuits and obtain the best circuit design. Compared to baseline, we find the optimal point using modified UVFA, and moreover, reduce the number of iterations by 42.2%, 39.5%, and 37.5%, respectively, for the three test cases.","","979-8-3503-2348-1","10.1109/DAC56929.2023.10247739","IC Design Education Center; Samsung; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10247739","Analog circuit sizing;Automated design;Efficient search;Reinforcement learning","Training;Circuit optimization;Correlation;Sensitivity analysis;Feedback circuits;Reinforcement learning;Analog circuits","analogue integrated circuits;circuit feedback;circuit optimisation;differential amplifiers;electronic engineering computing;function approximation;integrated circuit design;reinforcement learning;sensitivity analysis","analog integrated circuits;analog circuit designs;analog circuit sizing;circuit operation;circuit performance;common mode feedback circuits;design time;design variables;device size;differential amplifiers;gm sizing;ID sizing;machine learning;reinforcement learning-based analog circuit optimizer;RL;sensitivity analysis;target design;universal value function approximator;UVFA","","","","20","IEEE","15 Sep 2023","","","IEEE","IEEE Conferences"
"Reducing the Deployment-Time Inference Control Costs of Deep Reinforcement Learning Agents via an Asymmetric Architecture","C. -J. Chang; Y. -W. Chu; C. -H. Ting; H. -K. Liu; Z. -W. Hong; C. -Y. Lee","Department of Computer Science, Elsa Lab, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, Elsa Lab, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, Elsa Lab, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, Elsa Lab, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, Elsa Lab, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, Elsa Lab, National Tsing Hua University, Hsinchu, Taiwan","2021 IEEE International Conference on Robotics and Automation (ICRA)","18 Oct 2021","2021","","","4762","4768","Deep reinforcement learning (DRL) has been demonstrated to provide promising results in several challenging decision making and control tasks. However, the required inference costs of deep neural networks (DNNs) could prevent DRL from being applied to mobile robots which cannot afford high energy-consuming computations. To enable DRL methods to be affordable in such energy-limited platforms, we propose an asymmetric architecture that reduces the overall inference costs via switching between a computationally expensive policy and an economic one. The experimental results evaluated on a number of representative benchmark suites for robotic control tasks demonstrate that our method is able to reduce the inference costs while retaining the agent’s overall performance.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9562026","Ministry of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9562026","","Deep learning;Costs;Conferences;Decision making;Training data;Computer architecture;Reinforcement learning","decision making;learning (artificial intelligence);mobile robots;neural nets","robotic control tasks;agent;deployment-time inference control costs;deep reinforcement learning agents;asymmetric architecture;challenging decision making;required inference costs;deep neural networks;mobile robots;high energy-consuming computations;DRL methods;energy-limited platforms;computationally expensive policy","","","","30","IEEE","18 Oct 2021","","","IEEE","IEEE Conferences"
"Deep Reinforcement Learning for Online Vulnerability Identification in Smart Grid under Load Uncertainty","L. Yu; Y. Tan; S. Qin; D. Yue","NUPT, College of Auto. & AI, Nanjing, China; NUPT, College of Auto. & AI, Nanjing, China; NUPT, College of IoT, Nanjing, China; NUPT, College of Auto. & AI, Nanjing, China","2022 China Automation Congress (CAC)","13 Mar 2023","2022","","","4036","4041","The outages of transmission lines can trigger cascading failure in power grid, resulting in serious negative impacts. Identifying those critical lines can help to take precautionary measures and build robust power system. A group of existing works have developed approaches to identify those critical lines. However, the approaches haven’t consider the load uncertainty, which will lead to the changes of critical lines. In this paper, we investigate a critical line identification problem in smart grid considering load uncertainty. Specifically, we first formulate an optimal virtual attacking problem and its objective is to maximize the expected generation loss under the given attacking resources. Due to the existence of large solution space, unknown system dynamics model, and load uncertainty, solving the formulated problem is challenging. Thus, we design an online algorithm based on prioritized multi-agent-attention-actor-critic (PMA3C). Compared with optimization-based methods and evolutionary methods, the designed algorithm can identify critical lines instantly under load uncertainty without searching the whole or partial solution space. Simulation results indicate that the designed algorithm can identify critical lines efficiently.","2688-0938","978-1-6654-6533-5","10.1109/CAC57257.2022.10055373","National Natural Science Foundation of China; China Postdoctoral Science Foundation; Nanjing University of Posts and Telecommunications; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10055373","Smart grid;vulnerability analysis;cascading failures;load uncertainty;deep reinforcement learning","Uncertainty;Power transmission lines;System dynamics;Heuristic algorithms;Simulation;Power system protection;Reinforcement learning","deep learning (artificial intelligence);multi-agent systems;power engineering computing;power system reliability;reinforcement learning;smart power grids","critical line identification problem;evolutionary methods;online vulnerability identification;optimal virtual attacking problem;optimization-based methods;PMA3C;power grid;prioritized multiagent-attention-actor-critic;robust power system;smart grid considering load uncertainty;transmission lines","","","","16","IEEE","13 Mar 2023","","","IEEE","IEEE Conferences"
