"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Adaptive sleep-wake control using reinforcement learning in sensor networks","L. A. Prashanth; A. Chatterjee; S. Bhatnagar","INRIA Lille - Nord Europe, Team SequeL, FRANCE; System Sciences and Automation, Indian Institute of Science, Bangalore, INDIA; Department of Computer Science and Automation, Indian Institute of Science, Bangalore, INDIA","2014 Sixth International Conference on Communication Systems and Networks (COMSNETS)","10 Feb 2014","2014","","","1","8","The aim in this paper is to allocate the ‘sleep time’ of the individual sensors in an intrusion detection application so that the energy consumption from the sensors is reduced, while keeping the tracking error to a minimum. We propose two novel reinforcement learning (RL) based algorithms that attempt to minimize a certain long-run average cost objective. Both our algorithms incorporate feature-based representations to handle the curse of dimensionality associated with the underlying partially-observable Markov decision process (POMDP). Further, the feature selection scheme used in our algorithms intelligently manages the energy cost and tracking cost factors, which in turn assists the search for the optimal sleeping policy. We also extend these algorithms to a setting where the intruder's mobility model is not known by incorporating a stochastic iterative scheme for estimating the mobility model. The simulation results on a synthetic 2-d network setting are encouraging.","2155-2509","978-1-4799-3635-9","10.1109/COMSNETS.2014.6734874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6734874","Sensor Networks;Sleep-Wake Scheduling;Reinforcement Learning;Q-learning;Function Approximation;SPSA","Tin;Computational modeling;Adaptation models","adaptive control;energy consumption;feature selection;learning (artificial intelligence);Markov processes;mobility management (mobile radio);security of data;wireless sensor networks","adaptive sleep-wake control;sensor networks;intrusion detection application;energy consumption;reinforcement learning;RL based algorithm;feature-based representation;partially-observable Markov decision process;POMDP;feature selection scheme;energy cost factor;tracking cost factor;optimal sleeping policy;intruder mobility model;stochastic iterative scheme;synthetic 2d network","","2","","19","IEEE","10 Feb 2014","","","IEEE","IEEE Conferences"
"A Policy-Based Reinforcement Learning Approach for High-Speed Railway Timetable Rescheduling","Y. Wang; Y. Lv; J. Zhou; Z. Yuan; Q. Zhang; M. Zhou","State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; School of Information Management, Shanghai Lixin University of Accounting and Finance, Shanghai, China; Center of National Railway Intelligent Transportation System Engineering and Technology, China Academy of Railway Sciences Corporation Limited, China; Center of National Railway Intelligent Transportation System Engineering and Technology, China Academy of Railway Sciences Corporation Limited, China; State Key Laboratory of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijig, China","2021 IEEE International Intelligent Transportation Systems Conference (ITSC)","25 Oct 2021","2021","","","2362","2367","In the daily management of high-speed railway systems, the train timetable rescheduling problem with unpredictable disturbances is a challenging task. The large number of stations and trains leads to a long-time consumption to solve the rescheduling problem, making it difficult to meet the realtime requirements in real-world railway networks. This paper proposes a policy-based reinforcement learning approach to address the high-speed railway timetable rescheduling problem, in which the agent minimizes the total delay by adjusting the departure sequence of all trains along the railway line. A two-stage Markov Decision Process model is established to model the environment where states, actions, and reward functions are designed. The proposed method contains an offline learning process and an online application process, which can give the optimal rescheduling schedule based on the current state immediately. Numerical experiments are performed over two different delay scenarios on the Beijing-Shanghai high-speed railway line. The simulation results show that our approach can find a high-quality rescheduling strategy within one second, which is superior to the First-Come-First-Served (FCFS) and First-Scheduled-First-Served (FSFS) methods.","","978-1-7281-9142-3","10.1109/ITSC48978.2021.9564980","National Natural Science Foundation of China(grant numbers:61790573,61790575); China Academy of Railway Sciences Corporation Limited(grant numbers:N2019G020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9564980","","Schedules;Monte Carlo methods;Simulation;Microscopy;Reinforcement learning;Rail transportation;Numerical models","learning (artificial intelligence);Markov processes;numerical analysis;railways;scheduling","policy-based reinforcement learning;high-speed railway systems;train timetable rescheduling problem;real-world railway networks;high-speed railway timetable rescheduling problem;offline learning process;online application process;optimal rescheduling schedule;Beijing-Shanghai high-speed railway line;high-quality rescheduling strategy;two-stage Markov decision process model;first-come-first-served method;FCFS;first-scheduled-first-served method;FSFS","","2","","17","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"Log Analytics in HPC: A Data-driven Reinforcement Learning Framework","Z. Luo; T. Hou; T. T. Nguyen; H. Zeng; Z. Lu","University of South Florida, Tampa, FL, USA; University of South Florida, Tampa, FL, USA; Intelligent Automation Inc., Rockville, MD, USA; Intelligent Automation Inc., Rockville, MD, USA; University of South Florida, Tampa, FL, USA","IEEE INFOCOM 2020 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)","10 Aug 2020","2020","","","550","555","High Performance Computing (HPC) has been employed in many fields such as aerospace, weather forecast, numerical simulation, scientific research etc. Security of HPC, especially anomaly/intrusion detection, has attracted many attentions in recent years. Given the heavily instrumented property of HPC systems, logs become an effective and direct data source that can be utilized to evaluate the system status, further, to detect anomalies or malicious users. In this paper, we offer a novel perspective, treating the anomaly detection in HPC as a sequential decision process, and further applying reinforcement learning techniques to learn the state transition process, based on which we build a framework named as ReLog to detect anomalies or malicious users. Besides, a common challenge of employing machine learning techniques is lacking sufficient data, we provide a generative adversarial network (GAN)-based solution to generate sufficient training data in HPC. The experimental validations are conducted based on real-world collected MPI logs, and our results demonstrate a 93% of detection accuracy on the collected dataset.","","978-1-7281-8695-5","10.1109/INFOCOMWKSHPS50562.2020.9162664","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9162664","High performance computing;security;reinforcement learning;defenses and attacks;log analytics","Feature extraction;Learning (artificial intelligence);Security;Machine learning;Generative adversarial networks;Microsoft Windows;Data mining","data analysis;learning (artificial intelligence);neural nets;parallel processing;security of data","data source;malicious users;anomaly detection;machine learning techniques;log analytics;data-driven reinforcement learning framework;high performance computing;HPC systems;generative adversarial network;GAN;ReLog;sequential decision process","","1","","26","IEEE","10 Aug 2020","","","IEEE","IEEE Conferences"
"Reinforcement Learning Tracking Control for Unknown Continuous Dynamic Systems","L. Ye; J. Li; C. Wang; H. Liu; B. Liang","The Center of Intelligent Control and Telescience, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; School of Mechanical Engineering and Automation, Harbin Institute of Technology, Shenzhen, Shenzhen, China; Shanghai Academy of Spaceflight Technology, Shanghai, China; The Center of Intelligent Control and Telescience, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Department of Automation, Navigation and Control Research Center, Tsinghua University, Beijing, China","2021 IEEE 10th Data Driven Control and Learning Systems Conference (DDCLS)","25 Jun 2021","2021","","","114","119","Reinforcement learning tracking control (ILC) is proposed to solve the traditional iterative learning control (ILC) problem. For unknown continuous dynamic systems, precision output tracking is achieved for a given trajectory after several times of trials. The controller is composed of a feedback part and a feedforward part, where the feedback part uses linear states feedback to stabilize the system and the feedforward part is a time-dependent signal to ensure precision tracking. The desired trajectory is defined in a finite time interval and the controller is applied repeatedly to the system with the feedforward signal updated by reinforcement learning in each trial. The tracking problem is treated as a black-box optimization problem where the integral quadratic tracking error is a cost to be minimized under input constraints. In order to apply reinforcement learning, the feedforward signal is approximated by spline interpolation of a few representative points distributed uniformly along the tracking time interval. A search strategy based on squeeze theorem is adopted to update the value of the representative points to achieve minimum tracking error cost. The cart pole example illustrates the effectiveness of the proposed method.","2767-9861","978-1-6654-2423-3","10.1109/DDCLS52934.2021.9455473","National Natural Science Foundation (NNSF) of China(grant numbers:62003188,61803221,11702176,U1813216); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9455473","Tracking control;iterative learning control;reinforcement learning;black-box optimization","Interpolation;Tracking loops;State feedback;Reinforcement learning;Trajectory;Feedforward systems;Task analysis","continuous systems;feedforward;interpolation;iterative learning control;learning (artificial intelligence);optimisation;search problems;splines (mathematics);stability;state feedback","reinforcement learning tracking control;unknown continuous dynamic systems;ILC;iterative learning control;precision output tracking;linear states feedback;time-dependent signal;precision tracking;finite time interval;feedforward signal;black-box optimization;integral quadratic tracking error;tracking time interval;minimum tracking error cost;input constraints;spline interpolation;search strategy;squeeze theorem","","1","","16","IEEE","25 Jun 2021","","","IEEE","IEEE Conferences"
"Dual Reinforcement Learning based Attack Path Prediction for 5G Industrial Cyber-Physical Systems","X. Li; X. Hu; T. Jiang","Autonomous Intelligent Unmanned System Engineering Research Center, Ministry of Education of China, Key Laboratory of Ministry of Education for Image Processing and Intelligent Control, Huazhong University of Science and Technology, Wuhan, China; Autonomous Intelligent Unmanned System Engineering Research Center, Ministry of Education of China, Key Laboratory of Ministry of Education for Image Processing and Intelligent Control, Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory for Optoelectronics and School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China","IEEE Internet of Things Journal","","2023","PP","99","1","1","5G industrial cyber-physical systems have attracted substantial research interests due to their capability in the interconnection of everything. However, integrating the 5G network may expose systems to more potential risks. To reveal attack propagation, an attack path prediction approach based on dual reinforcement learning is proposed. First, a dual-network model is established, incorporating the security constraints for attacks against the 5G network into the attack graph. Second, employing reinforcement learning, Q-value updating functions and reward mechanisms based on topology and vulnerability are designed. Finally, an optimal attack path prediction algorithm is developed. Unlike traditional methods, the proposed approach does not rely on the monotonicity assumption that a system component has only one vulnerability, enabling it to accurately predict the optimal attack paths. Our simulation results demonstrate that the proposed approach can identify possible attack sources and paths from a 5G industrial cyber-physical system.","2327-4662","","10.1109/JIOT.2023.3285224","National Natural Science Foundation of China(grant numbers:62173153); the National Key Research and Development Project(grant numbers:2020YFB1708601); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10149069","5G;Industrial cyber-physical system;attack path prediction;dual reinforcement learning;dual-network","5G mobile communication;Security;Topology;Network topology;Behavioral sciences;Reinforcement learning;Cyber-physical systems","","","","1","","","IEEE","12 Jun 2023","","","IEEE","IEEE Early Access Articles"
"Autonomous Highway Merging in Mixed Traffic Using Reinforcement Learning and Motion Predictive Safety Controller","Q. Liu; F. Dang; X. Wang; X. Ren","School of Computer Engineering and Science, Shanghai University, Shanghai, China; Department of Mechanical Engineering, Michigan State University, East Lansing, MI, USA; School of Mechatronic Engineering and Automation, Shanghai University, Shanghai, China; School of Mechatronic Engineering and Automation, Shanghai University, Shanghai, China","2022 IEEE 25th International Conference on Intelligent Transportation Systems (ITSC)","1 Nov 2022","2022","","","1063","1069","Deep reinforcement learning (DRL) has a great potential for solving complex decision-making problems in autonomous driving, especially in mixed-traffic scenarios where autonomous vehicles and human-driven vehicles (HDVs) drive together. Safety is a key during both the learning and deploying reinforcement learning (RL) algorithms processes. In this paper, we formulate the on-ramp merging as a Markov Decision Process (MDP) problem and solve it with an off-policy RL algorithm, i.e., Soft Actor-Critic for Discrete Action Settings (SAC-Discrete). In addition, a motion predictive safety controller including a motion predictor and an action substitution module, is proposed to ensure driving safety during both training and testing. The motion predictor estimates the trajectories of the ego vehicle and surrounding vehicles from kinematic models, and predicts potential collisions. The action substitution module replaces risky actions based on safety distance, before sending them to the low-level controller. We train, evaluate and test our approach on a gym-like highway simulator with three different levels of traffic modes. The simulation results show that even in harder traffic densities, the proposed method still significantly reduces collision rate while maintaining high efficiency, outperforming several state-of-the-art baselines in the considered on-ramp merging scenarios. The video demo of the evaluation process can be found at: https://www.youtube.com/watch?v=7FvjbAM4oFw","","978-1-6654-6880-0","10.1109/ITSC55140.2022.9921741","National Key R&D Program of China(grant numbers:2018AAA0102804); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9921741","","Training;Road transportation;Merging;Reinforcement learning;Prediction algorithms;Safety;Behavioral sciences","collision avoidance;decision making;decision theory;learning (artificial intelligence);Markov processes;road safety;road traffic control;road vehicles;safety;telecommunication traffic;traffic engineering computing","Markov Decision Process problem;off-policy RL algorithm;Discrete Action Settings;motion predictive safety controller;motion predictor;action substitution module;driving safety;ego vehicle;risky actions;safety distance;low-level controller;gym-like highway simulator;traffic modes;harder traffic densities;merging scenarios;autonomous highway merging;mixed traffic;deep reinforcement learning;complex decision-making problems;autonomous driving;mixed-traffic scenarios;autonomous vehicles;human-driven vehicles;on-ramp merging","","1","","27","IEEE","1 Nov 2022","","","IEEE","IEEE Conferences"
"Energy Management of Autonomous Electric Vehicles by Reinforcement Learning Techniques","M. Alonso; H. Amaris; D. Martin; A. De La Escalera","Dept. of Electrical Engineering, University Carlos III, Madrid, Spain; Dept. of Electrical Engineering, University Carlos III, Madrid, Spain; Dept. of Systems Engineering and Automation, University Carlos III, Madrid, Spain; Dept. of Systems Engineering and Automation, University Carlos III, Madrid, Spain","2022 Second International Conference on Sustainable Mobility Applications, Renewables and Technology (SMART)","23 Dec 2022","2022","","","1","7","The increase in e-mobility poses new challenges to power grid operators who must cope with the variability and uncertainty of renewable energy sources and customer demand and the electric vehicle integration into the grid. In this paper a Reinforcement Learning algorithm based on Principal Policy optimization is proposed for energy management of electric vehicles and PV storage units. The RL algorithm considers the vehicle battery constraints, range anxiety and battery aging constraints. Moreover, the algorithm controls the charging of the photovoltaic storage unit to minimize the PV energy curtailment. Results show the improvement of the proposed algorithm compared to Business-as-usual and value-iteration solutions.","","978-1-6654-7146-6","10.1109/SMART55236.2022.9990292","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9990292","Electric Vehicles;Reinforcement Learning;Proncipal Policy optimization;Energy Management","Photovoltaic systems;Renewable energy sources;Costs;Uncertainty;Anxiety disorders;Reinforcement learning;Aging","ageing;battery powered vehicles;energy management systems;iterative methods;optimisation;photovoltaic power systems;power engineering computing;power grids;reinforcement learning","autonomous electric vehicles;battery aging constraints;customer demand;electric vehicle integration;energy management;photovoltaic storage unit;power grid operators;principal policy optimization;PV energy curtailment;PV storage units;reinforcement learning techniques;renewable energy sources;value-iteration solutions;vehicle battery constraints","","1","","12","IEEE","23 Dec 2022","","","IEEE","IEEE Conferences"
"An Adaptive V2G Capacity-based Frequency Regulation Scheme with Integral Reinforcement Learning against DoS Attacks","J. Sun; G. Qi; Y. Chai; Z. Zhu; J. M. Guerrero","School of Electronic and Information Engineering, Southwest University, Chongqing, P.R.China; Computer Information Systems Department, The State University of New York at Buffalo State, Buffalo, NY, USA; School of Automation, Chongqing University, Chongqing, P.R.China; College of Automation, Chongqing University of posts and telecommunications, Chongqing, P.R.China; Institute of Energy Technology, Aalborg University, Aalborg, Denmark","IEEE Transactions on Smart Grid","","2023","PP","99","1","1","Aggregated electrical vehicles (EVs) can flexibly serve grid frequency regulation (FR) with adjustable FR capacity (FRC) via vehicle-to-grid (V2G) technology. Therefore, current research applies integral reinforcement learning (IRL) to FR as it can easily solve difficult modeling and optimization problems. However, communication between EVs is vulnerable to denial of service (DoS) attacks, which can significantly degrade FR performance and even destabilize V2G FR systems. This paper proposes an adaptive V2G FRC-based FR scheme with IRL to improve FR resilience and mitigate FR performance degradation against DoS attacks. The proposed scheme optimizes V2G control by IRL without analytical models, integrating an event-triggered mechanism to reduce communication burden. It adapts V2G FRC to attack intensity to minimize frequency deviation and mitigate the impact of DoS attacks. The analytical estimation of convergence rate establishes the quantitative relationships among control performance, V2G FRC, and attack intensity, thereby deriving an adaptive mechanism. The theoretical analysis of the proposed scheme yields stability conditions that guarantee the FR performance. The simulations were performed on the IEEE 39-bus test system to verify the effectiveness and advantages of the proposed scheme. The results indicate that V2G FRC should be scaled down to mitigate performance degradation when intensive attacks occur.","1949-3061","","10.1109/TSG.2023.3270564","Chengdu-Chongqing Economic Circle? innovation funding of Chongqing Municipal Education Commission(grant numbers:KJCXZD2020028); National Natural Science Foundation of China(grant numbers:61703347); Natural Science Foundation of Chongqing(grant numbers:stc2021jcyj-msxmX0416); Fundamental Research Funds for the Central Universities(grant numbers:XDJK2020B010); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10109154","Frequency Regulation;Denial of Service Attacks;Integral Reinforcement learning;Vehicle to Grid","Vehicle-to-grid;Frequency control;Power system stability;Degradation;Reinforcement learning;Power system dynamics;Convergence","","","","1","","","IEEE","26 Apr 2023","","","IEEE","IEEE Early Access Articles"
"Reinforcement Learning Based Parameter Lookup Table Generating Method for Optimal Torque Control of Induction Motors","X. Qi; W. Cao; L. Aarniovuori","School of Electrical Engineering and Automation, Anhui University, Hefei, China; School of Electrical Engineering and Automation, Anhui University, Hefei, China; Electrical Drives Laboratory, LUT-University, Lappeenranta, Finland","IEEE Transactions on Industrial Electronics","4 Jan 2023","2023","70","5","4516","4525","In the optimal control of induction motors, it is a challenging task to maintain the optimal torque over the varying operation conditions. This paper proposes a parameter lookup table generating method, that can achieve an optimal torque over a wide range of currents and speeds, even though the commands of current are not set correctly. Based on the motor’s testing data, this method uses a reinforcement-learning algorithm to generate parameter lookup tables iteratively. Experimental results show that the proposed method can learn appropriate parameters from the running data to output an optimal torque. The comparative studies show that the proposed method can generate 5%–25% more torque than traditional model-based parameter estimation methods, over a wide range of currents and speeds. Furthermore, the proposed method has a faster convergence feature and a higher identification resolution than many conventional search-based methods.","1557-9948","","10.1109/TIE.2022.3189103","Science and Technology Key Special Project of Anhui Province(grant numbers:2022h11020023,202103a05020019); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9829029","Induction motor (IM);optimal torque;parameters lookup table;reinforcement learning","Torque;Table lookup;Rotors;Adaptation models;Core loss;Resistance;Mathematical models","iterative methods;learning (artificial intelligence);optimal control;parameter estimation;table lookup;torque control","conventional search-based methods;induction motors;motor;optimal control;optimal torque control;parameter lookup table generating method;parameter lookup tables;reinforcement-learning algorithm;traditional model-based parameter estimation methods","","1","","32","IEEE","13 Jul 2022","","","IEEE","IEEE Journals"
"Frustratingly Easy Regularization on Representation Can Boost Deep Reinforcement Learning","Q. He; H. Su; J. Zhang; X. Hou","Institute of Automation, Chinese Academy of Sciences, Beijing, China; Carnegie Mellon University, Pittsburgh, United States; University of Washington, Seattle, United States; Institute of Automation, Chinese Academy of Sciences, Beijing, China","2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","22 Aug 2023","2023","","","20215","20225","Deep reinforcement learning (DRL) gives the promise that an agent learns good policy from high-dimensional information, whereas representation learning removes irrelevant and redundant information and retains pertinent information. In this work, we demonstrate that the learned representation of the Q-network and its target Q-network should, in theory, satisfy a favorable distinguishable representation property. Specifically, there exists an upper bound on the representation similarity of the value functions of two adjacent time steps in a typical DRL setting. However, through illustrative experiments, we show that the learned DRL agent may violate this property and lead to a sub-optimal policy. Therefore, we propose a simple yet effective regularizer called P_olicy E_valuation with E_asy Regularization on Representation (PEER), which aims to maintain the distinguishable representation property via explicit regularization on internal representations. And we provide the convergence rate guarantee of PEER. Implementing PEER requires only one line of code. Our experiments demonstrate that incorporating PEER into DRL can significantly improve performance and sample efficiency. Comprehensive experiments show that PEER achieves state-of-the-art performance on all 4 environments on PyBullet, 9 out of 12 tasks on DM-Control, and 19 out of 26 games on Atari. To the best of our knowledge, PEER is the first work to study the inherent representation property of Q-network and its target. Our code is available at https://sites.google.com/view/peer-cvpr2023/.","2575-7075","979-8-3503-0129-8","10.1109/CVPR52729.2023.01936","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10205264","Deep learning architectures and techniques","Deep learning;Training;Representation learning;Upper bound;Codes;Smoothing methods;Reinforcement learning","control engineering computing;deep learning (artificial intelligence);reinforcement learning","Atari;deep reinforcement learning;DM-Control;DRL setting;high-dimensional information;incorporating PEER;inherent representation property;learned DRL agent;PEER;pertinent information;PyBullet;Q-network;sub-optimal policy","","1","","63","IEEE","22 Aug 2023","","","IEEE","IEEE Conferences"
