"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Policy Fusion for Adaptive and Customizable Reinforcement Learning Agents","A. Sestini; A. Kuhnle; A. D. Bagdanov","Dipartimento di Ingegneria dell'Informazione, Università degli Studi di Firenze, Florence, Italy; University of Cambridge, Cambridge, United Kingdom; Dipartimento di Ingegneria dell'Informazione, Università degli Studi di Firenze, Florence, Italy","2021 IEEE Conference on Games (CoG)","7 Dec 2021","2021","","","01","08","In this article we study the problem of training intelligent agents using Reinforcement Learning for the purpose of game development. Unlike systems built to replace human players and to achieve super-human performance, our agents aim to produce meaningful interactions with the player, and at the same time demonstrate behavioral traits as desired by game designers. We show how to combine distinct behavioral policies to obtain a meaningful “fusion” policy which comprises all these behaviors. To this end, we propose four different policy fusion methods for combining pre-trained policies. We further demonstrate how these methods can be used in combination with Inverse Reinforcement Learning in order to create intelligent agents with specific behavioral styles as chosen by game designers, without having to define many and possibly poorly-designed reward functions. Experiments on two different environments indicate that entropy-weighted policy fusion significantly outperforms all others. We provide several practical examples and use-cases for how these methods are indeed useful for video game production and designers.","2325-4289","978-1-6654-3886-5","10.1109/CoG52621.2021.9618983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9618983","","Training;Deep learning;Conferences;Games;Reinforcement learning;Production;Planning","behavioural sciences;computer games;reinforcement learning","pre-trained policies;inverse reinforcement learning;behavioral styles;game designers;poorly-designed reward functions;entropy-weighted policy fusion;video game production;training intelligent agents;game development;human players;super-human performance;distinct behavioral policies;policy fusion methods;customizable reinforcement learning agents","","","","39","IEEE","7 Dec 2021","","","IEEE","IEEE Conferences"
"Mobile Robot Path Planning in Dynamic Environments Through Globally Guided Reinforcement Learning","B. Wang; Z. Liu; Q. Li; A. Prorok","Department of Mechanical and Automation Engineering, The Chinese University of Hong Kong, Hong Kong; Department of Computer Science and Technology, University of Cambridge, Cambridge, U.K.; Department of Computer Science and Technology, University of Cambridge, Cambridge, U.K.; Department of Computer Science and Technology, University of Cambridge, Cambridge, U.K.","IEEE Robotics and Automation Letters","6 Oct 2020","2020","5","4","6932","6939","Path planning for mobile robots in large dynamic environments is a challenging problem, as the robots are required to efficiently reach their given goals while simultaneously avoiding potential conflicts with other robots or dynamic objects. In the presence of dynamic obstacles, traditional solutions usually employ re-planning strategies, which re-call a planning algorithm to search for an alternative path whenever the robot encounters a conflict. However, such re-planning strategies often cause unnecessary detours. To address this issue, we propose a learning-based technique that exploits environmental spatio-temporal information. Different from existing learning-based methods, we introduce a globally guided reinforcement learning approach (G2RL), which incorporates a novel reward structure that generalizes to arbitrary environments. We apply G2RL to solve the multi-robot path planning problem in a fully distributed reactive manner. We evaluate our method across different map types, obstacle densities, and the number of robots. Experimental results show that G2RL generalizes well, outperforming existing distributed methods, and performing very similarly to fully centralized state-of-the-art benchmarks.","2377-3766","","10.1109/LRA.2020.3026638","Engineering and Physical Sciences Research Council(grant numbers:EP/S015493/1); ARL DCIST(grant numbers:CRA W911NF- 17-2-0181); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9205217","Hierarchical path planning;mobile robots;reinforcement learning;scalability","Mobile robots;Path planning;Reinforcement learning;Learning (artificial intelligence);Scalability","collision avoidance;learning (artificial intelligence);mobile robots;multi-robot systems","mobile robot path planning;dynamic obstacles;re-planning strategies;planning algorithm;learning-based technique;environmental spatio-temporal information;learning-based methods;globally guided reinforcement learning approach;multirobot path;G2RL approach","","94","","26","IEEE","24 Sep 2020","","","IEEE","IEEE Journals"
"Modular Deep Reinforcement Learning for Continuous Motion Planning With Temporal Logic","M. Cai; M. Hasanbeig; S. Xiao; A. Abate; Z. Kan","Department of Mechanical Engineering, University of Iowa, Iowa City, IA, USA; Department of Computer Science, University of Oxford, Oxford, U.K.; Department of Mechanical Engineering, University of Iowa, Iowa City, IA, USA; Department of Computer Science, University of Oxford, Oxford, U.K.; Department of Automation, University of Science and Technology of China, Hefei, Anhui, China","IEEE Robotics and Automation Letters","20 Aug 2021","2021","6","4","7973","7980","This letter investigates the motion planning of autonomous dynamical systems modeled by Markov decision processes (MDP) with unknown transition probabilities over continuous state and action spaces. Linear temporal logic (LTL) is used to specify high-level tasks over infinite horizon, which can be converted into a limit deterministic generalized Büchi automaton (LDGBA) with several accepting sets. The novelty is to design an embedded product MDP (EP-MDP) between the LDGBA and the MDP by incorporating a synchronous tracking-frontier function to record unvisited accepting sets of the automaton, and to facilitate the satisfaction of the accepting conditions. The proposed LDGBA-based reward shaping and discounting schemes for the model-free reinforcement learning (RL) only depend on the EP-MDP states and can overcome the issues of sparse rewards. Rigorous analysis shows that any RL method that optimizes the expected discounted return is guaranteed to find an optimal policy whose traces maximize the satisfaction probability. A modular deep deterministic policy gradient (DDPG) is then developed to generate such policies over continuous state and action spaces. The performance of our framework is evaluated via an array of OpenAI gym environments.","2377-3766","","10.1109/LRA.2021.3101544","National Natural Science Foundation of China(grant numbers:U2013601); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9506925","Deep Reinforcement Learning;Linear Temporal Logic;Motion Planning","Task analysis;Planning;Automata;Reinforcement learning;Uncertainty;Extraterrestrial measurements;Robustness","automata theory;control engineering computing;decision theory;deep learning (artificial intelligence);gradient methods;Markov processes;mobile robots;optimisation;path planning;probability;set theory;temporal logic","modular deep deterministic policy gradient;continuous state;action spaces;modular deep reinforcement learning;continuous motion planning;autonomous dynamical systems;Markov decision processes;unknown transition probabilities;linear temporal logic;high-level tasks;infinite horizon;limit deterministic generalized Büchi automaton;accepting sets;embedded product MDP;synchronous tracking-frontier function;model-free reinforcement learning;sparse rewards;satisfaction probability;EP-MDP;LTL;LDGBA-based reward shaping;LDGBA-based reward discounting;optimal policy;DDPG;OpenAI gym environments","","33","","32","IEEE","4 Aug 2021","","","IEEE","IEEE Journals"
"Closed-Loop Dynamic Control of a Soft Manipulator Using Deep Reinforcement Learning","A. Centurelli; L. Arleo; A. Rizzo; S. Tolu; C. Laschi; E. Falotico","BioRobotics Institute, Scuola Superiore Sant’Anna, Pontedera, Italy; BioRobotics Institute, Scuola Superiore Sant’Anna, Pontedera, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Turin, Italy; Department of Electrical Engineering (Automation and Control), Technical University of Denmark, Lyngby, Denmark; Department of Mechanical Engineering, National University of Singapore, Singapore; BioRobotics Institute, Scuola Superiore Sant’Anna, Pontedera, Italy","IEEE Robotics and Automation Letters","1 Mar 2022","2022","7","2","4741","4748","The focus of the research community in the soft robotic field has been on developing innovative materials, but the design of control strategies applicable to these robotic platforms is still an open challenge. This is due to their highly nonlinear dynamics which is difficult to model and the degree of stochasticity they often incorporate. Data-driven controllers based on neural networks have recently been explored as a viable solution to be employed for these manipulators. This letter presents a neural network-based closed-loop controller, trained by a deep reinforcement learning algorithm called Trust Region Policy Optimization (TRPO). The training takes place in simulation, using an approximation of the robot forward dynamic model obtained with a Long-short Term Memory (LSTM) network. The trained controller allows following different paths executed with different velocities in the workspace of the robot. The results demonstrate that the controller is effective in normal working conditions and with a payload attached to the end-effector of the manipulator.","2377-3766","","10.1109/LRA.2022.3146903","European Union’s Horizon 2020 FET-Open program(grant numbers:863212); PROBOSCIS Project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9697385","Manipulator dynamics;robot control;robot learning;soft robotics","Robots;Manipulators;Manipulator dynamics;Task analysis;Predictive models;Aerospace electronics;Payloads","approximation theory;closed loop systems;control engineering computing;deep learning (artificial intelligence);manipulator dynamics;manipulator kinematics;neurocontrollers;optimisation;recurrent neural nets;reinforcement learning","closed-loop dynamic control;soft manipulator;soft robotic field;data-driven controllers;neural networks;closed-loop controller;trust region policy optimization;robot forward dynamic model;long-short term memory network;deep reinforcement learning","","15","","27","IEEE","31 Jan 2022","","","IEEE","IEEE Journals"
"Fairness Control of Traffic Light via Deep Reinforcement Learning","C. Li; X. Ma; L. Xia; Q. Zhao; J. Yang","Center for Intelligent and Networked System, Tsinghua University, Beijing, China; Center for Intelligent and Networked System, Tsinghua University, Beijing, China; Business School, Sun Yat-Sen University, Guangzhou, China; Center for Intelligent and Networked System, Tsinghua University, Beijing, China; Dept Automation, Tsinghua University, Beijing, China","2020 IEEE 16th International Conference on Automation Science and Engineering (CASE)","8 Oct 2020","2020","","","652","658","Traffic congestion is a severe issue of a developing world. Recently, many researchers are attempting to utilize deep reinforcement learning algorithms to bring intelligence to traffic lights. To the best of our knowledge, most prior researchers only consider the average criterion of all vehicles while training. However, fairness is another important metric but ignored. In this paper, we study the fairness control of traffic light and propose a deep reinforcement learning algorithm to optimize the fairness of all drivers’ waiting time. The objective is to minimize the maximal waiting time of drivers during a light time loop, which also partly reflects the optimization of the average waiting time. We conduct experiments for a 4-lane crossroad in SUMO. Simulation results show that our algorithm can efficiently optimize the fairness criterion. Meanwhile the average criterion is further improved. We wish to shed light on complementing the entire framework of reinforcement learning with our research on fairness control.","2161-8089","978-1-7281-6904-0","10.1109/CASE48305.2020.9216899","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9216899","","Optimization;Standards;Sociology;Statistics;Green products;Machine learning;Learning (artificial intelligence)","learning (artificial intelligence);traffic engineering computing","SUMO;maximal waiting time;fairness criterion;light time loop;average criterion;deep reinforcement learning algorithm;traffic congestion;traffic light;fairness control","","6","","23","IEEE","8 Oct 2020","","","IEEE","IEEE Conferences"
"Meta-Reinforcement Learning Based Resource Allocation for Dynamic V2X Communications","Y. Yuan; G. Zheng; K. -K. Wong; K. B. Letaief","Wolfson School of Mechanical, Electrical and Manufacturing Engineering, Loughborough University, Loughborough, U.K.; Wolfson School of Mechanical, Electrical and Manufacturing Engineering, Loughborough University, Loughborough, U.K.; Department of Electronic and Electrical Engineering, University College London, London, U.K.; Department of Electronic and Computer Engineering, Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong","IEEE Transactions on Vehicular Technology","20 Sep 2021","2021","70","9","8964","8977","This paper studies the allocation of shared resources between vehicle-to-infrastructure (V2I) and vehicle-to-vehicle (V2V) links in vehicle-to-everything (V2X) communications. In existing algorithms, dynamic vehicular environments and quantization of continuous power become the bottlenecks for providing an effective and timely resource allocation policy. In this paper, we develop two algorithms to deal with these difficulties. First, we propose a deep reinforcement learning (DRL)-based resource allocation algorithm to improve the performance of both V2I and V2V links. Specifically, the algorithm uses deep Q-network (DQN) to solve the sub-band assignment and deep deterministic policy-gradient (DDPG) to solve the continuous power allocation problem. Second, we propose a meta-based DRL algorithm to enhance the fast adaptability of the resource allocation policy in the dynamic environment. Numerical results demonstrate that the proposed DRL-based algorithm can significantly improve the performance compared to the DQN-based algorithm that quantizes continuous power. In addition, the proposed meta-based DRL algorithm can achieve the required fast adaptation in the new environment with limited experiences.","1939-9359","","10.1109/TVT.2021.3098854","Engineering and Physical Sciences Research Council(grant numbers:EP/N007840/1,EP/T015985/1); Leverhulme Trust Research(grant numbers:RPG-2017-129); Hong Kong Research Grant Council(grant numbers:16220719); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9495238","Vehicular communications;meta-learning;deep reinforcement learning;DDPG","Resource management;Vehicle-to-everything;Heuristic algorithms;Vehicle dynamics;Interference;Fading channels;Wireless communication","deep learning (artificial intelligence);gradient methods;mobile radio;resource allocation;telecommunication computing;vehicular ad hoc networks","meta-reinforcement learning;shared resources;vehicle-to-infrastructure communications;vehicle-to-vehicle communications;vehicle-to-everything communications;dynamic vehicular environments;effective resource allocation policy;timely resource allocation policy;deep Q-network;deep deterministic policy-gradient;continuous power allocation problem;meta-based DRL algorithm;dynamic environment;DRL-based algorithm;DQN-based algorithm;deep reinforcement learning;resource allocation algorithm;dynamic V2X communications;continuous power quantization;V2I links;V2V links;sub-band assignment","","27","","37","IEEE","26 Jul 2021","","","IEEE","IEEE Journals"
"Reinforcement-Learning-Enabled Partial Confident Information Coverage for IoT-Based Bridge Structural Health Monitoring","L. Yi; X. Deng; L. T. Yang; H. Wu; M. Wang; Y. Situ","School of Civil Engineering, University of South China, Hengyang, China; Hunan Province Key Laboratory for Ultra-Fast Micro/Nano Technology and Advanced Laser Manufacture, School of Electrical Engineering, University of South China, Hengyang, China; Department of Computer Science, St. Francis Xavier University, Antigonish, Canada; School of Civil Engineering, University of South China, Hengyang, China; Hunan Province Key Laboratory for Ultra-Fast Micro/Nano Technology and Advanced Laser Manufacture, School of Electrical Engineering, University of South China, Hengyang, China; Department of Bridge Supervision, Foshan Road and Bridge Supervision Station Cooperation Ltd., Foshan, China","IEEE Internet of Things Journal","18 Feb 2021","2021","8","5","3108","3119","Internet-of-Things (IoT)-based bridge structural health monitoring (BSHM) has recently attracted considerable attention from both academic and industrial communities of civil engineering and computer science. In conjunction with researchers from civil engineering and computer science, this article studied a fundamental problem motivated from practical IoT-based BSHM: how to effectively prolong network lifetime while guaranteeing desired coverage. Integrating a promising reinforcement learning model named learning automata (LA) with confident information coverage (CIC) model, this article presented an energy-efficient sensor scheduling strategy for partial CIC coverage in IoT-based BSHM system to guarantee network coverage and prolong network lifetime. The proposed scheme fully exploits cooperation among deployed nodes and alternatively schedules the wake/sleep status of nodes while satisfying network connectivity and partial coverage ratio. Especially, the proposed scheme takes full advantage of the LA model to adaptively learn the optimal sensor scheduling strategy and significantly extend network lifetime. A series of comparison simulations using real data sets collected by a practical BSHM system strongly verify the effectiveness and energy efficiency of the proposed algorithm. To the best of our knowledge, this is the first study on how to combine the reinforcement learning mechanism with partial coverage for maximizing the network lifetime of the IoT-based BSHM.","2327-4662","","10.1109/JIOT.2020.3028325","National Natural Science Foundation of China(grant numbers:61871209,61901210,61971215); Hunan Provincial Innovation Foundation for Postgraduate(grant numbers:CX20190733); Research Foundation of Education Bureau of Hunan Province(grant numbers:19B498,18B287); Hunan Province Engineering Research Center of Radioactive Control Technology in Uranium Mining and Metallurgy and Hunan Province Engineering Technology Research Center of Uranium Tailings Treatment Technology(grant numbers:2019YKZX1006); Visiting Scholar Program at St. Francis Xavier University funded by State Scholarship Fund of the China Scholarship Council(grant numbers:201908430066); Opening Project of Cooperative Innovation Center for Nuclear Fuel Cycle Technology and Equipment, University of South China(grant numbers:2019KFZ12,2019KFY24); Hunan Province Applied Basic Research Base of Photoelectric Information Technology(grant numbers:GD19K02,GD19K03); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9211720","Bridge structural health monitoring (BSHM);confident information coverage (CIC) model;Internet of Things (IoT);learning automata (LA);partial coverage;reinforcement learning","Bridges;Monitoring;Computer science;Sensors;Learning automata;Internet of Things;Civil engineering","bridges (structures);condition monitoring;Internet of Things;learning (artificial intelligence);scheduling;structural engineering computing;wireless sensor networks","reinforcement learning mechanism;energy efficiency;practical BSHM system;optimal sensor scheduling strategy;partial coverage ratio;satisfying network connectivity;alternatively schedules;network coverage;IoT-based BSHM system;partial CIC coverage;energy-efficient sensor scheduling strategy;confident information coverage model;learning automata;promising reinforcement learning model;prolong network lifetime;practical IoT-based BSHM;computer science;civil engineering;industrial communities;academic communities;internet-of-Things-based bridge structural health monitoring;IoT-based bridge structural health monitoring;reinforcement-learning-enabled partial confident information coverage","","23","","35","IEEE","2 Oct 2020","","","IEEE","IEEE Journals"
"Towards transferring skills to flexible surgical robots with programming by demonstration and reinforcement learning","J. Chen; H. Y. K. Lau; W. Xu; H. Ren","Department of Industrial and Manufacturing Systems Engineering, The University of Hong Kong, Hong Kong SAR; Department of Industrial and Manufacturing Systems Engineering, The University of Hong Kong, Hong Kong SAR; Department of Biomedical Engineering, National University of Singapore, Singapore; Department of Biomedical Engineering, National University of Singapore, Singapore","2016 Eighth International Conference on Advanced Computational Intelligence (ICACI)","9 Apr 2016","2016","","","378","384","Flexible manipulators such as tendon-driven serpentine manipulators perform better than traditional rigid ones in minimally invasive surgical tasks, including navigation in confined space through key-hole like incisions. However, due to the inherent nonlinearities and model uncertainties, motion control of such manipulators becomes extremely challenging. In this work, a hybrid framework combining Programming by Demonstration (PbD) and reinforcement learning is proposed to solve this problem. Gaussian Mixture Models (GMM), Gaussian Mixture Regression (GMR) and linear regression are used to learn the inverse kinematic model of the manipulator from human demonstrations. The learned model is used as nominal model to calculate the output end-effector trajectories of the manipulator. Two surgical tasks are performed to demonstrate the effectiveness of reinforcement learning: tube insertion and circle following. Gaussian noise is introduced to the standard model and the disturbed models are fed to the manipulator to calculate the actuator input with respect to the task specific end-effector trajectories. An expectation maximization (E-M) based reinforcement learning algorithm is used to update the disturbed model with returns from rollouts. Simulation results have verified that the disturbed model can be converged to the standard one and the tracking accuracy is enhanced.","","978-1-4673-7782-9","10.1109/ICACI.2016.7449855","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7449855","surgical robot;programming by demonstration;reinforcement learning;inverse kinematics;policy search","Manipulators;Kinematics;Mathematical model;Learning (artificial intelligence);Hidden Markov models;Aerospace electronics;Standards","actuators;automatic programming;end effectors;expectation-maximisation algorithm;Gaussian noise;learning (artificial intelligence);manipulator kinematics;medical computing;medical robotics;mixture models;motion control;regression analysis;surgery","nominal model;output end-effector trajectories;tube insertion;circle following;Gaussian noise;standard model;disturbed models;actuator input;expectation maximization based reinforcement learning algorithm;E-M based reinforcement learning algorithm;human demonstrations;manipulator inverse kinematic model;linear regression;GMR;Gaussian mixture regression;GMM;Gaussian mixture models;PbD;hybrid framework;motion control;model uncertainties;nonlinearities;key-hole like incisions;minimally invasive surgical tasks;tendon-driven serpentine manipulators;flexible manipulators;programming by demonstration;flexible surgical robots;skills transferring","","23","","30","IEEE","9 Apr 2016","","","IEEE","IEEE Conferences"
"Deep Reinforcement Learning for Solving the Heterogeneous Capacitated Vehicle Routing Problem","J. Li; Y. Ma; R. Gao; Z. Cao; A. Lim; W. Song; J. Zhang","Department of Industrial Systems Engineering and Management, National University of Singapore, Singapore; Department of Industrial Systems Engineering and Management, National University of Singapore, Singapore; Department of Computer Science and Engineering, Chinese University of Hong Kong, Hong Kong; Manufacturing System Division, Singapore Institute of Manufacturing Technology, Singapore; School of Computing and Artificial Intelligence, Southwest Jiaotong University, Chengdu, China; Institute of Marine Science and Technology, Shandong University, Jinan, China; School of Computer Science and Engineering, Nanyang Technological University, Singapore","IEEE Transactions on Cybernetics","18 Nov 2022","2022","52","12","13572","13585","Existing deep reinforcement learning (DRL)-based methods for solving the capacitated vehicle routing problem (CVRP) intrinsically cope with a homogeneous vehicle fleet, in which the fleet is assumed as repetitions of a single vehicle. Hence, their key to construct a solution solely lies in the selection of the next node (customer) to visit excluding the selection of vehicle. However, vehicles in real-world scenarios are likely to be heterogeneous with different characteristics that affect their capacity (or travel speed), rendering existing DRL methods less effective. In this article, we tackle heterogeneous CVRP (HCVRP), where vehicles are mainly characterized by different capacities. We consider both min–max and min–sum objectives for HCVRP, which aim to minimize the longest or total travel time of the vehicle(s) in the fleet. To solve those problems, we propose a DRL method based on the attention mechanism with a vehicle selection decoder accounting for the heterogeneous fleet constraint and a node selection decoder accounting for the route construction, which learns to construct a solution by automatically selecting both a vehicle and a node for this vehicle at each step. Experimental results based on randomly generated instances show that, with desirable generalization to various problem sizes, our method outperforms the state-of-the-art DRL method and most of the conventional heuristics, and also delivers competitive performance against the state-of-the-art heuristic method, that is, slack induction by string removal. In addition, the results of extended experiments demonstrate that our method is also able to solve CVRPLib instances with satisfactory performance.","2168-2275","","10.1109/TCYB.2021.3111082","National Natural Science Foundation of China(grant numbers:61803104,62102228); Young Scholar Future Plan of Shandong University(grant numbers:62420089964188); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9547060","Deep reinforcement learning (DRL);heterogeneous CVRP (HCVRP);min–max objective;min–sum objective","Reinforcement learning;Vehicle routing;Deep learning;Optimization","deep learning (artificial intelligence);optimisation;search problems;vehicle routing","deep reinforcement learning-based methods;existing DRL methods;HCVRP;heterogeneous capacitated vehicle routing problem;heterogeneous CVRP;heterogeneous fleet constraint;homogeneous vehicle fleet;longest travel time;min-sum objectives;node selection decoder accounting;route construction;single vehicle;state-of-the-art DRL method;state-of-the-art heuristic method;total travel time;travel speed;vehicle selection decoder accounting","","21","","62","IEEE","23 Sep 2021","","","IEEE","IEEE Journals"
"Bayesian Reinforcement Learning and Bayesian Deep Learning for Blockchains With Mobile Edge Computing","A. Asheralieva; D. Niyato","Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China; School of Computer Science and Engineering, Nanyang Technological University, Singapore","IEEE Transactions on Cognitive Communications and Networking","5 Mar 2021","2021","7","1","319","335","We present a novel game-theoretic, Bayesian reinforcement learning (RL) and deep learning (DL) framework to represent interactions of miners in public and consortium blockchains with mobile edge computing (MEC). Within the framework, we formulate a stochastic game played by miners under incomplete information. Each miner can offload its block operations to one of the base stations (BSs) equipped with the MEC server. The miners select their offloading BSs and block processing rates simultaneously and independently, without informing other miners about their actions. As such, no miner knows the past and current actions of others and, hence, constructs its belief about these actions. Accordingly, we devise a Bayesian RL algorithm based on the partially-observable Markov decision process for miner's decision making that allows each miner to dynamically adjust its strategy and update its beliefs through repeated interactions with each other and with the mobile environment. We also propose a novel unsupervised Bayesian deep learning algorithm where the uncertainties about unobservable states are approximated with Bayesian neural networks. We show that the proposed Bayesian RL and DL algorithms converge to the stable states where the miners' actions and beliefs form the perfect Bayesian equilibrium (PBE) and myopic PBE, respectively.","2332-7731","","10.1109/TCCN.2020.2994366","National Natural Science Foundation of China (NSFC)(grant numbers:61950410603); National Research Foundation (NRF), Singapore, under Singapore Energy Market Authority (EMA), Energy Resilience, Singapore, Singapore NRF National Satellite of Excellence, Design Science and Technology for Secure Critical Infrastructure(grant numbers:NRF2017EWT-EP003-041,NRF2015-NRF-ISF001-2277,NSoE DeST-SCI2019-0007); A*STAR-NTU-SUTD Joint Research Grant on Artificial Intelligence for the Future of Manufacturing RGANS1906, Singapore(grant numbers:WASP/NTU M4082187 (4080),MOE Tier 2 MOE2014-T2-2-015 ARC4/15,MOE Tier 1 2017-T1-002-007 RG122/17); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9092992","Bayesian methods;blockchains;deep learning;game theory;incomplete information;machine learning;mobile edge computing;partially-observable Markov decision process;reinforcement learning;resource management","Task analysis;Bayes methods;Games;Resource management;Machine learning;Protocols","Bayes methods;belief networks;decision making;learning (artificial intelligence);Markov processes;stochastic games","stochastic game;Markov decision process;deep learning framework;game-theoretic learning framework;unsupervised Bayesian deep learning algorithm;miners interactions;Bayesian neural networks;Bayesian RL algorithm;consortium blockchains;mobile edge computing;Bayesian reinforcement learning","","19","","56","IEEE","13 May 2020","","","IEEE","IEEE Journals"
