"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Reinforcement Learning for Service Restoration Algorithms in Distribution Networks","P. A. Parra; D. Celeita; G. Ramos; W. Martínez; G. Chaffey","Department of Electrical, and Electronics Engineering, Universidad de los Andes, Bogotá, Colombia; School of Engineering, Science and Technology, Universidad del Rosario, Bogotá, Colombia; Department of Electrical, and Electronics Engineering, Universidad de los Andes, Bogotá, Colombia; Department of Electrical Engineering (ESAT), KU Leuven, EnergyVille, Belgium; Department of Electrical Engineering (ESAT), KU Leuven, EnergyVille, Belgium","2022 IEEE Industry Applications Society Annual Meeting (IAS)","17 Nov 2022","2022","","","1","6","Modern Distribution Networks (DNs) are highly susceptible to faults, which affects their dependability and reliability. The operation complexity is crucial when DNs include critical infrastructure such as distributed energy resources, storage systems, charging stations and decentralized supply. FLISR (Fault Location, Isolation and Service Restoration) relies on advanced methodologies which aim to improve the quality of service with automated algorithms. This paper proposes a novel Service Restoration approach to automatically assist DNs resupply the out-of-service unfaulted customers after an event. The approach integrates Reinforcement Learning techniques in a co-simulation environment with OpenDSS. The results and contribution of this study could improve power supply quality and reliability of DNs throughout advanced Service Restoration (SR) methodologies. The idea is validated in real-time simulation to offer a performance assessment after training with co-simulated data.","2576-702X","978-1-6654-7815-1","10.1109/IAS54023.2022.9939804","KU Leuven; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9939804","Distribution automation;Distribution networks;Fault Location;Service restoration;Reinforcement Learning;Q-Learning","Training;Scalability;Power quality;Reinforcement learning;Distribution networks;Quality of service;Production","fault location;power distribution faults;power distribution reliability;power engineering computing;power supply quality;power system restoration;reinforcement learning","advanced Service Restoration methodologies;critical infrastructure;decentralized supply;distributed energy resources;Fault Location;Modern Distribution Networks;operation complexity;out-of-service unfaulted customers;power supply quality;quality of service;Reinforcement Learning techniques;Service Restoration algorithms;storage systems","","","","21","IEEE","17 Nov 2022","","","IEEE","IEEE Conferences"
"Predictive Maintenance for Edge-Based Sensor Networks: A Deep Reinforcement Learning Approach","K. S. Hoong Ong; D. Niyato; C. Yuen","School of Computer Science and Engineering, Nanyang Technological University Singapore; School of Computer Science and Engineering, Nanyang Technological University Singapore; Engineering Product Development, Singapore University of Technology and Design","2020 IEEE 6th World Forum on Internet of Things (WF-IoT)","13 Oct 2020","2020","","","1","6","Failure of mission-critical equipment interrupts production and results in monetary loss. The risk of unplanned equipment downtime can be minimized through Predictive Maintenance of revenue generating assets to ensure optimal performance and safe operation of equipment. However, the increased sensorization of the equipment generates a data deluge, and existing machine-learning based predictive model alone becomes inadequate for timely equipment condition predictions. In this paper, a model-free Deep Reinforcement Learning algorithm is proposed for predictive equipment maintenance from an equipment-based sensor network context. Within each equipment, a sensor device aggregates raw sensor data, and the equipment health status is analyzed for anomalous events. Unlike traditional black-box regression models, the proposed algorithm self-learns an optimal maintenance policy and provides actionable recommendation for each equipment. Our experimental results demonstrate the potential for broader range of equipment maintenance applications as an automatic learning framework.","","978-1-7281-5503-6","10.1109/WF-IoT48130.2020.9221098","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9221098","","Productivity;Industries;Schedules;Mission critical systems;Reinforcement learning;Predictive models;Prediction algorithms","condition monitoring;data aggregation;learning (artificial intelligence);maintenance engineering;neural nets;optimisation;production engineering computing;production equipment;sensor fusion","edge-based sensor networks;deep reinforcement learning algorithm;predictive equipment maintenance;sensor data aggregation;equipment health status;optimal maintenance policy;equipment-based sensor network","","8","","15","IEEE","13 Oct 2020","","","IEEE","IEEE Conferences"
"CPG-Based Hierarchical Locomotion Control for Modular Quadrupedal Robots Using Deep Reinforcement Learning","J. Wang; C. Hu; Y. Zhu","State Key Laboratory of Tribology, Department of Mechanical Engineering, Tsinghua University, Beijing, China; State Key Laboratory of Tribology, Department of Mechanical Engineering, Tsinghua University, Beijing, China; State Key Laboratory of Tribology, Department of Mechanical Engineering, Tsinghua University, Beijing, China","IEEE Robotics and Automation Letters","28 Jul 2021","2021","6","4","7193","7200","Modular robots have the potential for an unmatched ability to perform versatile and robust locomotion. However, designing effective and adaptive locomotion controllers for modular robots is challenging, resulting in a number of model-based methods that typically require various forms of prior knowledge. Deep reinforcement learning (DRL) provides a promising model-free approach for locomotion control by trial-and-error. However, current DRL methods often require extensive interaction data, hindering many possible applications. In this letter, a novel two-level hierarchical locomotion framework for modular quadrupedal robots is proposed. The approach combines a low-level central pattern generator (CPG)-based controller with a high-level neural network to learn a variety of locomotion tasks using DRL. The low-level CPG controller is pre-optimized to generate stable rhythmic walking gaits, while the high-level network is trained to modulate the CPG parameters for achieving task goals based on high-dimensional inputs, including the robot states and user commands. The proposed approach is employed on a simulated modular quadruped. With a limited amount of prior knowledge, the proposed method is demonstrated to be capable of learning a variety of locomotion skills such as velocity tracking, path following, and navigating to a target. Simulation results show that the proposed method can achieve higher sample efficiency than the model-free DRL method and are substantially more robust than the baseline methods to external disturbances and irregular terrain.","2377-3766","","10.1109/LRA.2021.3092647","National Natural Science Foundation of China(grant numbers:51922059,51775305); Beijing Natural Science Foundation(grant numbers:JQ19010); State Key Laboratory of Tribology(grant numbers:SKLT2020D22); National Youth Talent Support Program; State Key Laboratory of Mechanical System and Vibration(grant numbers:MSV202007); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9465716","Modular robots;deep reinforcement learning;locomotion control","Robots;Task analysis;Legged locomotion;Reinforcement learning;Target tracking;Morphology;Solid modeling","control engineering computing;control system synthesis;deep learning (artificial intelligence);gait analysis;humanoid robots;legged locomotion;motion control;neurocontrollers","CPG-based hierarchical locomotion control;modular quadrupedal robots;deep reinforcement learning;adaptive locomotion controllers;two-level hierarchical locomotion framework;low-level central pattern generator-based controller;high-level neural network;high-dimensional inputs;model-free DRL method;velocity tracking;trial-and-error","","6","","27","IEEE","25 Jun 2021","","","IEEE","IEEE Journals"
"Improved deep reinforcement learning based convergence adjustment method for power flow calculation","H. Xu; Z. Yu; Q. Zheng; J. Hou; Y. Wei","China Electric Power Research Institute, Beijing, 100192, China; China Electric Power Research Institute, Beijing, 100192, China; Beijing University of Posts and Telecommunications, Beijing, China; China Electric Power Research Institute, Beijing, 100192, China; China Electric Power Research Institute, Beijing, 100192, China","The 16th IET International Conference on AC and DC Power Transmission (ACDC 2020)","15 Sep 2021","2020","2020","","1898","1903","The Power Flow Convergence (PFC) adjustment is an essential issue in the study of power system Operation State Calculation (OSC). Currently, as the grid structure expands markedly, the PFC adjustment is realized by adjusting the regional active and reactive power manually in most dispatching centres, which is tedious and personnel-experience oriented. Therefore, it is crucial to automate the PFC adjustment for efficiency and quality improvement. In this paper, an improved deep reinforcement learning (IDRL) based method and an action-executing strategy are proposed for the automation of the PFC adjustment. The optimal configuration scheme of the adjustable generators is derived from the trained online Q network for multi-load levels. Finally, the testing results on the IEEE-118 bus system demonstrate that the proposed method can obtain the convergent power flow state according to the given load level effectively.","","","10.1049/icp.2020.0175","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9537970","","","reactive power;load flow;deep learning (artificial intelligence);power engineering computing","power flow calculation;Power Flow Convergence adjustment;power system Operation State Calculation;PFC adjustment;regional active power;reactive power;improved deep reinforcement learning based method;convergent power flow state;IDRL;action-executing strategy;IEEE-118 bus system;online Q network","","","","","","15 Sep 2021","","","IET","IET Conferences"
"Adaptive Interleaved Reinforcement Learning: Robust Stability of Affine Nonlinear Systems With Unknown Uncertainty","J. Li; J. Ding; T. Chai; F. L. Lewis; S. Jagannathan","School of Information and Control Engineering, Liaoning Shihua University, Fushun, China; State Key Laboratory of Synthetical Automation for Process Industries, Northeastern University, Shenyang, China; State Key Laboratory of Synthetical Automation for Process Industries, Northeastern University, Shenyang, China; UTA Research Institute, The University of Texas at Arlington, Arlington, TX, USA; Department of Electrical and Computer Engineering, Missouri University of Science and Technology, Rolla, MO, USA","IEEE Transactions on Neural Networks and Learning Systems","5 Jan 2022","2022","33","1","270","280","This article investigates adaptive robust controller design for discrete-time (DT) affine nonlinear systems using an adaptive dynamic programming. A novel adaptive interleaved reinforcement learning algorithm is developed for finding a robust controller of DT affine nonlinear systems subject to matched or unmatched uncertainties. To this end, the robust control problem is converted into the optimal control problem for nominal systems by selecting an appropriate utility function. The performance evaluation and control policy update combined with neural networks approximation are alternately implemented at each time step for solving a simplified Hamilton–Jacobi–Bellman (HJB) equation such that the uniformly ultimately bounded (UUB) stability of DT affine nonlinear systems can be guaranteed, allowing for all realization of unknown bounded uncertainties. The rigorously theoretical proofs of convergence of the proposed interleaved RL algorithm and UUB stability of uncertain systems are provided. Simulation results are given to verify the effectiveness of the proposed method.","2162-2388","","10.1109/TNNLS.2020.3027653","National Key Research and Development Program of China(grant numbers:2018YFB1701104); National Natural Science Foundation of China(grant numbers:61525302,61833004,61673280,62073158); Xingliao Plan of Liaoning Province(grant numbers:XLYC1808001); Science and Technology Program of Liaoning Province(grant numbers:2020JH2/10500001); Open Project of Key Field Alliance of Liaoning Province(grant numbers:2019-KF-03-06); Project of Liaoning Shihua University(grant numbers:2018XJJ-005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9241753","Interleaved reinforcement learning;neural networks (NNs);robust control;uncertain systems","Uncertainty;Nonlinear systems;Robust control;Optimal control;Adaptive systems;Robust stability;Linear systems","adaptive control;closed loop systems;control system synthesis;dynamic programming;learning (artificial intelligence);Lyapunov methods;neurocontrollers;nonlinear control systems;nonlinear systems;optimal control;robust control;stability;uncertain systems","reinforcement learning algorithm;DT affine nonlinear systems subject;matched unmatched uncertainties;robust control problem;optimal control problem;nominal systems;appropriate utility function;performance evaluation;control policy update;neural networks approximation;simplified Hamilton-Jacobi-Bellman equation;unknown bounded uncertainties;uncertain systems;adaptive interleaved reinforcement learning;robust stability;unknown uncertainty;adaptive robust controller design;discrete-time affine nonlinear systems;adaptive dynamic programming","","22","","29","IEEE","28 Oct 2020","","","IEEE","IEEE Journals"
"Reinforcement Learning-Enabled Resampling Particle Swarm Optimization for Sensor Relocation in Reconfigurable WSNs","M. Wang; X. Wang; K. Jiang; B. Fan","Hunan Province Key Laboratory for Ultra-Fast Micro/Nano Technology and Advanced Laser Manufacture, School of Electrical Engineering, University of South China, Hengyang, China; Hunan Province Key Laboratory for Ultra-Fast Micro/Nano Technology and Advanced Laser Manufacture, School of Electrical Engineering, University of South China, Hengyang, China; Hunan Province Key Laboratory for Ultra-Fast Micro/Nano Technology and Advanced Laser Manufacture, School of Electrical Engineering, University of South China, Hengyang, China; Hunan Province Key Laboratory for Ultra-Fast Micro/Nano Technology and Advanced Laser Manufacture, School of Electrical Engineering, University of South China, Hengyang, China","IEEE Sensors Journal","14 Apr 2022","2022","22","8","8257","8267","Aiming to maximize coverage performance and reduce the number of sensors deployed in the reconfigurable wireless sensor networks (RWSNs), in this paper, we first formulate a new cooperative sensing coverage control problem based on the confident information coverage model. Then, inspired by the reinforcement learning and resampling technology, a novel learning automata-based resampling particle swarm optimization (RPSOLA) algorithm is proposed to solve complex multi-peak optimization problem and optimize the cooperative sensing coverage control problem of RWSNs. Experimental results demonstrate that the RPSOLA considerably outperforms other three peer schemes, the RPSO, BASPSO and PSO, in terms of the convergence, coverage rate and sensor redundancy.","1558-1748","","10.1109/JSEN.2022.3160487","National Natural Science Foundation of China(grant numbers:61971215); Scientific Research Fund of Hunan Provincial Education Department(grant numbers:21A0276); Natural Science Foundation of Hunan Province(grant numbers:2020JJ4526); Hunan Province Key Laboratory for Ultra-Fast Micro/Nano Technology and Advanced Laser Manufacture(grant numbers:2018TP1041); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9737506","Reconfigurable wireless sensor networks;sensor relocation;resampling particle swarm optimization;learning automata","Sensors;Wireless sensor networks;Particle swarm optimization;Optimization;Sensor phenomena and characterization;Search problems;Learning automata","learning (artificial intelligence);learning automata;optimisation;particle swarm optimisation;sensor placement;telecommunication control;wireless sensor networks","reinforcement learning-enabled;sensor relocation;reconfigurable wsns;coverage performance;reconfigurable wireless sensor networks;RWSNs;sensing coverage control problem;confident information coverage model;resampling technology;novel learning automata-based;particle swarm optimization algorithm;RPSOLA;complex multipeak optimization problem;coverage rate;sensor redundancy","","8","","28","IEEE","17 Mar 2022","","","IEEE","IEEE Journals"
"Reinforcement Learning-Based Rumor Blocking Approach in Directed Social Networks","Q. He; Y. Lv; X. Wang; M. Huang; Y. Cai","College of Medicine and Biological Information Engineering, Northeastern University, Shenyang, China; College of Medicine and Biological Information Engineering, Northeastern University, Shenyang, China; Northeastern University, the State Key Laboratory of Synthetical Automation for Process Industries, College of Computer Science and Engineering, Shenyang, China; State Key Laboratory of Synthetical Automation for Process Industries, College of Information Science and Engineering, Northeastern University, Shenyang, China; School of Mathematics and Statistics, Liaoning University, Shenyang, China","IEEE Systems Journal","9 Dec 2022","2022","16","4","6457","6467","Social network platforms (such as Facebook, Wechat, and Weibo) can help people build relationships, transmit information, and make daily communication more convenient. However, in recent times, the rapid spread of misinformation and rumors has been causing public panic. Especially, during the epidemic, the severity of the crisis has been further exacerbated. Therefore, in this article, we study the influence minimization problem and propose a practical framework to address the rumor propagation problem. At first, we formulate the influence minimization problem as the mathematical optimization model. Then, we leverage the multistage competitive linear threshold model to reflect the activation status of network nodes. We propose a practical framework, called CCSQ, to select the seed nodes, which consists of community detection, candidate seed nodes, and the seeding algorithm with the Q-learning method. In particular, we construct the action, reward, and state of the Q-learning-based seeding algorithm to adaptively generate the seed nodes. Experimental results show that the proposed approach achieves smaller rumor propagation than the baseline algorithms.","1937-9234","","10.1109/JSYST.2022.3159840","LiaoNing Revitalization Talents Program(grant numbers:XLYC1902010); National Natural Science Foundation of China(grant numbers:61872073); Key Project of Natural Science Foundation of China(grant numbers:62032013); National Natural Science Foundation of China; Major International (Regional) Joint Research Project(grant numbers:71620107003); Science and Technology Planning Project of Shenyang City(grant numbers:21-108-9-19); National Natural Science Foundation of China(grant numbers:62002055); Doctor Startup Foundation of Liaoning Province(grant numbers:2021-BS-055); Fundamental Research Funds for the Central Universities(grant numbers:N2119004); China Postdoctoral Science Foundation(grant numbers:2021M693318); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9748868","Influence minimization;Q-learning method;rumor blocking;social networks","Minimization;Social networking (online);Q-learning;Fake news;Optimization;Mathematical models;Integrated circuit modeling","minimisation;reinforcement learning;social networking (online)","candidate seed nodes;community detection;Facebook;influence minimization problem;mathematical optimization model;multistage competitive linear threshold model;public panic;Q-learning method;rapid spread;reinforcement learning-based rumor blocking approach;rumor propagation;rumor propagation problem;seeding algorithm;social network platforms;Weibo","","5","","49","IEEE","4 Apr 2022","","","IEEE","IEEE Journals"
"Reinforcement-Learning-Based Dynamic Opinion Maximization Framework in Signed Social Networks","Q. He; Y. Lv; X. Wang; J. Li; M. Huang; L. Ma; Y. Cai","College of Medicine and Biological Information Engineering, Northeastern University, Shenyang, China; College of Medicine and Biological Information Engineering, Northeastern University, Shenyang, China; State Key Laboratory of Synthetical Automation for Process Industries, College of Computer Science and Engineering, Northeastern University, Shenyang, China; College of Medicine and Biological Information Engineering, Northeastern University, Shenyang, China; State Key Laboratory of Synthetical Automation for Process Industries, College of Information Science and Engineering, Northeastern University, Shenyang, China; College of Software Engineering, Northeastern University, Shenyang, China; College of Information Science and Engineering, Northeastern University, Shenyang, China","IEEE Transactions on Cognitive and Developmental Systems","7 Mar 2023","2023","15","1","54","64","Dynamic opinion maximization (DOM) is a significant optimization issue, whose target is to select some nodes in the network and prorogate the opinions of network nodes, and produce the optimum node opinions. Until now, the node opinions of related researches are unchanged and seldom focus on social relationships. In the real scenario, the dynamic process of network nodes over time and user preference have existed. Therefore, this article proposes the  ${Q}$ -learning-based DOM (QDOM) framework in signed social networks to solve the OM problem, which is made up of two phases: 1) the activated dynamic opinion model and 2) the  ${Q}$ -learning-based seeding process. We propose the activated dynamic opinion model based on stateless  ${Q}$ -learning theory to derive the opinion propagation process. Moreover, we design the  ${Q}$ -learning-based seeding algorithm to obtain the seed nodes. The experimental results on the four signed social network data sets demonstrate that the proposed framework outperforms the state-of-the-art approaches on positive opinions, the ratio of positive opinions, and activated nodes.","2379-8939","","10.1109/TCDS.2022.3141952","National Natural Science Foundation of China(grant numbers:61872073); Liaoning Revitalization Talents Program(grant numbers:XLYC1902010); Key Project of Natural Science Foundation of China(grant numbers:62032013); NFSC through the Major International (Regional) Joint Research Project(grant numbers:71620107003); Science and Technology Planning Project of Shenyang City(grant numbers:21-108-9-19); Doctor Startup Foundation of Liaoning Province(grant numbers:2021-BS-055); Fundamental Research Funds for the Central Universities(grant numbers:N2119004,N2119007); National Natural Science Foundation of China(grant numbers:62002055); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9676712","Activated dynamic opinion model;Q-learning;seeding algorithm;social trust","Heuristic algorithms;Social networking (online);Q-learning;Integrated circuit modeling;Greedy algorithms;Adaptation models;Optimization","learning (artificial intelligence);network theory (graphs);optimisation;social networking (online)","activated dynamic opinion model;activated nodes;DOM framework;dynamic process;network nodes;opinion propagation process;optimum node opinions;positive opinions;reinforcement-learning-based dynamic opinion maximization framework;seed nodes;signed social networks;significant optimization issue;social network data sets;social relationships;stateless Q-learning theory","","4","","61","IEEE","11 Jan 2022","","","IEEE","IEEE Journals"
"Passivity-Based Online Reinforcement Learning for Real Time Model-Free Overhead Crane System Control","H. Zhang; C. Zhao; J. Ding","State Key Laboratory of Industrial Control Technology, College of Control Science and Engineering, Zhejiang University, Hangzhou, China; State Key Laboratory of Industrial Control Technology, College of Control Science and Engineering, Zhejiang University, Hangzhou, China; State Key Laboratory of Synthetical Automation for Process Industries, Northeastern University, Shenyang, China","2022 34th Chinese Control and Decision Conference (CCDC)","14 Feb 2023","2022","","","4116","4121","In this paper, a novel model-free online Reinforcement Learning (RL) control method is proposed for the real-time overhead crane control problem. The crane control problem is first formulated as an optimal regulation problem with a user-specified objective function. Two neural-networks, namely Actor-Critic networks, are employed to approximate the objective function and the optimal control policy respectively. Then, an improved network updating rule with an additional passivity-based stabilization term is developed to remove the requirement of the initial stabilizing control policy. Unlike other crane control approaches, the proposed online RL algorithm does not rely on prior knowledge of the overhead crane mathematical model. Finally, simulation studies are carried out to demonstrate the effectiveness of the proposed method in the presence of system parameter variations when compared to LQR control.","1948-9447","978-1-6654-7896-0","10.1109/CCDC55256.2022.10034123","National Science Fund for Distinguished Young Scholars; State Key Laboratory of Industrial Control Technology; Zhejiang University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10034123","Overhead cranes;Reinforcement Learning;Q-learning;Data-driven Control","Adaptation models;Cranes;System dynamics;Reinforcement learning;Linear programming;Mathematical models;Real-time systems","control system synthesis;cranes;learning (artificial intelligence);linear quadratic control;nonlinear control systems;optimal control;optimisation;reinforcement learning;stability","Actor-Critic networks;additional passivity-based stabilization term;approximate the objective function;crane control approaches;improved network updating rule;initial stabilizing control policy;neural-networks;novel model-free online Reinforcement;online RL algorithm;optimal control policy;optimal regulation problem;overhead crane mathematical model;passivity-based online Reinforcement Learning;real-time overhead crane control problem;time model-free overhead crane system control;user-specified objective function","","","","26","IEEE","14 Feb 2023","","","IEEE","IEEE Conferences"
"Effective Management for Blockchain-Based Agri-Food Supply Chains Using Deep Reinforcement Learning","H. Chen; Z. Chen; F. Lin; P. Zhuang","College of Economics, Fujian Agriculture and Forestry University, Fuzhou, China; College of Engineering, Mathematics, and Physical Sciences, University of Exeter, Exeter, U.K.; College of Economics, Fujian Agriculture and Forestry University, Fuzhou, China; College of Economics, Fujian Agriculture and Forestry University, Fuzhou, China","IEEE Access","4 Mar 2021","2021","9","","36008","36018","In agri-food supply chains (ASCs), consumers pay for agri-food products produced by farmers. During this process, consumers emphasize the importance of agri-food safety while farmers expect to increase their profits. Due to the complexity and dynamics of ASCs, the effective traceability and management for agri-food products face huge challenges. However, most of the existing solutions cannot well meet the requirements of traceability and management in ASCs. To address these challenges, we first design a blockchain-based ASC framework to provide product traceability, which guarantees decentralized security for the agri-food tracing data in ASCs. Next, a Deep Reinforcement learning based Supply Chain Management (DR-SCM) method is proposed to make effective decisions on the production and storage of agri-food products for profit optimization. The extensive simulation experiments are conducted to demonstrate the effectiveness of the proposed blockchain-based framework and the DR-SCM method under different ASC environments. The results show that reliable product traceability is well guaranteed by using the proposed blockchain-based ASC framework. Moreover, the DR-SCM can achieve higher product profits than heuristic and Q-learning methods.","2169-3536","","10.1109/ACCESS.2021.3062410","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9363883","Agri-food supply chains;agri-food safety;product traceability;profit optimization;blockchain;deep reinforcement learning","Blockchain;Supply chains;Bitcoin;Safety;Reinforcement learning;Production facilities;Security","agricultural safety;agriculture;blockchains;deep learning (artificial intelligence);food processing industry;food products;food safety;production engineering computing;profitability;supply chain management","agrifood products;supply chain management;product traceability;agrifood tracing data;blockchain-based agrifood supply chains;deep reinforcement learning;agrifood safety;blockchain-based ASC;DR-SCM;profit optimization;heuristic;Q-learning","","36","","42","CCBY","26 Feb 2021","","","IEEE","IEEE Journals"
