"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Reinforcement Learning for Operational Space Control","J. Peters; S. Schaal","University of Southern California, Los Angeles, CA, USA; University of Southern California, Los Angeles, CA, USA","Proceedings 2007 IEEE International Conference on Robotics and Automation","21 May 2007","2007","","","2111","2116","While operational space control is of essential importance for robotics and well-understood from an analytical point of view, it can be prohibitively hard to achieve accurate control in face of modeling errors, which are inevitable in complex robots, e.g., humanoid robots. In such cases, learning control methods can offer an interesting alternative to analytical control algorithms. However, the resulting supervised learning problem is ill-defined as it requires to learn an inverse mapping of a usually redundant system, which is well known to suffer from the property of non-convexity of the solution space, i.e., the learning system could generate motor commands that try to steer the robot into physically impossible configurations. The important insight that many operational space control algorithms can be reformulated as optimal control problems, however, allows addressing this inverse learning problem in the framework of reinforcement learning. However, few of the known optimization or reinforcement learning algorithms can be used in online learning control for robots, as they are either prohibitively slow, do not scale to interesting domains of complex robots, or require trying out policies generated by random search, which are infeasible for a physical system. Using a generalization of the EM-based reinforcement learning framework suggested by Dayan and Hinton, we reduce the problem of learning with immediate rewards to a reward-weighted regression problem with an adaptive, integrated reward transformation for faster convergence. The resulting algorithm is efficient, learns smoothly without dangerous jumps in solution space, and works well in applications of complex high degree-of-freedom robots.","1050-4729","1-4244-0601-3","10.1109/ROBOT.2007.363633","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4209397","","Orbital robotics;Humanoid robots;Optimal control;Face;Error correction;Algorithm design and analysis;Supervised learning;Learning systems;Robot control;Control systems","adaptive control;learning (artificial intelligence);learning systems;optimal control;regression analysis;robots;search problems","reinforcement learning;operational space control;humanoid robots;supervised learning;learning system;optimal control;inverse learning problem;online learning control;random search;reward-weighted regression problem;adaptive integrated reward transformation","","12","","14","IEEE","21 May 2007","","","IEEE","IEEE Conferences"
"A novel dynamic priority-based action-selection-mechanism integrating a reinforcement learning","Il Hong Suh; Min Jo Kim; Sanghoon Lee; Byung Ju Yi","The Graduate School of Information and Communications, Hanyang University, Seoul, South Korea; The Graduate School of Information and Communications, Hanyang University, Seoul, South Korea; School of E.E.C.S., Hanyang University, Seoul, South Korea; School of E.E.C.S., Hanyang University, Seoul, South Korea","IEEE International Conference on Robotics and Automation, 2004. Proceedings. ICRA '04. 2004","6 Jul 2004","2004","3","","2639","2646 Vol.3","A novel action-selection-mechanism is proposed to deal with sequential behaviors, where associations between some of stimulus and behaviors would be learned by a shortest-path-finding-based reinforcement learning technique. To be specific, we define behavioral motivation as a primitive node for action selection, and then sequentially construct a network with behavioral motivations. The vertical path of the network represents a behavioral sequence. Here, such a tree for our proposed ASM can be newly generated and/or updated, whenever a new sequential behaviors is learned. To show the validity of our proposed ASM, some experimental results on a ""pushing-box-into-a-goal (PBIG) task"" of a mobile robot is illustrated.","1050-4729","0-7803-8232-3","10.1109/ROBOT.2004.1307459","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1307459","","Learning;Animals;Animation;Application specific processors;Artificial intelligence;Actuators;Robot sensing systems;Genetics;Sensor systems;Tree data structures","learning (artificial intelligence);path planning;mobile robots","dynamic priority action selection mechanism;reinforcement learning;sequential behavior;shortest path finding;pushing box into a goal task;mobile robot","","4","","23","IEEE","6 Jul 2004","","","IEEE","IEEE Conferences"
"Adaptive organization of generalized behavioral concepts for autonomous robots: schema-based modular reinforcement learning","T. Taniguchi; T. Sawaragi","Department of Precision Engineering, Graduate School of Engineering, Kyoto University, Kyoto, Japan; Department of Precision Engineering, Graduate School of Engineering, Kyoto University, Kyoto, Japan","2005 International Symposium on Computational Intelligence in Robotics and Automation","12 Dec 2005","2005","","","601","606","In this paper, we introduce a reinforcement learning method for autonomous robots to obtain generalized behavioral concepts. Reinforcement learning is a well formulated method for autonomous robots to obtain a new behavioral concept by themselves. However, these behavioral concepts cannot be applied to other environments that are different from the place where the robots have learned the concepts. On the contrary, we, human beings, can apply our behavioral concepts to some different environments, objects, and/or situations. We think this ability owes to some memory structure like schema system that was originally proposed by J. Piaget. We previously proposed a modular-learning method called Dual-Schemata model. In this paper, we add a reinforcement learning mechanism to this model. By being provided with this structure, autonomous robots become able to obtain new generalized behavioral concepts by themselves. We also show this kind of structure enables autonomous robots to behave appropriately even in a novel socially interactive environment.","","0-7803-9355-4","10.1109/CIRA.2005.1554342","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1554342","schema;hierarchical reinforcement learning;modular reinforcement learning;generalizes behavioral concept","Learning;Humans;Intelligent robots;Precision engineering;Central nervous system;Material storage;Cultural differences;Laboratories;Animation;Computational modeling","robots;learning (artificial intelligence);interactive systems","adaptive organization;generalized behavioral concept;autonomous robot;modular reinforcement learning;memory structure;schema system;modular-learning method;Dual-Schemata model;interactive environment;hierarchical reinforcement learning","","2","","12","IEEE","12 Dec 2005","","","IEEE","IEEE Conferences"
"Intelligent Path Planning of Underwater Robot Based on Reinforcement Learning","J. Yang; J. Ni; M. Xi; J. Wen; Y. Li","School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China","IEEE Transactions on Automation Science and Engineering","30 Jun 2023","2023","20","3","1983","1996","As one of the commonly used vehicles for underwater detection, underwater robots are facing a series of problems. The real underwater environment is large-scale, complex, real-time and dynamic, and many unknown obstacles may exist in the underwater environment. Under such complex conditions and lack of prior knowledge, the existing path planning methods are difficult to plan, therefore they cannot effectively meet the actual demands. In response to these problems, a three-dimensional marine environment including multiple obstacles is established with the real ocean current data in this paper, which is consistent with the actual application scenarios. Then, we propose an N-step Priority Double DQN (NPDDQN) path planning algorithm, which potently realizes obstacle avoidance in the complex environment. In addition, this study proposes an experience screening mechanism, which screens the explored positive experience and improves its reuse rate, thus efficiently improving the algorithm stability in the dynamic environment. This paper verifies the better performance of reinforcement learning compared with a variety of traditional methods in three-dimensional underwater path planning. Underwater robots based on the proposed method have good autonomy and stability, which provides a new method for path planning of underwater robots. Note to Practitioners—The goal of this study is to provide a new solution for obstacle avoidance in path planning of underwater robots, which is consistent with the dynamic and real-time demands of the real environment. Existing underwater path planning researches lack a consistent environment with the actual application, and therefore we firstly construct a three-dimensional ocean environment with real ocean current data to provide support for the algorithms. Additionally, most of the algorithms are pre-planning methods or require long-time calculation, and there is little research on obstacle avoidance. In the face of obstacle changes, underwater robots with poor adaptability will cause performance decline and even economic losses. The proposed algorithm learns through interaction with the environment, and therefore it does not require any prior experience, and has good adaptability as well as fast inference speed. Especially, in the dynamic environment, algorithm performance is difficult to guarantee due to less positive experience in exploration. The proposed experience screening mechanism improves the stability of the algorithm, so that the underwater robot maintains stable performance in different dynamic environments.","1558-3783","","10.1109/TASE.2022.3190901","National Natural Science Foundation of China(grant numbers:61871283); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9832616","Reinforcement learning;path planning;obstacle avoidance;underwater robot","Path planning;Heuristic algorithms;Vehicle dynamics;Autonomous underwater vehicles;Reinforcement learning;Oceans;Collision avoidance","collision avoidance;mobile robots;path planning;reinforcement learning","complex environment;dynamic environment;existing path planning methods;intelligent path planning;N-step Priority Double DQN path planning algorithm;obstacle avoidance;pre-planning methods;three-dimensional marine environment;three-dimensional ocean environment;three-dimensional underwater path planning;underwater detection;underwater environment;underwater path planning researches;underwater robot","","2","","46","IEEE","18 Jul 2022","","","IEEE","IEEE Journals"
"Adaptive Fault-Tolerant Tracking Control for Affine Nonlinear Systems With Unknown Dynamics via Reinforcement Learning","S. Roshanravan; S. Shamaghdari","Electrical Engineering Department, Iran University of Science and Technology (IUST), Tehran, Iran; Electrical Engineering Department, Iran University of Science and Technology (IUST), Tehran, Iran","IEEE Transactions on Automation Science and Engineering","","2022","PP","99","1","12","This paper investigates the optimal fault-tolerant tracking control (FTTC) problem for unknown affine nonlinear continuous-time systems with process and actuator faults in the framework of reinforcement learning (RL). The proposed novel active FTTC scheme is based on adaptive optimal control theory. In this way, the FTTC problem is formulated as an optimal regulation problem for the augmented system, which consists of the controlled system and the reference trajectory. To solve the Hamilton-Jacobi-Bellman (HJB) equation of the augmented system, an identifier-critic-based online RL strategy is employed with a dual neural network (NN) approximation structure. Initially, in order to remove the requirement of prior knowledge of the system dynamics, an adaptive NN identifier is designed. The forgetting factor in the proposed identifier update law is variable and a function of the filtered state estimation error and filtered state error. Choosing this variable forgetting factor increases the convergence speed and decreases the estimation error of identifier NN weights compared to the constant one while maintaining its robustness. When a fault occurs, the system continues to operate under the former FTTC until the fault is detected. Meanwhile, the optimal FTTC design in the RL framework requires the initial admissible control condition. In order to make it possible to initiate the FTTC learning process from the former FTTC, we employed a stabilizing term in the critical update rule. The Uniformly Ultimately Boundedness (UUB) of identifier and critic NN weight errors and, as a result, the convergence of the control input to the neighborhood of the optimal solution are all proved by Lyapunov theory. In the proposed method, changes in the values of faults are detected by comparing the HJB error to a predefined threshold. Finally, the simulation results are given to validate the effectiveness of the developed method. Note to Practitioners—long-time operations and the influence of external perturbations often make the faults inevitable for many practical engineering systems which can lead to unpredictable behaviors and catastrophic impacts. In general, the faults are naturally uncertain in time, value, and pattern, that is, it is unknown when, how much, and which system components fail. Therefore, the control system must be able to tolerate an extensive set of component faults. The design of optimal model-free FTTC strategies in an adaptive manner is challenging in nonlinear systems. The proposed method is suitable for a large class of nonlinear systems with input-affine form, and guarantees the system stability in the presence of process and actuator faults.","1558-3783","","10.1109/TASE.2022.3223702","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9994664","Fault detection;fault-tolerant tracking control;reinforcement learning;affine nonlinear systems;process and actuator faults","Actuators;Convergence;Artificial neural networks;System dynamics;Optimal control;Nonlinear dynamical systems;Adaptive systems","","","","1","","","IEEE","20 Dec 2022","","","IEEE","IEEE Early Access Articles"
"RL-TEE: Autonomous Probe Guidance for Transesophageal Echocardiography Based on Attention-Augmented Deep Reinforcement Learning","K. Li; A. Li; Y. Xu; H. Xiong; M. Q. . -H. Meng","Department of Electronic Engineering, The Chinese University of Hong Kong, Hong Kong, Hong Kong; Department of Electronic Engineering, The Chinese University of Hong Kong, Hong Kong, Hong Kong; Department of Electronic Engineering, The Chinese University of Hong Kong, Hong Kong, Hong Kong; Department of Ultrasound, Shenzhen Second People’s Hospital, Shenzhen, China; Department of Electronic and Electrical Engineering, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Automation Science and Engineering","","2023","PP","99","1","13","Ultrasound image acquisition in conventional transesophageal echocardiography (TEE) requires complex manual operation of the probe in the esophagus based on the interpretation of ultrasound images and in-depth knowledge of the cardiac anatomy. In this work, we formulate the TEE probe guidance task as a reinforcement learning (RL) problem, and present the first learning-based solution to 3-DOF control of a TEE probe based on the ultrasound image feedback, named RL-TEE, in order to mimic the visual search and navigation strategies of expert echocardiographers. The probe-tissue interaction in TEE is carefully modeled in our framework by considering both the requirements for navigation towards the standard views and compliance in the esophageal environment. Furthermore, we propose a hybrid deep Q-network model that augments a convolutional neural network backbone with self-attention mechanisms to better capture spatial information in ultrasound images to guide navigation decisions. The presented methods are preliminarily validated in a TEE simulation environment built with data from 25 subjects to acquire four standard views of the heart. Our results show that the proposed method can effectively learn to accurately and compliantly guide the probe movement for TEE standard view acquisition tasks and has a good generalization ability to unseen patient data. Note to Practitioners—The motivation of this paper is to realize 3-DOF movement guidance of a TEE probe to acquire the standard views of the heart based on the real-time images, which can be applied to existing robotic control systems or used to assist novice echocardiographers in TEE examination, thereby relieving operator workload and improving ease of use. This paper suggests a novel approach that uses the deep RL technique to achieve automatic interpretation of TEE images and intelligent guidance of the probe movement. The RL framework is designed to take into account both the navigation efficiency and compliance with the esophageal environment for the targeted intracorporeal application. A hybrid deep Q-network model that augments a convolutional neural network with attention mechanisms is designed to better capture spatial information from ultrasound images to predict the probe movement. The effectiveness of the framework is preliminarily validated in extensive experiments in a simulation environment built with real patient data. The proposed method can be applied in clinical use to provide real-time TEE probe guidance for novice echocardiographers, and can be integrated with a robotic system to fully automate the TEE acquisition, thereby relieving the doctors from tedious manual operation to focus on the diagnosis and treatment.","1558-3783","","10.1109/TASE.2023.3246089","National Key Research and Development Program of China(grant numbers:2019YFB1312400); Hong Kong Research Grants Council Collaborative Research Fund (RGC CRF)(grant numbers:C4063-18G); Hong Kong RGC General Research Fund (GRF)(grant numbers:14211420); Shenzhen Second People’s Hospital Clinical Research Fund of Guangdong Province High-Level Hospital Construction Project(grant numbers:20213357016); Guangdong Natural Science Funds(grant numbers:2020B1515120061); Shenzhen Key Medical Discipline Construction Fund(grant numbers:SZXK052); Department of Shenzhen Local Science and Technology Development(grant numbers:2021Szvup052); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10049752","Transesophageal echocardiography;robot decision-making;reinforcement learning","Probes;Ultrasonic imaging;Standards;Navigation;Robots;Heart;Task analysis","","","","1","","","IEEE","22 Feb 2023","","","IEEE","IEEE Early Access Articles"
"On-Device Personalized Charging Strategy With an Aging Model for Lithium-Ion Batteries Using Deep Reinforcement Learning","A. Yadu; S. S. Brahmadathan; S. Agarwal; S. D. B.; S. Lee; Y. Kim","On-DeviceAI Mobile Battery Laboratory, Samsung Research and Development Institute India-Bengaluru, Bengaluru, Karnataka, India; On-DeviceAI Mobile Battery Laboratory, Samsung Research and Development Institute India-Bengaluru, Bengaluru, Karnataka, India; On-DeviceAI Mobile Battery Laboratory, Samsung Research and Development Institute India-Bengaluru, Bengaluru, Karnataka, India; On-DeviceAI Mobile Battery Laboratory, Samsung Research and Development Institute India-Bengaluru, Bengaluru, Karnataka, India; Advanced Battery Laboratory, Samsung Electronics, Suwon, South Korea; Advanced Battery Laboratory, Samsung Electronics, Suwon, South Korea","IEEE Transactions on Automation Science and Engineering","","2023","PP","99","1","11","The charging protocol design is a control problem between charge time and capacity retention solved with numerous methods. However, the outcome is an optimal yet rigid charge protocol. Ever changing user behaviour limits the acceptability of one rigid optimal protocol to affect the growing market of LIBs -electric vehicles (EVs), embedded systems etc. It is imperative to redefine optimal charging by incorporating the user behaviour resulting in a dynamic charging strategy. We have formulated the personalized charging strategy problem as a Markov Decision Process (MDP). Q-learning and Deep Deterministic Policy Gradient (DDPG) method is used to solve the MDP. We then present a full spectrum of charging strategies based on perceived user requirement. Three representative charge protocols are demonstrated. The aggressive protocol can charge 77% SOC in  $\sim$ 15 minutes faster than MSCCCV (baseline).  $\sim$ 1.5 years of extra battery life is offered by the life-saver protocol which takes only 30 minutes more than MSCCCV to fully charge. The balanced protocol provides a quick boost and yet maintains a similar charge time and health as MSCCCV. We present an online methodology to retune the protocol on-device based on battery dynamics and user behavior. Finally, the claims are validated using real-world experiments. Note to Practitioners—This work was motivated by the problem of dynamic optimization of the battery-charging trajectory for each user of a mobile device or electric vehicle. The existing mechanism of an optimal charging problem revolves around finding a trade-off between charge time and battery health, not taking into account every user’s unique perspective. This offers only a fixed way of charging a device. This paper proposes to design an optimal charging protocol by taking user behaviour also into account. At each charging phase, the trajectory used for battery charging is optimized w.r.t expected charge time (user behaviour), battery health, and safety constraints of battery at that point of time. The method is trained to learn the battery ageing mechanism for individual user. Existing methodologies finds it tough to accommodate the process of optimal charging for fresh battery characteristics while also considering the constraints of an ageing battery. The proposed solution improves productivity because existing ways of optimizing require significant man-months. An automatic way of optimizing the charging protocol for each charging cycles is an efficient and reliable way to capture degradation as well as the battery-to-battery variability. The outcome of our work is a spectrum of charging protocols each optimized w.r.t battery characteristics and user expectations. Thus, each user can be catered to, with a unique charging protocol optimally designed for their immediate requirement. The practical limitation is to ensure the model converges during on-device retraining. The future direction of the work will be to incorporate more detailed battery model for optimizing the charging protocol.","1558-3783","","10.1109/TASE.2023.3307168","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10238462","Battery charging;reinforcement learning;battery management system (BMS);personalized charging;real-time charge protocol optimization","Batteries;Protocols;Optimization;Aging;Voltage measurement;Battery charge measurement;Read only memory","","","","","","","IEEE","4 Sep 2023","","","IEEE","IEEE Early Access Articles"
"Reinforcement-Learning-Informed Prescriptive Analytics for Air Traffic Flow Management","Y. Wang; W. Cai; Y. Tu; J. Mao","School of Data Science, The Chinese University of Hong Kong, Shenzhen (CUHK-Shenzhen), Shenzhen, China; School of Science and Engineering, The Chinese University of Hong Kong, Shenzhen (CUHK-Shenzhen), Shenzhen, China; School of Data Science, The Chinese University of Hong Kong, Shenzhen (CUHK-Shenzhen), Shenzhen, China; School of Data Science, The Chinese University of Hong Kong, Shenzhen (CUHK-Shenzhen), Shenzhen, China","IEEE Transactions on Automation Science and Engineering","","2023","PP","99","1","15","Air Traffic Flow Management (ATFM) is a complex sequential decision-making problem that involves dynamically matching flights with sectors under changing environmental conditions. Finding an optimal solution for ATFM is challenging due to its dynamic nature and operational constraints. Reinforcement learning is a well-suited approach for sequential decision-making problems. However, ATFM poses three potential challenges: 1) large state space, 2) combinatorial action space, and 3) variational feasible action set, resulting from numerous agents with tightly-coupled constraints. These challenges can hinder the effectiveness of direct application of reinforcement learning methods. While prescriptive analytics can readily handle hard constraints via a mathematical optimization model, but it is computationally intractable for online sequential decision-making problems under changing environments. To address these challenges, we propose a novel framework, Reinforcement-Learning-Informed Prescriptive Analytics (RLIPA), in which an “informing” scheme is devised to integrate reinforcement learning and prescriptive analytics and leverage their strengths in predicting future reward and coping with hard constraints respectively. RLIPA is a general framework that can be adapted to other problems beyond ATFM, which typically involves many agents with tightly-coupled hard constraints. We demonstrate the usage and performance of RLIPA using numerical results and a real case study in comparison to two baseline approaches. Note to Practitioners—To improve Air Traffic Flow Management (ATFM) and reduce flight congestion, we propose a new method called reinforcement-learning-informed prescriptive analytics (RLIPA). RLIPA is a general framework that facilitates online sequential decision-making problems with multiple agents coupled with hard constraints. The approach consists of two stages: first, estimating future potential rewards for each agent via reinforcement learning, and second, informing the potential rewards to the following prescriptive analysis and using the information to construct and solve the downstream optimization problem dealing with hard coupling constraints among agents. Numerical experiments demonstrate the efficiency and effectiveness of RLIPA in the application of ATFM. In the most cases, RLIPA can offer more than 10x improvement in computational efficiency while maintaining or improving the level of optimality. The framework of RLIPA can be further extended to problems such as order dispatch in ride-hailing systems and food delivery.","1558-3783","","10.1109/TASE.2023.3292921","National Natural Science Foundation of China(grant numbers:U1733102); Guangdong Provincial Key Laboratory of Big Data Computing, The Chinese University of Hong Kong, Shenzhen (CUHK-Shenzhen)(grant numbers:B10120210117); Science, Technology and Innovation Commission of Shenzhen Municipality(grant numbers:ZDSYS2017072-5140921348); Chinese University of Hong Kong, Shenzhen(grant numbers:PF.01.000404); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10258410","Air traffic flow management;reinforcement learning;prescriptive analytics;sequential decision-making problem","Reinforcement learning;Decision making;Optimization;Delays;Airports;Mathematical models;Transportation","","","","","","","IEEE","22 Sep 2023","","","IEEE","IEEE Early Access Articles"
"Reinforcement Learning-Based Switching Controller for a Milliscale Robot in a Constrained Environment","A. Tariverdi; U. Côté-Allard; K. Mathiassen; O. J. Elle; H. Kalvoy; Ø. G. Martinsen; J. Torresen","Department of Physics, University of Oslo, Oslo, Norway; Department of Informatics and RITMO, University of Oslo, Oslo, Norway; Department of Technology Systems, University of Oslo, Kjeller, Norway; Department of Informatics, University of Oslo, Oslo, Norway; Department of Clinical and Biomedical Engineering, Oslo University Hospital, Oslo, Norway; Department of Physics, University of Oslo, Oslo, Norway; Department of Informatics and RITMO, University of Oslo, Oslo, Norway","IEEE Transactions on Automation Science and Engineering","","2023","PP","99","1","17","This work presents a reinforcement learning-based switching control mechanism to autonomously move a ferromagnetic object (representing a milliscale robot) around obstacles within a constrained environment in the presence of disturbances. This mechanism can be used to navigate objects (e.g., capsule endoscopy, swarms of drug particles) through complex environments when active control is a necessity but where direct manipulation can be hazardous. The proposed control scheme consists of a switching control architecture implemented by two sub-controllers. The first sub-controller is designed to employ the robot’s inverse kinematic solutions to do an environment search for the to-be-carried ferromagnetic particle while being robust to disturbances. The second sub-controller uses a customized rainbow algorithm to control a robotic arm, i.e., the UR5 robot, to carry a ferromagnetic particle to a desired position through a constrained environment. For the customized Rainbow algorithm, Quantile Huber loss from the Implicit Quantile Networks (IQN) algorithm and ResNet are employed. The proposed controller is first trained and tested in a real-time physics simulation engine (PyBullet). Afterward, the trained controller is transferred to a UR5 robot to remotely transport a ferromagnetic particle in a real-world scenario to demonstrate the applicability of the proposed approach. The experimental results on the UR5 robot show an average success rate of 98.86% over 30 episodes for randomly generated trajectories, demonstrating the viability of the proposed approach for real-life applications. In addition, two classical path finding approaches, Attractor Dynamics and the execution extended Rapidly-Exploring Random Trees (ERRT), are also investigated and compared to the RL-based method. The proposed RL-based algorithm is shown to achieve performance comparable to that of the tested classical path planners whilst being more robust to deploy in dynamical environments. Note to Practitioners—Deep reinforcement learning methods have been widely applied in computer games and simulations. However, employing these algorithms for practical, real-world applications such as robotics becomes challenging due to the difficulty of obtaining training samples. This paper predominantly focuses on bridging the gap between simulations and the real-world implementation of a reinforcement learning algorithm for a robotic application in the context of miniaturized drug delivery robots and robotic capsule endoscopes. This paper presents the derivation and experimental validation of a reinforcement learning-based algorithm for controlling a magnetically-actuated small-scale robot within a simplified model of the large intestine in the presence of disturbances. We demonstrate the possibility of training a high-fidelity reinforcement learning algorithm fully within a simulated environment before deploying it as-is in a real-world scenario by carrying out different experiments and simulations. Implementing the presented control framework complements a large body of this work, and the results offer a feasibility study of using reinforcement learning algorithms in practice.","1558-3783","","10.1109/TASE.2023.3259905","Research Council of Norway (RCN) as a part of the Vulnerability in the Robot Society (VIROS) Project(grant numbers:288285); Predictive and Intuitive Robot Companion (PIRC)(grant numbers:312333); Centres of Excellence Scheme(grant numbers:262762); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10081280","Magnetic manipulation;reinforcement learning;rapidly-exploring random trees;attractor dynamics;ERRT;switching control;targeted drug delivery","Robots;Drugs;Task analysis;Navigation;Control systems;Heuristic algorithms;Switches","","","","","","","IEEE","27 Mar 2023","","","IEEE","IEEE Early Access Articles"
"Power Regulation and Load Mitigation of Floating Wind Turbines via Reinforcement Learning","J. Xie; H. Dong; X. Zhao","School of Engineering, Intelligent Control and Smart Energy (ICSE) Research Group, The University of Warwick, Coventry, U.K.; School of Engineering, Intelligent Control and Smart Energy (ICSE) Research Group, The University of Warwick, Coventry, U.K.; School of Engineering, Intelligent Control and Smart Energy (ICSE) Research Group, The University of Warwick, Coventry, U.K.","IEEE Transactions on Automation Science and Engineering","","2023","PP","99","1","12","Floating offshore wind turbines (FOWTs) are often subjected to heavy structural loads due to challenging operating conditions, which can negatively impact power generation and lead to structural fatigue. This paper proposes a novel reinforcement learning (RL)-based control scheme to address this issue. It combines individual pitch control (IPC) and collective pitch control (CPC) to balance two key objectives: load reduction and power regulation. Specifically, a novel incremental model-based dual heuristic programming (IDHP) strategy is developed as the IPC solution to reduce structural loads. It integrates the online-learned FOWT dynamics into the dual heuristic programming process, making the entire control scheme data-driven and free from dependence on analytical models. Furthermore, the proposed method differs from existing IDHP methods in that only partial system dynamics need to be learned, resulting in a simplified design structure and improved training efficiency. Tests using a high-fidelity FOWT simulator demonstrate the effectiveness of the proposed method. Note to Practitioners—This work achieves power regulation and load reduction simultaneously for FOWTs to guarantee the reliability of wind turbine operations. Such a task is still an open problem because existing FOWT controllers commonly rely on accurate turbine models and lack adaptability to potential uncertainties and errors in practical situations. A new data-driven, model-free control strategy based on the RL technique is developed to address these issues. Our method has the ability to capture potential changes in system dynamics by updating a so-called incremental model via online measurements. Unlike current advances in this direction that need to approximate the whole system dynamics, the proposed control algorithm only needs to update partial system information for the incremental model. This naturally simplifies the design structure and enhances learning effectiveness while providing adaptability and robustness against uncertainties and errors. The proposed control strategy can also be extended and implemented in other systems, such as autonomous systems and other renewable energy systems.","1558-3783","","10.1109/TASE.2023.3295576","Engineering and Physical Sciences Research Council (EPSRC) Supergen Offshore Renewable Energy (ORE) Hub Early Career Researcher (ECR) Research Fund; U(grant numbers:0000DONOTUSETHIS0000.K,EP/S000747/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190112","Intelligent control;wind turbine control;reinforcement learning;wind energy","Wind turbines;Regulation;Load modeling;Blades;Poles and towers;System dynamics;Reinforcement learning","","","","","","","IEEE","21 Jul 2023","","","IEEE","IEEE Early Access Articles"
