"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Reinforcement learning for spoken dialogue systems using off-policy natural gradient method","F. Jurčíček","Faculty of Mathematics and Physics, Charles University in Prague, Praha, Czech Republic","2012 IEEE Spoken Language Technology Workshop (SLT)","31 Jan 2013","2012","","","7","12","Reinforcement learning methods have been successfully used to optimise dialogue strategies in statistical dialogue systems. Typically, reinforcement techniques learn on-policy i.e., the dialogue strategy is updated online while the system is interacting with a user. An alternative to this approach is off-policy reinforcement learning, which estimates an optimal dialogue strategy offline from a fixed corpus of previously collected dialogues. This paper proposes a novel off-policy reinforcement learning method based on natural policy gradients and importance sampling. The algorithm is evaluated on a spoken dialogue system in the tourist information domain. The experiments indicate that the proposed method learns a dialogue strategy, which significantly outperforms the baseline handcrafted dialogue policy.","","978-1-4673-5126-3","10.1109/SLT.2012.6424161","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6424161","POMDP;dialogue management;policy gradient methods;off-policy reinforcement learning","Learning;Training;History;Gradient methods;Stochastic processes;Linear approximation","gradient methods;importance sampling;interactive systems;learning (artificial intelligence);optimisation;speech-based user interfaces;travel industry","spoken dialogue systems;off-policy natural gradient method;dialogue strategy optimisation;statistical dialogue systems;optimal dialogue strategy;off-policy reinforcement learning method;importance sampling;tourist information domain","","","","18","IEEE","31 Jan 2013","","","IEEE","IEEE Conferences"
"Reinforcement learning control for gas collector pressure of coke ovens","Q. Bin; D. Leqiang; L. Pengcheng; Z. Wangli; W. Xin","School of Electrical & Information Engineering, Hunan University of Technology, Zhuzhou, Hunan, China; School of Electrical & Information Engineering, Hunan University of Technology, Zhuzhou, Hunan, China; School of Electrical & Information Engineering, Hunan University of Technology, Zhuzhou, Hunan, China; School of Electrical & Information Engineering, Hunan University of Technology, Zhuzhou, Hunan, China; School of Electrical & Information Engineering, Hunan University of Technology, Zhuzhou, Hunan, China","The 26th Chinese Control and Decision Conference (2014 CCDC)","14 Jul 2014","2014","","","414","417","Due to nonlinear and strong coupling of coke ovens, a distributed reinforcement learning control algorithm based on a radial basis function (RBF) for gas collector pressure control was proposed, in which the discrete space was dealt with by RBF and the critic-actor method was used to update the parameters of search network and evaluation network of the controller. Moreover, the control strategies of the controller were optimized by trial and error in the strong interference environment. The simulation of gas collector pressure control of coke ovens has shown that the algorithm can effectively solve the coupling problem, and has better stability.","1948-9447","978-1-4799-3708-0","10.1109/CCDC.2014.6852183","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6852183","coke oven;gas collector pressure;coupling control;reinforcement learning","Ovens;Learning (artificial intelligence);Couplings;Pressure control;Valves;Educational institutions;Interference","coke;control engineering computing;fuel processing industries;learning (artificial intelligence);nonlinear control systems;ovens;pressure control;radial basis function networks;stability","coke ovens;nonlinear coupling;strong coupling;distributed reinforcement learning control;radial basis function;RBF;gas collector pressure control;critic-actor method;stability","","","","12","IEEE","14 Jul 2014","","","IEEE","IEEE Conferences"
"Reinforcement Learning Output Feedback NN Control Using Deterministic Learning Technique","B. Xu; C. Yang; Z. Shi","School of Automation, Northwestern Polytechnical University, Xi'an, China; School of Automation, Beijing Institute of Technology, Beijing, China; School of Automation, Northwestern Polytechnical University, Xi'an, China","IEEE Transactions on Neural Networks and Learning Systems","20 May 2017","2014","25","3","635","641","In this brief, a novel adaptive-critic-based neural network (NN) controller is investigated for nonlinear pure-feedback systems. The controller design is based on the transformed predictor form, and the actor-critic NN control architecture includes two NNs, whereas the critic NN is used to approximate the strategic utility function, and the action NN is employed to minimize both the strategic utility function and the tracking error. A deterministic learning technique has been employed to guarantee that the partial persistent excitation condition of internal states is satisfied during tracking control to a periodic reference orbit. The uniformly ultimate boundedness of closed-loop signals is shown via Lyapunov stability analysis. Simulation results are presented to demonstrate the effectiveness of the proposed control.","2162-2388","","10.1109/TNNLS.2013.2292704","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6681972","Approximate dynamic programming;discrete-time system;output feedback control;pure-feedback system;radial basis function neural network (RBF NN)","Artificial neural networks;Approximation methods;Discrete-time systems;Learning systems;Output feedback;Nonlinear systems","adaptive control;control system synthesis;feedback;learning (artificial intelligence);Lyapunov methods;neurocontrollers;nonlinear control systems;stability","reinforcement learning output feedback NN control;deterministic learning technique;adaptive-critic-based neural network controller;nonlinear pure-feedback systems;controller design;predictor form;actor-critic NN control architecture;strategic utility function;partial persistent excitation condition;internal states;periodic reference orbit tracking control;closed-loop signal uniformly ultimate boundedness;Lyapunov stability analysis","Artificial Intelligence;Computer Simulation;Feedback;Humans;Models, Neurological;Nonlinear Dynamics;Online Systems;Reinforcement (Psychology);Time Factors","208","","26","IEEE","11 Dec 2013","","","IEEE","IEEE Journals"
"StarCraft Micromanagement With Reinforcement Learning and Curriculum Transfer Learning","K. Shao; Y. Zhu; D. Zhao","State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China","IEEE Transactions on Emerging Topics in Computational Intelligence","21 Jan 2019","2019","3","1","73","84","Real-time strategy games have been an important field of game artificial intelligence in recent years. This paper presents a reinforcement learning and curriculum transfer learning method to control multiple units in StarCraft micro management. We define an efficient state representation, which breaks down the complexity caused by the large state space in the game environment. Then, a parameter sharing multi-agent gradient descent Sarsa(λ) algorithm is proposed to train the units. The learning policy is shared among our units to encourage cooperative behaviors. We use a neural network as a function approximator to estimate the action-value function, and propose a reward function to help units balance their move and attack. In addition, a transfer learning method is used to extend our model to more difficult scenarios, which accelerates the training process and improves the learning performance. In small-scale scenarios, our units successfully learn to combat and defeat the built-in AI with 100% win rates. In large-scale scenarios, the curriculum transfer learning method is used to progressively train a group of units, and it shows superior performance over some baseline methods in target scenarios. With reinforcement learning and curriculum transfer learning, our units are able to learn appropriate strategies in StarCraft micro management scenarios.","2471-285X","","10.1109/TETCI.2018.2823329","National Natural Science Foundation of China(grant numbers:61573353,61603382,61533017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8351991","Reinforcement learning;transfer learning;curriculum learning;neural network;game AI","Games;Learning (artificial intelligence);Learning systems;Training;Neural networks;Machine learning","computer games;function approximation;gradient methods;learning (artificial intelligence);neural nets","game artificial intelligence;reinforcement learning;curriculum transfer learning method;learning policy;learning performance;StarCraft micromanagement scenarios;realtime strategy games;multiagent gradient descent Sarsa algorithm;neural network;function approximator;action-value function;reward function","","89","","63","IEEE","27 Apr 2018","","","IEEE","IEEE Journals"
"SurRoL: An Open-source Reinforcement Learning Centered and dVRK Compatible Platform for Surgical Robot Learning","J. Xu; B. Li; B. Lu; Y. -H. Liu; Q. Dou; P. -A. Heng","Department of Computer Science and Engineering, The Chinese University of Hong Kong; Department of Mechanical and Automation Engineering, T Stone Robotics Institute, The Chinese University of Hong Kong; Department of Mechanical and Automation Engineering, T Stone Robotics Institute, The Chinese University of Hong Kong; Department of Mechanical and Automation Engineering, T Stone Robotics Institute, The Chinese University of Hong Kong; Department of Computer Science and Engineering, The Chinese University of Hong Kong; Department of Computer Science and Engineering, The Chinese University of Hong Kong","2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","16 Dec 2021","2021","","","1821","1828","Autonomous surgical execution relieves tedious routines and surgeon’s fatigue. Recent learning-based methods, especially reinforcement learning (RL) based methods, achieve promising performance for dexterous manipulation, which usually requires the simulation to collect data efficiently and reduce the hardware cost. The existing learning-based simulation platforms for medical robots suffer from limited scenarios and simplified physical interactions, which degrades the real-world performance of learned policies. In this work, we designed SurRoL, an RL-centered simulation platform for surgical robot learning compatible with the da Vinci Research Kit (dVRK). The designed SurRoL integrates a user-friendly RL library for algorithm development and a real-time physics engine, which is able to support more PSM/ECM scenarios and more realistic physical interactions. Ten learning-based surgical tasks are built in the platform, which are common in the real autonomous surgical execution. We evaluate SurRoL using RL algorithms in simulation, provide in-depth analysis, deploy the trained policies on the real dVRK, and show that our SurRoL achieves better transferability in the real world.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9635867","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9635867","","Learning systems;Medical robotics;Reinforcement learning;Real-time systems;Libraries;Hardware;Task analysis","dexterous manipulators;medical robotics;public domain software;reinforcement learning;surgery;telerobotics","RL-centered simulation platform;surgical robot learning;da Vinci Research Kit;user-friendly RL library;realistic physical interactions;learning-based surgical tasks;autonomous surgical execution;dVRK compatible platform;medical robots;learned policies;learning-based simulation platforms;open-source reinforcement learning;SurRoL","","19","","37","IEEE","16 Dec 2021","","","IEEE","IEEE Conferences"
"Online adaptive learning of optimal control solutions using integral reinforcement learning","K. G. Vamvoudakis; D. Vrabie; F. L. Lewis","Automation and Robotics Research Institute, University of Texas, Arlington, Fort Worth, TX, USA; Automation and Robotics Research Institute, University of Texas, Arlington, Fort Worth, TX, USA; Automation and Robotics Research Institute, University of Texas, Arlington, Fort Worth, TX, USA","2011 IEEE Symposium on Adaptive Dynamic Programming and Reinforcement Learning (ADPRL)","28 Jul 2011","2011","","","250","257","In this paper we introduce an online algorithm that uses integral reinforcement knowledge for learning the continuous-time optimal control solution for nonlinear systems with infinite horizon costs and partial knowledge of the system dynamics. This algorithm is a data based approach to the solution of the Hamilton-Jacobi-Bellman equation and it does not require explicit knowledge on the system's drift dynamics. The adaptive algorithm is based on policy iteration, and it is implemented on an actor/critic structure. Both actor and critic neural networks are adapted simultaneously a persistence of excitation condition is required to guarantee convergence of the critic to the actual optimal value function. Novel tuning algorithms are given for both critic and actor networks, with extra terms in the actor tuning law being required to guarantee closed-loop dynamical stability. The convergence to the optimal controller is proven, and stability of the system is also guaranteed. Simulation examples support the theoretical result.","2325-1867","978-1-4244-9888-8","10.1109/ADPRL.2011.5967359","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5967359","","","adaptive control;closed loop systems;continuous time systems;iterative methods;Jacobian matrices;learning (artificial intelligence);learning systems;neurocontrollers;nonlinear control systems;optimal control;stability","online adaptive learning;continuous-time optimal control solution;integral reinforcement learning;integral reinforcement knowledge;nonlinear systems;infinite horizon costs;system dynamics;Hamilton-Jacobi-Bellman equation;policy iteration;actor neural networks;critic neural networks;tuning algorithms;closed-loop dynamical stability","","13","","21","IEEE","28 Jul 2011","","","IEEE","IEEE Conferences"
"Recommendation System using Reinforcement Learning for What-If Simulation in Digital Twin","F. Pires; B. Ahmad; A. P. Moreira; P. Leitão","Research Centre in Digitalization and Intelligent Robotics (CeDRI), Instituto Politécnico de Bragança, Bragança, Portugal; University of Warwick, Warwick Manufacturing Group (WMG), Coventry, UK; INESC TEC - INESC Technology and Science, Faculty of Engineering, University of Porto, Porto, Portugal; Research Centre in Digitalization and Intelligent Robotics (CeDRI), Instituto Politécnico de Bragança, Bragança, Portugal","2021 IEEE 19th International Conference on Industrial Informatics (INDIN)","11 Oct 2021","2021","","","1","6","The research about the digital twin concept is growing worldwide, especially in the industrial sector, due to the increasing digitisation level associated to Industry 4.0. The application of the digital twin concept improves performance of a system by implementing monitoring, diagnosis, optimisation, and decision support actions. In particular, the decision-making process is very time consuming since the decision-maker is presented with hundreds of different scenarios that can be simulated and assessed in a what-if perspective. Bearing this in mind, this paper proposes to integrate a digital twin-based what-if simulation with a recommendation system to improve the decision-making cycle. The recommendation system is based on a reinforcement learning technique and takes user knowledge of the system into consideration and trust in the system recommendation. The applicability of the proposed approach is presented in an assembly line case study for recommending the best configurations for the system operation, in terms of the optimal number of AGVs (Autonomous Guided Vehicles) in various scenarios. The achieved results show its successful application and highlight the benefits of using AI-based recommendation systems for what-if simulation in digital twin systems.","","978-1-7281-4395-8","10.1109/INDIN45523.2021.9557372","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9557372","Digital Twin;What-if Simulation;Recommendation Systems;Reinforcement Learning","Digital twin;Systems operation;Conferences;Decision making;Reinforcement learning;Informatics;Optimization","automatic guided vehicles;decision making;decision support systems;learning (artificial intelligence);production engineering computing;recommender systems","system operation;AI-based recommendation systems;digital twin systems;recommendation system;digital twin concept;industrial sector;decision support actions;decision-making process;digital twin;decision-making cycle;reinforcement learning technique;system recommendation;digitisation level;AGV;autonomous guided vehicles;Industry 4.0","","5","","24","IEEE","11 Oct 2021","","","IEEE","IEEE Conferences"
"Learning to Navigate for Mobile Robot with Continual Reinforcement Learning","N. Wang; D. Zhang; Y. Wang","Department of Automation, University of Science and Technology of China, Hefei, P. R. China; Department of Automation, University of Science and Technology of China, Hefei, P. R. China; Department of Automation, University of Science and Technology of China, Hefei, P. R. China","2020 39th Chinese Control Conference (CCC)","9 Sep 2020","2020","","","3701","3706","Autonomous navigation of mobile ground robots is a promising research topic due to its extensive applications. Existing works are difficult to deal with obstacle-cluttered problems and often do not generalize well because of the differences between training scenarios and practical environments. In this paper, we present an end-to-end motion planning model that has the ability to navigate the mobile robot to the given destination safely in an unknown environment without any prior knowledge. Specifically, with the application of continual reinforcement learning, our approach is able to learn subtasks in a sequential fashion by decomposing the arbitrarily complex navigating task. The experiments show that our approach is more effective and can be directly transferable to other unseen environments.","1934-1768","978-9-8815-6390-3","10.23919/CCC50068.2020.9188558","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9188558","Navigation;Mobile Robot;Reinforcement Learning;Continual Learning","Task analysis;Learning (artificial intelligence);Mobile robots;Navigation;Training;Neural networks","collision avoidance;learning (artificial intelligence);mobile robots;navigation","continual reinforcement learning;autonomous navigation;mobile ground robots;obstacle-cluttered problems;training scenarios;end-to-end motion planning model;unknown environment;arbitrarily complex navigating task","","3","","19","","9 Sep 2020","","","IEEE","IEEE Conferences"
"Explicitly Learning Policy Under Partial Observability in Multiagent Reinforcement Learning","C. Yang; G. Yang; H. Chen; J. Zhang","School of Artificial Intelligence, University of Chinese Academy of Sciences; School of Artificial Intelligence, University of Chinese Academy of Sciences; School of Artificial Intelligence, University of Chinese Academy of Sciences; School of Artificial Intelligence, University of Chinese Academy of Sciences","2023 International Joint Conference on Neural Networks (IJCNN)","2 Aug 2023","2023","","","1","8","We explore explicit solutions for multiagent reinforcement learning (MARL) under the constraint of partial observability. With a general framework of centralized training with decentralized execution (CTDE), existing methods implicitly alleviate partial observability by introducing global information during centralized training. However, such implicit solution cannot well address partial observability and shows low sample efficiency in many MARL problems. In this paper, we focus on the influence of partial observability on the policy of agents, and formally derive an ideal form of policy that maximizes MARL objective under partial observability. Furthermore, we develop a new method named Explicitly Learning Policy (ELP), which adopts a novel teacher-student structure and utilizes knowledge distillation to explicitly learn individual policy under partial observability for each agent. Compared to prior methods, ELP presents a more general and interpretable training process, and the procedure of ELP can be easily extended to existing methods for performance boost. Our empirical experiments on StarCraft II micromanagement benchmark show that ELP significantly outperforms prevailing state-of-the-art baselines, which demonstrates the advantage of ELP in addressing partial observability and improving sample efficiency.","2161-4407","978-1-6654-8867-9","10.1109/IJCNN54540.2023.10191476","CAS(grant numbers:JCPYJJ-22017); National Natural Science Foundation of China(grant numbers:61876181); Chinese Academy of Science(grant numbers:QYZDB-SSW-JSC006); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10191476","Multiagent reinforcement learning;partial observability;knowledge distillation","Training;Analytical models;Neural networks;Reinforcement learning;Benchmark testing;Observability","computer games;learning (artificial intelligence);multi-agent systems;reinforcement learning","Explicitly Learning Policy;improving sample efficiency;multiagent reinforcement learning;partial observability","","","","40","IEEE","2 Aug 2023","","","IEEE","IEEE Conferences"
"Benchmarking Feature Extractors for Reinforcement Learning-Based Semiconductor Defect Localization","E. Dehaerne; B. Dey; S. Halder; S. De Gendt","Faculty of Science, KU Leuven, Leuven, Belgium; Interuniversity Microelectronics Centre (imec), Leuven, Belgium; Interuniversity Microelectronics Centre (imec), Leuven, Belgium; Faculty of Science, KU Leuven, Leuven, Belgium","2023 International Symposium ELMAR","22 Sep 2023","2023","","","49","53","As semiconductor patterning dimensions shrink, more advanced Scanning Electron Microscopy (SEM) image-based defect inspection techniques are needed. Recently, many Machine Learning (ML)-based approaches have been proposed for defect localization and have shown impressive results. These methods often rely on feature extraction from a full SEM image and possibly a number of regions of interest. In this study, we propose a deep Reinforcement Learning (RL)-based approach to defect localization which iteratively extracts features from increasingly smaller regions of the input image. We compare the results of 18 agents trained with different feature extractors. We discuss the advantages and disadvantages of different feature extractors as well as the RL-based framework in general for semiconductor defect localization.","2835-3781","979-8-3503-2512-6","10.1109/ELMAR59410.2023.10253916","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253916","Feature extraction;metrology;object detection;reinforcement learning;semiconductor device manufacture","Location awareness;Deep learning;Scanning electron microscopy;Reinforcement learning;Inspection;Benchmark testing;Feature extraction","automatic optical inspection;deep learning (artificial intelligence);feature extraction;inspection;learning (artificial intelligence);reinforcement learning;scanning electron microscopy","deep Reinforcement;different feature extractors;Electron Microscopy image-based defect inspection techniques;feature extraction;increasingly smaller regions;input image;Reinforcement Learning-based semiconductor defect localization;RL-based framework;SEM image;semiconductor patterning dimensions","","","","26","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
